t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,8346,-12181,124360,427,-14859,126088,561,19178,1454,1,44642,
997,12018,-19554,123489,-189,-22599,135564,561,19145,2298,0,44643,0.000997
1997,8828,-972,125531,24951,2543,118164,444,19179,1818,0,44644,0.001
2997,5969,18263,123728,-1027,17828,114347,557,19151,2281,1,44645,0.0009999999999999996
3997,-1663,9370,120434,-19342,6515,120329,602,19197,2466,1,44646,0.001
4997,12936,6917,115965,-2682,960,112599,521,19197,2466,1,44647,0.001
5997,-5414,-10886,113613,37442,-11668,114475,590,19159,2134,0,44648,0.001
6997,5163,2942,115197,-12599,-5559,115494,590,19176,2416,0,44649,0.001
7997,8679,-5545,121449,-20226,-8346,124050,563,19156,2306,1,44650,0.0009999999999999992
8997,-3693,28737,128180,21387,29335,113845,641,19195,2625,1,44651,0.0010000000000000009
10004,8468,8682,118127,2725,1983,112664,493,19163,2019,1,44652,0.0010069999999999992
10997,-11813,-5416,123800,-18662,-6609,121816,687,19163,2019,0,44653,0.0009930000000000008
11999,-6730,-10664,120496,-19706,-14428,130489,553,19158,2814,0,44654,0.0010019999999999994
12997,541,-14959,122251,23388,-16703,127281,553,19164,2265,1,44655,0.0009980000000000006
14000,-3592,35809,134786,-16921,32048,109459,719,19171,2945,1,44656,0.0010029999999999987
14998,4217,8985,133434,-22233,4337,140079,468,19170,1917,1,44657,0.0009980000000000006
15997,-2168,16107,130412,7022,14152,124944,610,19195,2498,0,44658,0.0009990000000000016
16997,-6448,-10204,133342,5790,-7979,129271,537,19195,2498,0,44659,0.0009999999999999974
17997,565,-16940,130630,-25373,-21817,146559,666,19161,2199,0,44660,0.0010000000000000009
18997,-7907,2422,139229,-9379,230,131601,666,19123,2728,1,44661,0.0010000000000000009
19998,-2882,6562,142531,6322,3491,137014,505,19179,2068,1,44662,0.0010009999999999984
21000,-93,22420,138212,-13922,19614,133235,583,19177,2388,0,44663,0.0010019999999999994
21997,-2174,10961,135270,-18287,1382,138417,490,19163,2007,0,44664,0.0009970000000000014
22997,-687,-1450,132481,17162,-2743,135774,623,19163,2007,1,44665,0.0010000000000000009
23997,2055,-23149,130355,-3142,-19157,140727,454,19173,2552,1,44666,0.0009999999999999974
24998,10333,-1036,139277,-7344,-959,136426,454,19175,1859,1,44667,0.0010010000000000019
25997,2460,-811,136531,5877,-5822,139622,555,19159,2273,0,44668,0.0009989999999999999
26997,-1283,6764,132989,-2007,9264,122923,495,19176,2027,0,44669,0.0010000000000000009
27997,-3767,17419,133110,-5698,8777,128736,563,19149,2306,1,44670,0.0009999999999999974
28997,-200,3674,124444,2321,-4892,122181,453,19149,1855,1,44671,0.0010000000000000009
29997,10375,-8976,122669,8511,-17184,125670,536,19178,1855,1,44672,0.0010000000000000009
30997,7814,-17041,125813,2825,-17113,133079,531,19155,2195,0,44673,0.0010000000000000009
31997,11973,-8166,125681,14879,-5427,120919,531,19172,2175,0,44674,0.0009999999999999974
32997,6095,6542,119553,2415,9458,116031,545,19160,2232,1,44675,0.0010000000000000009
33997,-341,17865,123202,-18539,19140,113133,676,19198,2769,1,44676,0.0010000000000000009
35000,15977,12591,115131,7662,4442,115720,502,19198,2056,1,44677,0.001002999999999997
35997,-8633,-3693,112002,27332,-5625,104952,718,19164,2056,0,44678,0.0009970000000000048
36997,3499,-7999,116003,-27474,-21241,129878,544,19189,2941,0,44679,0.000999999999999994
37997,6507,-14980,122148,3833,-6093,124318,544,19157,2228,1,44680,0.0010000000000000009
