t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-400,14701,131554,7765,10956,121135,131,19231,856,1,222,
1001,4929,-1015,123697,-4150,1190,128647,156,19220,537,1,223,0.001001
2001,-3254,-6923,127136,-4897,-12622,130327,156,19219,639,1,224,0.0009999999999999998
3000,-438,-8132,126473,5146,-11182,133477,167,19218,684,1,225,0.0009990000000000003
4000,-578,11873,130856,-3663,15779,123334,168,19222,688,1,226,0.001
5001,6271,25460,132098,-4866,17645,115947,168,19215,688,1,227,0.0010009999999999993
6000,5882,-6049,123606,-3221,-12699,131946,178,19215,688,1,228,0.0009990000000000008
7000,-2079,-12584,128590,5444,-17387,134911,195,19219,729,1,229,0.0009999999999999992
8006,-2675,-15039,123523,-9822,-14931,129413,195,19213,799,0,230,0.001006
9000,-476,21316,131639,288,20438,121515,140,19232,573,0,231,0.000994
10000,6684,22962,131385,2938,17667,115811,137,19224,561,0,232,0.0010000000000000009
11000,5655,7881,125984,-7035,2100,126353,164,19220,672,0,233,0.0009999999999999992
12000,-7221,-19895,124449,-3035,-25700,137263,175,19220,672,0,234,0.0010000000000000009
13000,-6854,-10326,124386,121,-9219,132978,178,19217,717,0,235,0.0009999999999999992
14000,-1784,20484,129732,-7420,18316,114731,178,19216,729,0,236,0.0009999999999999992
15001,6828,17170,130129,-2836,13233,122953,175,19216,717,0,237,0.0010010000000000002
16000,5158,3269,128830,3403,-1806,128677,182,19212,745,0,238,0.0009990000000000016
17000,827,-20202,125024,-2050,-24770,136212,195,19210,799,0,239,0.0009999999999999974
18000,-3560,-8608,126383,-6716,-10032,132681,212,19210,799,1,240,0.0010000000000000009
19000,-4863,20317,134240,2388,20502,116975,140,19232,868,1,241,0.0010000000000000009
20002,7062,11092,129545,2239,5918,126324,140,19220,573,1,242,0.0010019999999999994
21000,1775,-4294,125499,-3887,-7195,131997,168,19220,688,1,243,0.0009979999999999989
22000,24,-1092,125785,4226,-4363,122848,178,19209,729,1,244,0.0010000000000000009
23000,-10158,-811,126403,-6598,-3872,130220,176,19215,721,1,245,0.0010000000000000009
24000,3976,14220,131215,-10110,11413,124930,175,19215,721,1,246,0.0010000000000000009
25000,3972,4915,126162,4723,1405,123293,182,19215,717,1,247,0.0009999999999999974
26000,4134,-25,129048,204,-3049,132826,182,19216,745,1,248,0.0010000000000000009
27000,-3,-12119,124897,-7153,-15423,130734,202,19208,827,1,249,0.0010000000000000009
28000,-7006,7272,129797,-3243,3291,121253,211,19209,864,0,250,0.0009999999999999974
29000,3535,9030,128864,-3998,6649,130215,143,19227,586,0,251,0.0010000000000000009
30000,3673,16043,129905,-52,11718,117157,142,19227,586,0,252,0.0010000000000000009
31000,5861,-10923,126051,1394,-12286,132557,168,19218,582,0,253,0.0010000000000000009
32000,-3309,-11601,125776,-2902,-16718,136032,168,19217,688,0,254,0.0010000000000000009
33000,-3886,6597,130296,-5469,2617,123915,175,19216,717,0,255,0.0010000000000000009
34000,624,17895,129347,-2595,12624,124100,174,19213,713,0,256,0.000999999999999994
35002,10475,23001,130108,1846,22632,119497,177,19216,725,0,257,0.0010020000000000029
36000,-1102,-16461,122181,3844,-17511,132323,190,19216,778,0,258,0.0009979999999999989
