t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,1763,8583,128452,-3457,5861,123004,46,19243,188,1,44237,
1002,4249,5030,127720,-3234,-1409,128624,49,19234,201,0,44238,0.0010019999999999999
2000,-264,-7804,126216,7036,-10819,132751,63,19236,258,0,44239,0.0009980000000000002
3000,3701,-7647,127110,-2467,-4954,127992,56,19236,258,0,44240,0.001
4000,4636,7332,130949,-7195,11550,123191,44,19238,229,0,44241,0.001
5000,2912,16467,129095,6800,11978,124449,44,19241,180,0,44242,0.001
6000,4577,130,127643,856,-2795,127114,42,19237,172,0,44243,0.001
7000,2285,-2987,127424,-9447,-9138,132331,66,19231,270,1,44244,0.0009999999999999992
8000,60,-13107,127753,4237,-9869,134066,63,19237,258,1,44245,0.0010000000000000009
9000,1500,8046,128730,3711,11302,120787,51,19237,258,1,44246,0.0009999999999999992
10000,2892,16741,129927,-8756,14649,119179,48,19242,209,1,44247,0.0010000000000000009
11000,4527,5909,125528,1131,-975,129894,48,19236,197,1,44248,0.0009999999999999992
12000,4939,-5921,126027,4652,-8469,129820,68,19228,279,0,44249,0.0010000000000000009
13000,-350,-6881,127259,289,-6638,130061,50,19239,205,0,44250,0.0009999999999999992
14000,3786,10813,130648,-1673,12112,123991,45,19242,184,0,44251,0.0009999999999999992
15000,3187,10940,129075,-5238,7499,128237,40,19242,184,0,44252,0.0010000000000000009
16001,2948,-1104,125700,4555,-5406,129298,60,19238,164,1,44253,0.0010009999999999984
17000,-556,-5208,126648,3119,-4627,125151,60,19235,246,1,44254,0.0009989999999999999
18000,779,1235,127280,-11721,859,128171,64,19239,262,1,44255,0.0010000000000000009
19000,-844,10010,129847,-5129,14909,121045,56,19240,229,1,44256,0.0010000000000000009
20000,2116,14718,127938,6083,5532,124803,45,19240,184,1,44257,0.0010000000000000009
21000,2117,867,127304,-2939,-10187,130562,61,19240,184,1,44258,0.0009999999999999974
22000,2809,-11361,126976,-4968,-12977,133783,109,19231,250,0,44259,0.0010000000000000009
23000,974,-9385,127335,4234,-707,128844,109,19236,446,0,44260,0.0010000000000000009
24000,2645,9206,130579,-10982,20144,117015,58,19241,238,0,44261,0.0010000000000000009
25001,1241,23340,130416,-5961,14800,122582,45,19247,184,0,44262,0.0010009999999999984
26001,-1193,5606,124348,2900,-11624,132508,53,19233,217,1,44263,0.0010000000000000009
27002,-2695,-14403,124184,-3895,-12332,128839,62,19233,254,1,44264,0.0010009999999999984
28000,-4557,-3766,128302,-9507,2824,125985,63,19237,254,1,44265,0.0009979999999999989
29000,-113,8146,128800,-5686,13619,122444,47,19239,258,1,44266,0.0010000000000000009
30000,1627,19385,131669,-287,15728,120623,47,19243,192,1,44267,0.0010000000000000009
31000,3755,7020,127269,609,-7851,131544,52,19239,213,0,44268,0.0010000000000000009
32000,-1334,-13788,124984,-4414,-16655,134994,48,19234,197,0,44269,0.0010000000000000009
33000,-350,-10392,129182,-5951,-2067,128287,68,19234,279,0,44270,0.0010000000000000009
34000,-713,7832,129145,-2683,12756,121031,55,19238,279,0,44271,0.000999999999999994
35000,-2509,16520,129203,-3318,12037,122479,50,19238,225,0,44272,0.0010000000000000009
36000,-2347,3162,125723,-11337,-5865,131331,50,19237,205,0,44273,0.0010000000000000009
37002,548,-3530,127556,-3341,-2297,124766,73,19235,299,1,44274,0.0010020000000000029
38002,-3042,-1855,126089,3394,-5228,130859,67,19241,274,1,44275,0.0010000000000000009
39001,-2617,321,129755,-16215,8981,123790,60,19241,246,1,44276,0.0009989999999999999
40000,1081,14885,130901,-6114,7564,124240,54,19235,246,1,44277,0.0009989999999999999
41000,1379,-378,125962,6171,-6883,129957,75,19233,221,0,44278,0.000999999999999994
42000,-2608,-9131,125385,-5583,-11020,129787,75,19232,307,0,44279,0.0010000000000000009
43002,-1343,-5174,128612,-8535,-1400,129612,60,19237,246,0,44280,0.0010020000000000029
44001,1781,9869,129037,-3424,11547,122870,58,19238,238,0,44281,0.0009989999999999999
45003,373,11716,129540,-572,11557,120978,49,19237,201,0,44282,0.0010020000000000029
46002,-1778,9819,127703,-7281,-43,126431,62,19237,201,1,44283,0.0009989999999999999
47002,-2370,-11035,126445,-2899,-15683,136146,60,19236,254,1,44284,0.000999999999999994
48001,646,-11602,128207,-1241,-6539,130088,60,19236,246,1,44285,0.0009989999999999999
49000,379,4983,129046,-6088,6449,123913,58,19240,238,1,44286,0.0009989999999999999
50000,1731,12040,130356,-1452,12363,123358,47,19241,192,1,44287,0.0010000000000000009
51000,2639,4538,127430,1702,-1569,128963,62,19234,254,1,44288,0.0010000000000000009
52001,648,-5109,126310,-4602,-7909,128586,77,19234,254,0,44289,0.0010010000000000019
53000,456,-1962,127880,-4513,-753,126863,56,19238,315,0,44290,0.0009989999999999999
54002,-31,500,128882,-3,1401,129166,56,19236,229,0,44291,0.001001999999999996
55000,2040,7928,128063,-1218,5079,123903,45,19238,184,0,44292,0.0009980000000000058
56000,2678,2240,127818,-2642,-954,126936,50,19235,205,1,44293,0.000999999999999994
57000,216,-5307,128171,-2480,-7199,131006,74,19237,303,1,44294,0.0010000000000000009
58002,3252,-2743,128519,-27,-3695,130280,61,19237,303,1,44295,0.0010020000000000029
59000,1932,5869,128785,-788,7184,123140,44,19240,250,1,44296,0.0009979999999999989
60000,1683,7492,128786,-5512,5963,123117,44,19240,180,1,44297,0.0010000000000000009
61000,4138,2868,126840,-1531,-1951,132377,48,19233,197,0,44298,0.0010000000000000009
