t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,8962,10046,129473,917,6689,123987,43,19520,176,0,25037,
1002,6933,1805,127271,627,-821,126476,58,19520,176,1,25038,0.0010019999999999999
2002,5924,-5200,126725,-730,-8597,130626,58,19518,238,1,25039,0.001
3000,8298,-1858,128327,922,-3774,128302,58,19510,238,1,25040,0.0009980000000000002
4000,9424,3867,129257,-1385,2839,125322,61,19516,250,1,25041,0.001
5000,6655,7214,128853,-594,4469,125843,43,19515,176,1,25042,0.001
6000,5532,4571,127580,-2219,1107,128030,49,19513,201,0,25043,0.001
7001,5458,-1341,126318,-4030,-3770,126509,70,19513,201,0,25044,0.0010009999999999993
8000,4663,1080,127994,-522,-1063,127874,60,19512,287,0,25045,0.0009990000000000008
9001,8498,2519,128087,-1558,1850,125984,60,19513,246,0,25046,0.0010010000000000002
10000,8013,4922,128530,-4035,-339,127745,48,19516,197,0,25047,0.0009989999999999999
11000,4648,1478,127709,-867,-880,127196,54,19512,221,1,25048,0.0009999999999999992
12000,3082,1944,127586,-2167,-2630,127108,64,19514,262,1,25049,0.0010000000000000009
13000,6292,709,127486,-4983,1710,126006,54,19514,221,1,25050,0.0009999999999999992
14000,5528,5535,128519,-2183,2889,125851,46,19515,221,1,25051,0.0009999999999999992
15000,6165,4719,127399,-2479,1660,125911,46,19517,188,1,25052,0.0010000000000000009
16000,3987,2228,127096,-5073,-4738,128424,46,19515,188,0,25053,0.0010000000000000009
17000,5119,-81,126338,4785,7853,121395,65,19515,266,0,25054,0.0009999999999999974
18001,5393,7764,126971,-3144,-2565,132292,59,19516,242,0,25055,0.0010010000000000019
19002,10115,848,126633,-12856,7795,119087,47,19516,192,0,25056,0.0010009999999999984
20002,8210,11201,131566,8548,-1589,130192,48,19520,192,0,25057,0.0010000000000000009
21000,3611,-9539,125877,-1443,-10361,132005,74,19514,197,1,25058,0.0009979999999999989
22000,-1896,-3120,126483,-15255,-3908,126509,74,19509,303,1,25059,0.0010000000000000009
23000,3881,3421,127904,-3060,9702,125008,56,19513,229,1,25060,0.0010000000000000009
24000,6985,18871,127002,-2781,15724,118076,50,19518,205,1,25061,0.0010000000000000009
25001,8628,11342,128473,-5351,1395,127622,46,19518,188,1,25062,0.0010009999999999984
26000,6709,-7351,125764,4297,-12570,130644,64,19516,188,0,25063,0.0009989999999999999
27000,4147,-7280,125410,-7035,-6250,127962,63,19512,262,0,25064,0.0010000000000000009
28000,3925,6191,130790,-5316,5826,125959,63,19513,258,0,25065,0.0009999999999999974
29000,6359,6332,128922,1195,2989,126861,52,19516,213,0,25066,0.0010000000000000009
30000,3037,5248,126956,-8206,42,128288,48,19515,197,0,25067,0.0010000000000000009
31000,5088,2453,127176,-5283,1618,123563,69,19508,283,1,25068,0.0010000000000000009
32000,4169,3504,127176,5346,-840,127320,55,19508,283,1,25069,0.0010000000000000009
33000,7199,586,127225,-2814,-162,126797,56,19511,225,1,25070,0.0010000000000000009
34000,6788,7492,129726,-9370,4164,125529,56,19517,229,1,25071,0.000999999999999994
35000,7414,732,127433,4964,-1671,130900,44,19518,180,1,25072,0.0010000000000000009
36000,3969,4619,127869,-1083,836,124018,55,19510,225,1,25073,0.0010000000000000009
37000,2364,-2518,126571,-8753,-5210,128961,87,19512,356,0,25074,0.0010000000000000009
38000,6377,5045,128530,-6534,3523,124078,64,19512,356,0,25075,0.0010000000000000009
39000,10850,4286,129029,3550,1448,129107,49,19513,262,0,25076,0.0010000000000000009
40000,7748,3313,128262,-1751,35,126324,49,19514,201,0,25077,0.0010000000000000009
41000,2921,-1091,126453,-3308,-4996,127810,60,19508,246,1,25078,0.000999999999999994
42003,1922,-957,126872,-2598,-2787,128887,97,19511,397,1,25079,0.0010030000000000039
43002,9104,5305,127734,-4538,3355,124519,57,19513,233,1,25080,0.0009989999999999999
44004,9680,8376,129188,-1089,5677,125100,44,19513,233,1,25081,0.0010020000000000029
45000,11844,1008,127214,3475,-3013,127528,50,19516,180,1,25082,0.0009959999999999969
46000,5197,-3747,127306,117,-7324,129088,50,19510,205,0,25083,0.0010000000000000009
47000,3590,-2255,128563,-2811,-2840,128684,57,19513,233,0,25084,0.0010000000000000009
48000,7686,3958,128172,-4767,1857,127289,66,19514,270,0,25085,0.0010000000000000009
49001,6995,9499,129244,-963,6434,126084,50,19517,205,0,25086,0.001000999999999995
50000,10533,3297,127339,2159,1081,124903,49,19517,205,0,25087,0.0009989999999999999
51000,9065,-3381,125730,823,-6614,127476,79,19509,201,0,25088,0.0010000000000000009
52000,6797,-1130,128236,272,-4082,129837,79,19504,324,1,25089,0.0010000000000000009
53000,6324,987,129179,-2088,-451,127776,65,19514,266,1,25090,0.0010000000000000009
54001,10448,2478,128845,-1628,-284,127032,50,19517,205,1,25091,0.0010010000000000019
55000,7751,6642,128903,548,-3577,127691,45,19514,184,1,25092,0.0009989999999999999
56000,4687,-499,126883,802,-3626,125885,67,19514,184,0,25093,0.000999999999999994
57000,5341,-3356,126409,-3348,-2406,128058,62,19509,274,0,25094,0.0010000000000000009
58000,9424,4410,128879,204,480,129096,62,19513,254,0,25095,0.0010000000000000009
59000,10522,6769,129137,254,6963,123656,51,19515,209,0,25096,0.0010000000000000009
60000,7051,4806,127996,-1650,-1209,126945,42,19518,172,1,25097,0.0010000000000000009
61000,5312,-1235,127644,1189,-8877,130766,58,19514,238,1,25098,0.0010000000000000009
62000,8744,-5123,127370,409,-5375,128747,61,19514,250,1,25099,0.0010000000000000009
63000,8087,-827,128404,-3673,2319,126876,54,19515,250,1,25100,0.0010000000000000009
64000,8898,10056,129445,497,6422,124503,41,19516,221,1,25101,0.0010000000000000009
65000,8120,6562,128235,-675,1843,126749,41,19519,168,1,25102,0.0010000000000000009
66000,4245,65,126931,-4830,-4077,127789,53,19511,217,0,25103,0.0010000000000000009
67000,3373,-1223,127047,-590,-3412,127579,64,19512,262,0,25104,0.000999999999999987
68000,7594,1854,128159,-557,961,127123,57,19512,233,0,25105,0.0010000000000000009
69000,7278,4297,128834,-3092,1636,126405,49,19513,233,0,25106,0.0010000000000000009
70000,7693,3251,127493,-2598,270,126970,59,19516,201,0,25107,0.0010000000000000009
71000,5102,2214,127392,-2233,-1934,127929,59,19506,242,1,25108,0.0010000000000000009
72000,4332,2092,127355,-3378,-1645,126587,49,19513,201,1,25109,0.0010000000000000009
73000,4566,876,126889,-3249,-333,125800,54,19514,221,1,25110,0.0010000000000000009
74000,8137,7913,128746,-3379,4375,125680,43,19516,176,1,25111,0.0010000000000000009
75000,5536,1119,126297,-1063,-64,127330,52,19516,176,1,25112,0.0010000000000000009
76000,4010,8171,128644,-7387,4035,124305,61,19515,213,0,25113,0.0010000000000000009
77001,6136,-240,126948,9244,-3228,128987,61,19512,250,0,25114,0.0010010000000000019
78000,3267,4959,127801,-11402,2307,124676,59,19516,242,0,25115,0.0009989999999999999
79000,13154,-1194,128351,-9318,-4710,129059,44,19516,180,0,25116,0.0010000000000000009
80000,2847,5759,129697,17064,4626,125448,51,19513,209,0,25117,0.0010000000000000009
81000,3783,-3242,125873,-14365,-9971,132179,85,19513,209,1,25118,0.0010000000000000009
82000,-3293,2350,127677,-14247,5289,122127,61,19509,348,1,25119,0.000999999999999987
83000,5790,10670,127928,9907,5865,127544,61,19516,250,1,25120,0.0010000000000000009
84000,5481,7719,125977,-10382,7637,121507,47,19518,192,1,25121,0.0010000000000000009
85000,8212,8306,129516,-4527,738,125876,48,19514,197,1,25122,0.0010000000000000009
86000,5252,-9697,126149,6025,-12583,134062,73,19511,299,0,25123,0.0010000000000000009
87000,4104,2376,126447,-7064,1734,122138,59,19511,299,0,25124,0.0010000000000000009
88000,3649,7665,130879,-9210,3051,129630,50,19514,242,0,25125,0.0010000000000000009
89000,6756,5453,127326,2555,3351,124341,50,19516,205,0,25126,0.0010000000000000009
90002,3245,1609,126669,-6028,-1859,128493,50,19513,205,0,25127,0.0010020000000000029
91000,5354,4876,128580,-5419,2057,125528,77,19517,315,1,25128,0.0009979999999999989
92000,6963,-635,126158,4187,-3110,125907,57,19511,233,1,25129,0.0010000000000000009
93000,6576,7884,129186,-6714,6095,125055,50,19511,233,1,25130,0.0010000000000000009
94001,9261,2218,128311,-3803,-1372,129048,44,19519,205,1,25131,0.0010010000000000019
95000,6128,3859,127436,4320,1876,126286,44,19523,180,1,25132,0.0009989999999999999
96002,1066,-3758,126643,-4996,-7606,130446,61,19507,250,0,25133,0.001001999999999989
97000,4789,5633,128861,-10036,4265,121188,81,19511,332,0,25134,0.0009979999999999989
98000,7228,944,127798,1145,-2506,130035,57,19514,233,0,25135,0.0010000000000000009
99000,7511,7050,128926,-243,4948,124341,52,19514,233,0,25136,0.0010000000000000009
100000,7422,-926,126288,-3825,-4346,128144,66,19515,213,0,25137,0.0010000000000000009
101000,2450,3764,127632,-954,1173,126365,66,19503,270,1,25138,0.0010000000000000009
102000,3813,-1462,126280,-3277,-1333,127693,78,19508,319,1,25139,0.0010000000000000009
103000,11585,6033,129333,-3647,4183,125917,53,19519,217,1,25140,0.0010000000000000009
104000,9734,2992,127958,1834,-1365,127126,43,19518,176,1,25141,0.0010000000000000009
105000,6078,3324,128015,3260,-2244,126476,55,19518,225,0,25142,0.0010000000000000009
106000,5384,-6548,126223,-3956,-4546,129394,59,19514,225,0,25143,0.0010000000000000009
107000,5778,5474,129201,-5085,1162,127302,63,19513,242,0,25144,0.0010000000000000009
108000,6666,4178,128451,-675,5516,125701,63,19516,258,0,25145,0.0010000000000000009
109002,12039,5469,128690,3968,105,126188,46,19517,188,0,25146,0.0010020000000000029
110000,7582,-1229,126643,-272,-7307,129263,54,19509,221,0,25147,0.0009979999999999989
111000,6146,-1809,127384,-1034,-1538,125576,88,19509,360,1,25148,0.0010000000000000009
112000,5481,-2671,127411,-3353,-1275,129274,61,19501,360,1,25149,0.000999999999999987
113000,9668,6889,129568,696,2060,127623,45,19513,250,1,25150,0.0010000000000000009
114000,8508,5279,128541,217,3739,125140,45,19516,184,1,25151,0.0010000000000000009
115000,8110,-2026,126227,123,-5617,127726,48,19515,197,0,25152,0.0010000000000000009
116000,4335,-653,127343,-1262,-6448,129095,66,19513,270,0,25153,0.0010000000000000009
117000,8703,-487,128742,10,1629,126509,59,19513,242,0,25154,0.0010000000000000009
118000,8327,4399,128029,-2483,2266,127402,48,19515,242,0,25155,0.0010000000000000009
119008,8872,8530,129079,55,2757,125711,44,19519,197,0,25156,0.001007999999999995
120002,6830,1117,127174,302,-1867,126264,44,19514,180,1,25157,0.0009940000000000088
121000,6147,-5564,126937,544,-7746,130781,52,19518,213,1,25158,0.0009979999999999989
122000,8344,-1179,128315,-725,-2657,128730,63,19512,258,1,25159,0.0010000000000000009
123000,9639,4207,129277,-1016,4443,125786,50,19519,205,1,25160,0.0010000000000000009
124000,6438,7942,128855,-962,4762,126001,41,19519,205,1,25161,0.0010000000000000009
125000,5238,3046,127352,-2378,-2428,127228,58,19517,168,0,25162,0.0010000000000000009
126000,5286,2,126801,-3726,-2356,126830,58,19510,238,0,25163,0.0010000000000000009
127000,5379,-203,127857,-1539,-2797,128165,61,19513,250,0,25164,0.0010000000000000009
128000,8113,4437,128462,-2303,2944,126054,53,19516,217,0,25165,0.0010000000000000009
129001,8119,3571,128257,-2890,-96,128040,47,19514,192,0,25166,0.0010010000000000019
130000,4757,2550,127718,-1019,-239,126362,67,19514,192,1,25167,0.0009989999999999999
131000,3315,396,127090,-3687,-3008,128124,50,19511,274,1,25168,0.0010000000000000009
132000,6472,2364,128052,-2915,997,126068,50,19515,205,1,25169,0.0010000000000000009
133000,5455,5391,128358,-3882,2418,126228,51,19515,209,1,25170,0.0010000000000000009
134000,5969,5115,127658,-3111,2145,125915,43,19519,176,1,25171,0.0009999999999999731
135000,4085,363,126498,-2221,-4372,128296,56,19515,229,0,25172,0.0010000000000000009
136001,5353,3524,127462,436,5591,122033,60,19515,229,0,25173,0.0010010000000000019
137000,6071,4825,126380,965,-715,131933,55,19516,246,0,25174,0.0009989999999999999
138000,10394,4887,127790,-10506,6512,120359,55,19514,225,0,25175,0.0010000000000000009
139000,8429,7223,130801,510,1085,127201,45,19521,184,0,25176,0.0010000000000000009
140000,3276,-8863,126560,4609,-10490,134143,57,19509,233,1,25177,0.0010000000000000009
141000,-1891,-3688,126723,-10785,-6629,126822,77,19509,315,1,25178,0.0010000000000000009
142000,4334,5716,128025,-10540,5722,126523,56,19509,315,1,25179,0.0010000000000000009
143000,6531,21938,127997,-218,18943,116216,43,19517,229,1,25180,0.0010000000000000009
144001,8517,7162,127505,-4753,3138,127593,43,19515,176,1,25181,0.0010010000000000019
145000,5041,-6495,125842,2072,-10415,129730,49,19511,201,0,25182,0.0009989999999999999
146000,4238,-7684,125913,-5018,-10283,126962,73,19511,299,0,25183,0.0010000000000000009
147002,4537,7875,131113,-6232,6395,125576,61,19514,250,0,25184,0.0010020000000000029
148002,5744,5471,128617,450,2204,128042,50,19514,250,0,25185,0.0010000000000000009
149000,3834,3976,126215,-5959,232,126436,54,19518,205,0,25186,0.0009979999999999989
150000,5853,3434,127304,-8144,2445,123415,54,19510,221,1,25187,0.0010000000000000009
151000,4643,3720,127236,3674,-1412,127209,67,19515,274,1,25188,0.0010000000000000009
152000,7230,242,127063,858,-657,126697,59,19512,242,1,25189,0.0010000000000000009
153000,6993,7015,130029,-12023,2914,127625,47,19516,192,1,25190,0.0010000000000000009
154000,6704,625,127043,6995,-972,128264,46,19516,188,1,25191,0.0010000000000000009
155000,3066,5209,127776,-2819,-549,125793,72,19516,188,0,25192,0.0010000000000000009
156001,3356,-2933,126459,-12545,-3977,126960,66,19502,295,0,25193,0.0010010000000000019
157000,6731,5659,128508,-2176,4789,124944,66,19511,270,0,25194,0.0009989999999999999
158000,10681,3885,129104,5144,860,129559,55,19513,225,0,25195,0.0010000000000000009
159001,7837,3295,128274,-4436,-1515,125221,50,19514,205,0,25196,0.0010010000000000019
160000,1544,-2186,126243,-3064,-5557,129726,74,19514,303,1,25197,0.0009989999999999999
161000,2796,-42,127166,-3569,-921,126339,62,19503,303,1,25198,0.0010000000000000009
162000,9823,4982,127955,-2639,3992,124992,51,19513,254,1,25199,0.0010000000000000009
163001,8823,9127,129488,-92,4748,125569,51,19519,209,1,25200,0.0010009999999999741
164000,11434,-503,126527,4500,-4594,127621,42,19516,172,1,25201,0.0009989999999999999
165000,4381,-2358,127461,-2442,-7655,130229,61,19515,250,0,25202,0.0010000000000000009
166000,4853,-1496,128468,-3636,-480,127053,63,19511,258,0,25203,0.0010000000000000009
167000,8623,4409,128495,-1796,4147,126299,58,19511,258,0,25204,0.0010000000000000009
168000,8581,7416,129077,30,1846,128599,45,19516,238,0,25205,0.0010000000000000009
