t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-588,-3209,130145,7878,4910,127534,93,19228,381,0,5751,
999,3800,16677,128781,-1961,4718,121501,96,19227,393,1,5752,0.0009989999999999999
1999,-4041,1032,125744,-1865,473,126542,54,19235,221,1,5753,0.001
2999,1580,3361,128096,-1318,-2152,125833,72,19235,295,1,5754,0.001
3999,2821,-3687,125462,2305,-10805,129434,76,19235,295,1,5755,0.001
4999,-340,-2068,127899,1463,-3441,128444,75,19230,311,1,5756,0.001
5999,1433,233,129408,-1931,-30,128966,75,19237,307,1,5757,0.001
6999,-613,8976,128296,24,12888,120918,67,19235,274,1,5758,0.001
7999,2796,10911,127900,-3424,1428,127213,67,19231,274,1,5759,0.0009999999999999992
9007,1979,-2440,123362,1468,-8738,123397,76,19230,311,0,5760,0.0010080000000000002
10000,-1969,12893,128250,558,-9744,120406,55,19230,311,0,5761,0.0009930000000000008
10999,-966,-7013,129755,-4079,-14621,141088,74,19234,225,0,5762,0.0009989999999999999
11999,-2253,-4085,133442,-9743,975,126618,74,19234,303,0,5763,0.0009999999999999992
13000,4129,4639,128327,1784,164,127898,74,19233,303,0,5764,0.0010010000000000002
13999,-1292,7650,128465,13721,13343,117993,66,19234,270,0,5765,0.0009989999999999999
14999,-280,15583,128904,-5981,-385,124339,60,19236,246,0,5766,0.0010000000000000009
15999,3321,-15424,122999,-8108,-18846,134915,64,19236,246,0,5767,0.0009999999999999992
16999,5557,851,128110,6750,2956,123827,74,19232,262,0,5768,0.0010000000000000009
17999,-2158,8338,130743,9582,2261,124727,74,19231,303,1,5769,0.0009999999999999974
18999,-2957,5143,128652,-11175,2232,129017,85,19236,348,1,5770,0.0010000000000000009
19999,1168,-3343,128086,-9061,-10273,132468,61,19239,250,1,5771,0.0010000000000000009
20999,6228,233,126244,10273,3870,123826,67,19234,274,1,5772,0.0010000000000000009
21999,6919,9029,128076,12117,4586,120555,70,19234,274,1,5773,0.0009999999999999974
22999,180,-1077,126580,-6983,-5758,129169,73,19232,287,1,5774,0.0010000000000000009
24000,-1487,-3422,127769,-7709,-7107,129947,73,19236,299,1,5775,0.0010010000000000019
24999,-1398,5619,128161,2662,1996,126721,70,19234,287,1,5776,0.0009989999999999999
25999,-3337,10353,128915,2605,4500,124390,69,19233,283,1,5777,0.0009999999999999974
26999,587,2030,127506,-4566,-3155,128133,70,19241,287,1,5778,0.0010000000000000009
28001,5516,-1057,126787,-2499,-3014,125899,76,19241,287,1,5779,0.0010019999999999994
28999,5129,766,129125,7117,-2993,126508,88,19231,311,0,5780,0.0009979999999999989
29999,872,1579,128118,2161,-2809,127892,88,19236,360,0,5781,0.0010000000000000009
30999,-2217,3710,127106,-5972,-1062,128100,67,19232,274,0,5782,0.0010000000000000009
31999,-3045,4781,129438,-5958,2679,128368,72,19231,295,0,5783,0.0010000000000000009
32999,-1664,5548,127684,1611,1389,124954,72,19238,295,0,5784,0.0010000000000000009
34002,2262,3978,126977,3416,637,123742,70,19238,295,0,5785,0.001002999999999997
34999,4153,2888,128134,-409,-4335,129823,68,19239,287,0,5786,0.0009969999999999979
35999,5719,-922,129469,-13,-3765,127929,68,19232,279,0,5787,0.0010000000000000009
36999,1362,-1090,128002,2680,-5700,128253,75,19232,307,0,5788,0.0010000000000000009
37999,-3777,1284,127967,1643,2279,125970,81,19228,332,0,5789,0.0010000000000000009
39001,-3181,6648,127870,-8845,299,127276,93,19237,381,1,5790,0.0010020000000000029
40000,1276,5670,127547,3305,3098,125640,63,19237,258,1,5791,0.0009989999999999999
40999,8082,7528,127228,5335,-3898,125899,74,19233,258,1,5792,0.0009989999999999999
41999,2597,-2451,126690,-2957,-5910,127228,74,19225,303,1,5793,0.000999999999999994
43000,2653,-554,128359,2769,-1408,128114,75,19235,307,1,5794,0.0010010000000000019
44001,-6771,-11134,131786,875,5241,130048,69,19232,283,1,5795,0.0010010000000000019
45001,645,3768,128043,-7762,705,129428,67,19233,274,1,5796,0.0010000000000000009
45999,1989,3010,125276,-97,6448,121894,71,19233,291,1,5797,0.0009979999999999989
46999,-124,11762,128814,4129,642,124656,78,19232,291,1,5798,0.0010000000000000009
47999,934,-6461,126109,-3730,-12079,130649,87,19231,319,0,5799,0.0010000000000000009
48999,-701,-2646,126813,-2110,-3004,127712,87,19238,356,0,5800,0.0010000000000000009
49999,2293,475,127948,4365,-1848,132292,69,19232,283,0,5801,0.000999999999999994
50999,-585,6535,128728,-3949,5243,122015,74,19233,303,0,5802,0.0010000000000000009
51999,-1049,10826,127622,4164,7011,121431,75,19233,307,0,5803,0.0010000000000000009
52999,-674,664,127546,-2482,-11209,135084,72,19232,307,0,5804,0.0010000000000000009
53999,6422,-6142,124943,-1093,-9194,125051,72,19236,295,0,5805,0.0010000000000000009
54999,-1102,6226,131942,3017,1249,126921,72,19230,295,0,5806,0.0010000000000000009
55999,2714,833,128562,2069,-5102,129673,75,19231,307,0,5807,0.0010000000000000009
56999,-3291,2459,127705,-5535,5482,122557,81,19232,332,0,5808,0.000999999999999994
58002,-5751,5917,128150,-625,-1382,128607,88,19232,360,0,5809,0.0010030000000000039
58999,1717,866,126267,-2614,1542,125616,77,19222,360,1,5810,0.0009969999999999979
59999,5844,11393,129674,4084,6920,121753,72,19238,315,1,5811,0.0010000000000000009
60999,4244,-3013,129031,8338,-9743,132455,72,19235,295,1,5812,0.0010000000000000009
61999,4383,-5028,127026,-6538,-8761,127960,79,19229,324,1,5813,0.0010000000000000009
62999,-4154,-5315,128985,1106,-4610,130949,75,19230,307,1,5814,0.0010000000000000009
63999,-3746,6748,129414,1082,5367,124895,71,19237,291,1,5815,0.0010000000000000009
64999,223,12881,128011,-8629,7618,120182,70,19237,291,1,5816,0.0010000000000000009
65999,5049,5276,126618,-2118,3182,131341,74,19233,287,1,5817,0.0010000000000000009
66999,-1494,2426,128623,8981,-2988,121690,74,19228,303,1,5818,0.0010000000000000009
67999,1318,-7124,124808,-5094,-12394,128781,88,19228,360,0,5819,0.000999999999999987
68999,-1130,-4360,130153,-1751,-6504,134970,98,19236,401,0,5820,0.0010000000000000009
69999,3640,5678,129063,4106,3105,124434,69,19235,283,0,5821,0.0010000000000000009
70999,2716,4262,125132,-3103,1858,123479,72,19235,283,0,5822,0.0010000000000000009
71999,1047,8083,129153,-4335,3242,127962,71,19231,295,0,5823,0.0010000000000000009
