t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,13957,5143,122921,-6953,2489,115079,264,19222,1712,1,50853,
1001,17230,20150,125828,26428,18539,119124,264,19193,1081,0,50854,0.001001
2000,4062,-11392,120659,-9453,-11801,127927,339,19199,1388,1,50855,0.000999
2997,10915,5686,128549,-33324,7798,113780,460,19224,1884,1,50856,0.0009969999999999996
3997,4907,-11812,123793,54514,-15238,139053,274,19194,1122,0,50857,0.001
4997,-3025,-3387,120955,-22847,-4778,105089,349,19194,1122,0,50858,0.001
5997,7514,5056,123672,-33693,3601,132511,307,19185,1429,1,50859,0.001
6998,13137,8021,122820,40164,11199,100455,307,19216,1257,0,50860,0.0010010000000000002
7997,17851,39935,126499,-10146,38954,116889,361,19195,1479,0,50861,0.000998999999999999
8998,207,-8399,125276,-18140,-11437,137264,352,19194,1442,1,50862,0.0010010000000000002
9997,10032,-4258,127086,1705,-8945,134881,229,19213,938,1,50863,0.0009989999999999999
10997,5500,-10342,132713,15585,-4701,135340,348,19213,938,0,50864,0.0010000000000000009
11997,6271,13438,137056,-11500,14136,120443,392,19194,1425,1,50865,0.0009999999999999992
12997,7345,-7025,129269,-7545,-16414,146056,392,19197,1606,1,50866,0.0010000000000000009
13997,10965,1131,129926,-102,19659,117896,244,19206,999,0,50867,0.0009999999999999992
14997,17965,13499,132122,6556,-5436,138595,341,19195,1397,0,50868,0.0010000000000000009
15997,510,-11201,131160,-4410,-3658,130966,446,19224,1827,1,50869,0.0010000000000000009
16997,10099,-4986,136905,-6658,-16110,143154,283,19224,1827,0,50870,0.0009999999999999974
17997,2726,-23110,129400,7357,-15786,141492,335,19192,1159,0,50871,0.0010000000000000009
18997,7248,-4677,124701,-8804,-4945,117990,341,19196,1372,1,50872,0.0010000000000000009
20001,16536,16006,127842,20206,19713,120410,341,19219,1397,1,50873,0.001003999999999998
20999,14332,5242,118356,11213,-1445,121756,309,19193,1266,0,50874,0.0009980000000000024
21997,13230,7070,128355,-41500,14883,114368,360,19185,1474,1,50875,0.0009979999999999989
22997,9769,178,125728,23508,-11746,132398,350,19185,1433,1,50876,0.0010000000000000009
23997,2556,-11323,124048,23988,-9316,122674,369,19218,1433,0,50877,0.0009999999999999974
24997,-1337,-3793,124110,-42042,-14168,128957,367,19200,1511,0,50878,0.0010000000000000009
25997,4353,-7262,119234,17423,3926,113523,367,19188,1503,1,50879,0.0010000000000000009
26998,17071,43031,125974,2219,46633,101890,270,19211,1106,0,50880,0.0010009999999999984
27997,12637,17746,125895,-7279,2493,121720,398,19202,1630,0,50881,0.0009989999999999999
28997,945,-5763,125021,-7020,-9430,127184,387,19202,1585,1,50882,0.0010000000000000009
29997,5454,-11172,131911,2071,-16907,145250,247,19213,1585,1,50883,0.0010000000000000009
30998,6403,-3350,131731,-2188,4019,121335,327,19199,1012,0,50884,0.0010009999999999984
31997,12031,3317,135353,4607,-1234,137868,327,19194,1339,1,50885,0.0009989999999999999
32997,3613,-11644,128332,-15229,-7270,132958,466,19225,1909,1,50886,0.0010000000000000009
33998,19172,16454,131982,-8835,16322,121284,261,19193,1069,0,50887,0.0010010000000000019
34997,13243,236,128775,19903,-7826,143108,339,19193,1388,0,50888,0.0009989999999999999
35997,5578,-1910,130771,-5608,-1684,123668,350,19192,1388,1,50889,0.0010000000000000009
36997,5149,-14243,134976,-11034,-19528,151011,303,19223,1433,0,50890,0.000999999999999994
37997,4865,-15483,130932,3981,-12323,137171,303,19192,1241,0,50891,0.0010000000000000009
38997,10074,2175,126293,1189,271,122875,340,19186,1393,1,50892,0.0010000000000000009
39997,12947,7330,125208,996,11237,117376,223,19215,913,1,50893,0.0010000000000000009
40997,17721,17633,122669,24534,11985,118831,376,19200,1540,0,50894,0.0010000000000000009
41997,707,-8624,125944,-23334,-7768,127369,375,19200,1540,1,50895,0.0010000000000000009
42997,13140,4917,128327,-19124,1420,113783,237,19186,1536,1,50896,0.0010000000000000009
43998,3205,-9000,125844,56150,-11843,137800,237,19213,971,0,50897,0.001000999999999995
44997,-2486,-6353,122861,-34157,-8974,118412,356,19195,1458,0,50898,0.0009989999999999999
45999,9385,2238,122275,-19882,3013,117037,413,19218,1692,1,50899,0.0010020000000000029
46997,14087,30663,126752,31619,34095,109611,284,19195,1163,0,50900,0.0009979999999999989
48000,20437,22450,124338,-9599,19614,111232,352,19195,1163,0,50901,0.0010030000000000039
48997,-4243,-16298,121966,-13696,-19362,132986,378,19197,1442,1,50902,0.0009969999999999979
49997,7057,-8046,130518,-4399,-11248,135697,378,19221,1548,1,50903,0.0010000000000000009
50997,10128,-5390,129876,11595,-5391,129756,280,19194,1147,0,50904,0.0010000000000000009
51998,2454,18421,139620,1105,19643,124423,345,19191,1413,1,50905,0.001000999999999995
52998,10348,-18483,128147,-25817,-20614,134650,356,19224,1458,1,50906,0.0010000000000000009
53997,11618,9771,129545,6027,10678,119822,311,19224,1458,0,50907,0.0009989999999999999
54997,15274,11881,130052,18126,7779,137798,357,19200,1274,0,50908,0.0010000000000000009
55997,3697,-6201,127817,-12441,-8788,125681,357,19176,1462,1,50909,0.0010000000000000009
56997,8281,-9304,138333,-10619,-16194,152877,265,19223,1085,0,50910,0.0010000000000000009
57997,10177,-14511,131620,14798,-6288,127801,397,19197,1626,0,50911,0.0010000000000000009
58998,5651,-2161,125750,372,-7069,122163,358,19197,1466,1,50912,0.001000999999999995
59997,9888,51,126948,-3791,-349,130513,245,19197,1466,1,50913,0.0009989999999999999
60997,15042,574,119518,19510,2283,116618,393,19206,1003,0,50914,0.0010000000000000009
61997,10827,21402,130479,-36220,25733,114314,393,19194,1610,1,50915,0.0010000000000000009
62997,17173,8143,127733,37795,-9949,127753,422,19201,1728,1,50916,0.0010000000000000009
63997,-1608,-16445,121392,3559,-20004,129958,264,19195,1081,0,50917,0.0010000000000000009
64997,1191,-20589,122257,-38838,-16931,131981,323,19192,1323,0,50918,0.0010000000000000009
65997,4209,-4135,119778,29308,27131,104245,391,19192,1601,1,50919,0.0010000000000000009
66997,19496,43888,125716,1780,43164,105637,298,19223,1601,0,50920,0.0010000000000000009
67997,11433,13187,121849,-19175,2521,118486,351,19189,1221,0,50921,0.0010000000000000009
68997,1413,-7648,121494,-4512,-12046,134540,351,19192,1438,1,50922,0.0010000000000000009
69998,9999,-10458,129902,12605,-13425,137722,272,19222,1114,1,50923,0.001000999999999988
70997,1517,4336,132338,-3295,5642,121093,334,19196,1368,0,50924,0.0009989999999999999
71997,7944,4458,135568,-7124,-8781,142703,360,19196,1474,1,50925,0.0010000000000000009
72999,1270,-8810,130064,-11720,2469,128390,235,19185,1474,1,50926,0.0010020000000000029
73999,20788,15902,134003,3190,8580,130289,351,19210,962,0,50927,0.0010000000000000009
74997,9549,-650,127779,13530,-2461,131427,351,19200,1438,0,50928,0.0009979999999999989
75997,6226,4372,134485,-17778,-2398,130000,378,19188,1548,1,50929,0.0010000000000000009
76997,9750,-25759,136267,4261,-27060,151178,244,19207,999,0,50930,0.0010000000000000009
77998,5625,-11106,132912,8116,-6241,131596,380,19207,1556,0,50931,0.0010010000000000019
78997,8275,-3852,128358,-12879,-14318,133094,416,19210,1556,1,50932,0.0009989999999999999
79997,9842,3628,121877,9875,14652,107972,260,19218,1704,1,50933,0.0010000000000000009
80999,20379,22017,126229,28997,9553,129589,260,19189,1065,0,50934,0.0010020000000000029
81997,4672,-12645,122430,-33954,-7557,121372,337,19194,1380,1,50935,0.0009979999999999989
82997,9864,11673,128855,-14876,14629,111368,485,19223,1986,1,50936,0.0010000000000000009
83997,6779,-12060,124318,51179,-19118,144360,276,19193,1130,0,50937,0.0010000000000000009
84997,-5705,-6675,119435,-34858,-5391,111289,348,19193,1130,0,50938,0.000999999999999987
85997,10631,-8808,122228,-14824,-8770,131343,294,19191,1425,1,50939,0.0010000000000000009
86997,12187,28133,123121,31336,41756,97180,294,19211,1204,0,50940,0.0010000000000000009
87997,15673,45351,130600,-23178,27629,108722,369,19196,1511,0,50941,0.0010000000000000009
88997,1818,-27258,123305,-12345,-31779,144937,352,19195,1442,1,50942,0.0010000000000000009
89998,4093,-8465,129245,22985,-9972,131324,229,19214,938,1,50943,0.0010010000000000019
90997,4198,-2374,131662,-6559,-2748,132568,363,19214,938,0,50944,0.0009989999999999999
91997,7907,24898,138527,-16604,28137,110341,393,19197,1487,1,50945,0.0010000000000000009
92997,11191,-10773,132242,-860,-19058,156970,393,19199,1610,1,50946,0.0010000000000000009
93997,17165,-14383,124866,4595,-6027,126807,244,19202,999,0,50947,0.0010000000000000009
94997,7707,16592,130808,8978,9447,120560,355,19195,1454,0,50948,0.0010000000000000009
95997,1665,-11594,127622,-8652,-14141,141141,438,19219,1794,1,50949,0.0010000000000000009
96997,15879,-9671,133642,-20457,-9300,136493,262,19219,1794,0,50950,0.0010000000000000009
97997,6323,-8735,133713,31868,-8980,145013,328,19188,1073,0,50951,0.0010000000000000009
98997,5403,-1693,121619,-7545,-3403,118940,328,19196,1343,1,50952,0.0010000000000000009
99999,10870,1743,126555,-7963,-350,145086,375,19220,1536,1,50953,0.001001999999999989
100997,9887,-13667,117459,24504,-15877,112985,305,19185,1249,0,50954,0.0009979999999999989
101997,19234,27958,128034,-30070,33788,104415,358,19185,1466,1,50955,0.0010000000000000009
102999,8450,17792,129859,15685,15049,136907,364,19185,1466,1,50956,0.0010020000000000029
103999,-716,-27350,120361,19927,-28605,125590,350,19221,1491,0,50957,0.0010000000000000009
104997,4205,-25742,117751,-37629,-14108,134413,350,19199,1433,0,50958,0.0009979999999999989
105997,4097,10924,123196,13327,39771,93539,364,19193,1491,1,50959,0.0010000000000000009
106997,22476,47979,125810,11479,31561,111072,250,19211,1024,0,50960,0.0010000000000000009
107997,8343,3730,122548,-8180,-7338,128394,430,19199,1761,0,50961,0.0010000000000000009
108997,7725,-5787,123025,3562,-7011,126790,377,19199,1761,1,50962,0.0010000000000000009
109998,5153,-8332,127580,13171,-6800,137735,249,19218,1544,1,50963,0.0010010000000000019
110997,4837,362,131808,-12507,8234,122166,249,19203,1020,0,50964,0.0009989999999999999
111997,5226,-7152,134162,1320,-13027,144874,344,19199,1409,1,50965,0.0010000000000000009
112997,2126,-555,129585,-10945,13337,125024,482,19226,1974,1,50966,0.0010000000000000009
113997,19679,14857,132052,5104,3388,129459,263,19196,1077,0,50967,0.0010000000000000009
114997,6368,-3359,125977,4057,-4859,133774,338,19196,1384,0,50968,0.000999999999999987
115997,10468,389,133269,-12004,-5374,132947,373,19197,1384,1,50969,0.0010000000000000009
116997,7557,-15219,134308,11346,-20049,146831,302,19221,1528,0,50970,0.0010000000000000009
117999,7387,-8155,131210,-6532,-1442,128766,302,19191,1237,0,50971,0.0010020000000000029
118999,10005,-1045,129825,-7389,-10273,131413,342,19189,1401,1,50972,0.0010000000000000009
119997,9888,-838,121654,19119,13296,112266,256,19217,1049,1,50973,0.0009979999999999989
120997,17632,21176,126387,14429,8690,125996,393,19217,1610,0,50974,0.0010000000000000009
121998,5509,-13517,125119,-34471,-15480,123693,370,19201,1610,1,50975,0.0010010000000000019
122997,14135,14569,133044,2939,12003,113082,229,19183,1515,1,50976,0.0009989999999999999
123997,3681,-7498,125539,40096,-21600,143713,229,19211,938,0,50977,0.0010000000000000009
124997,-5157,-7511,121515,-43933,-5495,109677,363,19197,1487,0,50978,0.0010000000000000009
125997,9223,-2680,122343,-1410,-5147,130504,411,19217,1683,1,50979,0.0010000000000000009
