t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-4491,-12351,130262,-2985,-5126,139850,375,19205,1536,0,39973,
1000,6919,20494,126890,5981,20770,114983,261,19203,1069,0,39974,0.001
2000,10873,10350,126801,-6271,3872,127082,310,19200,1270,0,39975,0.001
3000,-4774,5592,131693,1670,3623,132296,320,19200,1270,0,39976,0.001
4000,-12024,-41484,121114,-10392,-53854,119267,356,19192,1311,0,39977,0.001
5000,-7321,-29511,125737,1283,-31287,141700,356,19183,1458,1,39978,0.001
6000,5373,18942,128402,-11173,13277,109826,440,19208,1802,1,39979,0.001
7000,9613,-3346,123235,6115,-9838,131697,260,19204,1065,1,39980,0.0009999999999999992
8002,4727,16376,134014,12770,17091,128233,308,19202,1261,1,39981,0.0010020000000000012
9000,-1099,-9296,122445,-17799,-17749,119718,348,19202,1425,1,39982,0.0009979999999999989
10000,-4039,-3675,123986,6748,-7632,135634,243,19189,1425,0,39983,0.0010000000000000009
11000,4251,-4783,127858,9235,-5036,124875,275,19223,995,0,39984,0.0009999999999999992
12000,9160,-9908,127066,-7816,-13755,122698,275,19195,1126,0,39985,0.0010000000000000009
13000,4683,11430,133020,9525,8962,128248,303,19198,1241,0,39986,0.0009999999999999992
14000,5392,-5607,121794,3928,-9286,128505,343,19182,1405,1,39987,0.0009999999999999992
15000,-480,10647,128612,2168,9213,118769,175,19182,717,1,39988,0.0010000000000000009
16000,1865,-9847,130120,7870,-11071,135947,286,19218,717,1,39989,0.0010000000000000009
17000,11933,10437,126157,-9796,5531,124171,310,19197,1171,1,39990,0.0009999999999999974
18000,-5929,12639,130758,16287,8277,128766,310,19199,1270,1,39991,0.0010000000000000009
19000,1086,166,130403,-417,-289,127349,327,19191,1339,1,39992,0.0010000000000000009
20000,-8961,-11346,129234,-20946,-5897,124321,385,19234,1577,0,39993,0.0010000000000000009
21000,287,7886,134633,9344,8515,130934,270,19204,1106,0,39994,0.0009999999999999974
22000,10941,5450,124180,6710,3792,115725,317,19204,1106,0,39995,0.0010000000000000009
23000,-2837,-1,128857,-1774,-1840,135164,351,19198,1298,0,39996,0.0010000000000000009
24000,-2447,-6237,132946,888,-5401,135732,351,19193,1438,1,39997,0.0010000000000000009
25000,1326,1130,122865,-3194,-7550,116345,404,19233,1655,1,39998,0.0009999999999999974
26000,2952,4872,137941,2066,11587,136585,250,19202,1024,1,39999,0.0010000000000000009
27000,2737,-7020,128948,917,3322,124772,292,19201,1196,1,40000,0.0010000000000000009
28000,2244,2565,118146,-1241,3065,115921,332,19201,1196,1,40001,0.0009999999999999974
29000,-5534,-5030,128114,3979,-10730,146744,390,19195,1360,0,40002,0.0010000000000000009
30002,4110,-5235,130713,-2558,7003,119887,390,19235,1597,0,40003,0.0010019999999999994
31000,12754,25172,124705,-5608,8477,123215,272,19198,1114,0,40004,0.0009980000000000024
32000,3145,5831,126022,2913,-8460,133784,301,19194,1233,0,40005,0.0010000000000000009
33000,-7076,1920,131037,4933,4828,111213,331,19193,1356,0,40006,0.0010000000000000009
34003,1410,-11138,122355,-5621,-28270,144724,393,19193,1356,1,40007,0.001002999999999997
35001,-7729,7512,130046,-6250,1989,116357,202,19191,1610,1,40008,0.0009979999999999989
36000,6605,23996,132858,-6602,14357,122170,202,19208,827,1,40009,0.0009989999999999999
37000,-2476,4826,131079,10419,3999,129904,298,19196,1221,1,40010,0.0010000000000000009
38000,4024,13788,124717,-464,10775,120750,332,19197,1360,1,40011,0.0010000000000000009
39000,-26907,-40154,123790,-6065,-29488,134128,378,19184,1548,0,40012,0.0010000000000000009
40000,14636,29507,126383,-13918,29384,139357,178,19184,1548,0,40013,0.0010000000000000009
41000,13389,30444,133904,9340,35536,96820,302,19214,729,0,40014,0.000999999999999994
42001,-3184,16949,130505,16310,9037,131719,302,19192,1237,0,40015,0.0010010000000000019
43001,-13470,-23872,122957,-4634,-28560,137805,339,19193,1388,0,40016,0.0010000000000000009
44000,-4821,-14772,125168,-40749,-15573,132875,391,19191,1601,1,40017,0.0009989999999999999
45000,-613,781,132078,31392,7426,131006,194,19214,795,1,40018,0.0010000000000000009
46000,15285,30806,128853,8879,25566,110231,295,19214,795,1,40019,0.0010000000000000009
47000,-4815,2859,131657,-21536,-5309,129016,329,19193,1208,1,40020,0.0010000000000000009
48000,-163,-21703,125333,-1296,-21385,149271,371,19193,1347,1,40021,0.0010000000000000009
