t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,396,-1247,128064,-2905,-4865,127620,36,19575,152,1,45946,
995,3387,-89,126973,5234,-2934,125213,36,19572,147,1,45947,0.000995
1995,3239,5779,128133,-1640,1585,125679,35,19571,143,1,45948,0.0009999999999999998
2995,-402,3869,127772,-1839,477,127835,41,19573,168,1,45949,0.001
3995,-1727,2557,126930,-1029,-852,125379,42,19571,172,1,45950,0.0009999999999999996
4995,-1860,7406,129075,-5004,3054,127706,45,19571,172,0,45951,0.001
5995,1345,-918,126980,-2165,-4798,128747,36,19570,184,0,45952,0.001
6995,3475,2686,127867,3428,-447,124269,36,19571,147,0,45953,0.001
7995,3018,5076,128083,3,516,126407,39,19571,160,0,45954,0.0010000000000000009
8997,3384,-2372,127237,472,-3156,126809,42,19573,172,0,45955,0.0010019999999999994
9997,-181,-1970,128842,-933,-4954,129393,42,19572,172,0,45956,0.0009999999999999992
10995,-818,2649,128600,-7073,1419,127958,38,19572,172,0,45957,0.0009980000000000006
11995,-2499,5537,128945,7,3043,125970,33,19573,156,0,45958,0.0009999999999999992
12995,997,5043,127318,-1030,-917,126269,33,19576,135,0,45959,0.0010000000000000009
13995,3521,1159,126484,1437,-1393,127982,33,19573,135,1,45960,0.0009999999999999992
14995,3302,1174,127589,3083,-2419,124826,37,19574,152,1,45961,0.0010000000000000009
15995,3625,5266,127535,-350,1961,125045,42,19570,172,1,45962,0.0009999999999999992
16995,-2180,-388,129424,-4377,-2982,130239,48,19570,172,1,45963,0.0010000000000000009
17995,-3208,664,128978,-3327,-1889,130138,42,19571,197,1,45964,0.0010000000000000009
18995,-1922,6090,127763,-2772,3306,126542,42,19575,172,1,45965,0.0009999999999999974
19995,1494,2458,128086,-2323,-743,126075,36,19577,147,1,45966,0.0010000000000000009
20995,4342,1555,127056,3103,-2139,126543,35,19574,143,1,45967,0.0010000000000000009
21995,2623,-586,127527,3230,-3334,126873,38,19576,156,1,45968,0.0010000000000000009
22995,571,-475,128321,-3162,-3710,128217,44,19576,156,1,45969,0.0009999999999999974
23997,-1278,7683,129209,-3031,4193,126802,43,19575,180,1,45970,0.0010019999999999994
24995,-1341,5894,128311,-2039,3221,126561,43,19574,176,1,45971,0.0009980000000000024
25995,-1250,-227,128191,-980,-4134,127790,45,19572,184,0,45972,0.0009999999999999974
26995,2593,339,126802,-1773,-3187,127715,37,19574,152,0,45973,0.0010000000000000009
27995,5235,3285,128044,2156,241,124872,41,19571,168,0,45974,0.0010000000000000009
28995,1440,1015,127583,3557,-2288,125768,43,19571,168,0,45975,0.0010000000000000009
29995,568,2185,128763,-6732,-1330,129537,38,19573,176,0,45976,0.0009999999999999974
30995,-2200,144,128252,-1083,-3103,129955,38,19569,156,0,45977,0.0010000000000000009
31995,145,7383,128360,367,4194,124622,35,19574,143,0,45978,0.0009999999999999974
32995,1409,5973,127645,-2876,2876,124741,34,19575,139,0,45979,0.0010000000000000009
33995,2406,2,126581,461,-3397,126288,37,19571,152,0,45980,0.0010000000000000009
34995,1841,161,127628,-407,-3203,126775,45,19571,184,1,45981,0.0010000000000000009
35995,386,-1089,127644,1404,-4239,130014,37,19574,184,1,45982,0.0010000000000000009
36995,-814,4348,127949,-4229,75,125788,41,19572,152,1,45983,0.0010000000000000009
37995,-1697,8154,128315,-3753,5824,125524,41,19576,168,1,45984,0.0010000000000000009
38995,3229,3184,127644,-1155,-163,129269,35,19572,143,1,45985,0.000999999999999994
39995,878,2719,127434,1517,-184,123880,34,19576,139,1,45986,0.0010000000000000009
40995,2851,-509,126794,-458,-3804,125714,34,19576,139,1,45987,0.0010000000000000009
41996,1345,893,128044,455,-2498,127223,40,19574,139,1,45988,0.0010010000000000019
42996,-1843,609,128368,563,-2830,129926,42,19571,164,1,45989,0.0010000000000000009
43997,55,8185,128270,-8882,2694,128498,42,19571,172,0,45990,0.0010010000000000019
44996,122,8953,129613,3762,7103,122930,38,19574,156,0,45991,0.0009989999999999999
45997,1694,1027,126876,662,1279,124781,39,19575,160,0,45992,0.001000999999999995
46997,2416,-5798,126977,-4929,-9904,130467,41,19572,168,0,45993,0.0010000000000000009
47995,3714,-7369,126454,1326,-5890,128025,42,19572,168,0,45994,0.0009979999999999989
48995,-738,7404,129322,7682,1416,123284,40,19572,172,0,45995,0.0010000000000000009
49995,-1870,6477,127524,-8449,7387,130343,40,19574,164,0,45996,0.0010000000000000009
50995,3192,4012,128956,-7575,-1475,127422,38,19573,156,0,45997,0.0010000000000000009
51995,948,3342,127563,12245,2824,126783,34,19574,139,0,45998,0.0010000000000000009
52996,1353,957,128471,-3031,-3491,124827,37,19574,152,0,45999,0.001000999999999995
53995,3297,-2559,127446,-8945,-6897,128730,43,19574,152,0,46000,0.0009989999999999999
54995,-1621,-837,128519,13085,-450,130349,44,19574,176,1,46001,0.0010000000000000009
55995,2003,8987,127588,-9476,8193,122907,44,19571,180,1,46002,0.0010000000000000009
56995,-3452,9901,128609,2833,4612,126086,40,19573,164,1,46003,0.0010000000000000009
57996,3112,-2079,125057,-3585,-6333,127750,38,19575,156,1,46004,0.0010010000000000019
58995,4986,2597,129397,3349,-1532,126478,34,19575,139,1,46005,0.0009989999999999999
59995,1247,-3304,127464,3253,-6237,130068,37,19575,139,1,46006,0.0010000000000000009
60995,2251,-4024,127552,-2186,-6377,126083,40,19572,152,1,46007,0.0010000000000000009
61995,-2208,5130,128870,-3984,2848,129189,40,19572,164,1,46008,0.000999999999999994
62995,-328,9547,127876,-412,6311,125706,45,19571,184,1,46009,0.0010000000000000009
63997,-3765,4696,126739,-5191,1289,125503,43,19573,176,0,46010,0.0010020000000000029
64996,3781,5102,128808,-2410,2191,126202,39,19573,160,0,46011,0.0009989999999999999
65997,4602,565,127553,9827,-3003,124418,42,19573,160,0,46012,0.0010010000000000019
66997,2952,-1083,128081,-1248,-5253,128495,44,19573,172,0,46013,0.0010000000000000009
67995,3067,-2959,128088,-3541,-5868,131130,44,19572,180,0,46014,0.0009979999999999989
68995,-1521,3294,128596,5448,802,125604,43,19569,176,0,46015,0.0010000000000000009
69995,-295,8961,129720,-7031,5529,125846,38,19579,156,0,46016,0.0010000000000000009
70995,-1299,1669,128549,-4815,-1782,128486,34,19576,139,0,46017,0.0010000000000000009
71995,2314,4268,127601,3630,1297,124283,34,19576,139,0,46018,0.0010000000000000009
72998,1956,4328,128280,2597,853,126680,40,19575,139,1,46019,0.00100299999999999
73997,1957,-822,127084,-4243,-4203,127774,40,19570,164,1,46020,0.0009989999999999999
74995,2096,1821,127869,3294,-1333,127095,40,19572,164,1,46021,0.0009979999999999989
75995,-756,1617,128587,-2157,-1146,129009,46,19571,188,1,46022,0.0010000000000000009
76995,-561,4773,128964,-3338,1544,125640,42,19573,172,1,46023,0.0010000000000000009
77995,-33,1902,128343,-1271,-1044,127935,38,19573,156,1,46024,0.0010000000000000009
78995,3383,5259,127930,-2576,1928,126028,37,19577,156,1,46025,0.0010000000000000009
79995,605,875,127898,2952,-2007,124745,40,19573,152,1,46026,0.0010000000000000009
80996,853,-1877,127157,110,-5242,128775,40,19571,164,1,46027,0.0010010000000000019
81995,503,-529,127618,-2172,-4146,129649,45,19570,184,1,46028,0.0009989999999999999
82995,641,7084,129458,-3528,4664,125167,47,19571,192,1,46029,0.0010000000000000009
83995,1419,6595,128030,744,4126,126083,44,19571,180,0,46030,0.0010000000000000009
84995,-666,1322,127695,282,-1987,127360,40,19569,180,0,46031,0.0010000000000000009
85995,4598,2640,127032,-1502,-364,124658,42,19572,164,0,46032,0.0010000000000000009
86995,2100,-1325,127470,2550,-4352,128599,42,19573,172,0,46033,0.0010000000000000009
87995,1329,1922,128648,261,-1810,127748,49,19572,201,0,46034,0.000999999999999987
88995,-1003,1229,127861,-2879,-2634,128656,46,19571,188,0,46035,0.0010000000000000009
