t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,9205,-7546,126475,17356,-18167,121737,512,19160,2097,0,49325,
999,12954,-18705,120459,-20188,-19168,124505,519,19169,2126,0,49326,0.0009989999999999999
2000,-7890,-7271,123771,8165,2471,118350,572,19160,2343,1,49327,0.0010010000000000002
2999,-1400,13390,127395,-22,9225,124085,451,19185,1847,1,49328,0.0009989999999999999
3999,-18476,17047,121473,-40473,23348,118471,542,19185,1847,1,49329,0.001
4999,-24693,32340,123745,-10261,32784,108417,712,19157,2220,0,49330,0.001
5999,-6970,21950,123976,-7752,3093,130072,712,19191,2916,0,49331,0.001
6999,-17224,12637,127890,-22122,5527,129132,542,19168,2220,1,49332,0.001
7999,5047,1806,129655,-431,12691,128939,682,19205,2793,1,49333,0.0009999999999999992
8999,2543,33685,140153,284,31588,121171,494,19171,2023,1,49334,0.0010000000000000009
10001,-4992,13462,133247,-13732,7793,138497,635,19171,2023,0,49335,0.0010019999999999994
11001,-2768,5171,134489,-1444,-4707,137027,561,19189,2601,0,49336,0.0010000000000000009
11999,-12439,-27898,133326,1833,-37705,166098,561,19158,2298,1,49337,0.0009979999999999989
13002,7170,-24675,137903,2652,-15289,148317,657,19180,2691,1,49338,0.0010030000000000004
14001,18698,5912,148894,18956,9533,134776,439,19177,1798,1,49339,0.0009989999999999999
15001,19817,358,143908,14482,-16018,151384,597,19178,2445,0,49340,0.0009999999999999992
16001,19009,-16140,135386,26176,-24173,149355,525,19178,2150,0,49341,0.0009999999999999992
16999,-4922,-15142,135532,-1096,-15578,144906,634,19161,2150,1,49342,0.0009980000000000024
18000,-6235,382,128313,-6540,10990,128846,470,19191,2597,1,49343,0.0010009999999999984
19000,-2670,22266,129346,2093,21249,120564,470,19177,1925,1,49344,0.0010000000000000009
19999,-847,8491,124401,1459,-1520,127152,592,19143,2425,0,49345,0.0009989999999999999
20999,-7849,-19388,118066,555,-23512,127349,477,19170,1954,0,49346,0.0010000000000000009
21999,6924,-13453,123353,7257,-3404,123750,612,19170,2507,1,49347,0.0009999999999999974
22999,4827,23501,126333,6508,21001,98312,369,19139,2507,1,49348,0.0010000000000000009
23999,12782,9733,117303,6562,4199,116609,563,19178,1511,1,49349,0.0010000000000000009
24999,3855,-993,116894,5072,-6507,121352,563,19161,2306,0,49350,0.0010000000000000009
25999,10422,210,116475,13224,5747,115874,428,19166,1753,0,49351,0.0009999999999999974
26999,-2820,16829,116176,13777,15260,109506,618,19143,2531,1,49352,0.0010000000000000009
27999,5356,14799,123334,-9250,7703,109246,607,19143,2486,1,49353,0.0010000000000000009
28999,8681,-15590,118761,19558,-19597,130626,509,19189,2486,1,49354,0.0009999999999999974
29999,7231,-12556,125926,13598,-17936,123836,548,19170,2085,0,49355,0.0010000000000000009
30999,11847,-18532,122007,-8806,-26624,122042,548,19184,2244,0,49356,0.0010000000000000009
