t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-6539,-10507,129484,-11219,-10406,133970,341,19176,1397,0,25381,
1002,-1387,330,132326,-6782,5797,128120,427,19176,1397,0,25382,0.0010019999999999999
2000,2215,5705,127954,-7671,1049,125841,521,19165,1749,1,25383,0.0009980000000000002
3000,-19962,7098,124966,-8913,11502,118493,521,19185,2134,1,25384,0.001
4001,-3848,14916,127588,-9656,9009,124392,353,19168,1446,1,25385,0.0010010000000000002
5000,-3242,3634,125556,-19064,4592,123514,431,19157,1765,1,25386,0.0009989999999999999
6000,-10013,3126,128427,1862,-1800,131063,535,19204,2191,0,25387,0.001
7000,7087,-5504,130608,-6934,-10379,134508,394,19204,2191,0,25388,0.0009999999999999992
8000,1314,-3009,130737,-9731,587,127187,445,19173,1614,0,25389,0.0010000000000000009
9000,2942,-2090,127823,6870,-1746,129808,445,19162,1823,1,25390,0.0009999999999999992
10000,-4505,6164,127360,-10063,4382,122952,583,19202,2388,1,25391,0.0010000000000000009
11000,-2151,9749,122896,-4948,13399,121383,388,19166,1589,1,25392,0.0009999999999999992
12000,389,14886,126593,-7329,9522,121681,457,19153,1872,0,25393,0.0010000000000000009
13000,-7176,7638,124755,-1379,6191,120620,386,19153,1872,0,25394,0.0009999999999999992
14000,3706,-1267,125255,1305,-9817,136481,391,19179,1581,0,25395,0.0009999999999999992
15000,4752,-12199,127634,-2253,-8786,128252,391,19172,1601,0,25396,0.0010000000000000009
16000,10374,4575,128656,188,4770,124055,469,19180,1921,1,25397,0.0010000000000000009
17000,10821,-1594,130275,11791,-5273,132044,315,19175,1290,1,25398,0.0009999999999999974
18001,1065,3295,125104,8483,6981,120902,406,19167,1663,1,25399,0.0010010000000000019
19001,5676,14292,127560,-15370,12002,118811,497,19167,1663,0,25400,0.0010000000000000009
20000,-3476,1499,125345,-2741,-3682,133752,330,19157,2036,0,25401,0.0009989999999999999
21001,5119,1511,121597,23144,3417,123033,330,19170,1352,0,25402,0.0010009999999999984
22003,10055,10026,129033,-5203,7147,119427,411,19159,1683,1,25403,0.0010019999999999994
23000,6840,702,130321,-10087,-5621,127713,563,19200,2306,1,25404,0.0009970000000000014
24000,15422,-17496,123861,27221,-18549,139473,363,19177,1487,1,25405,0.0010000000000000009
25000,5389,-1507,130192,9345,1013,125958,428,19177,1753,0,25406,0.0009999999999999974
26000,3791,13527,128908,-23027,12782,120516,319,19168,1753,0,25407,0.0010000000000000009
27000,1394,8522,126202,9903,6217,124439,407,19176,1307,0,25408,0.0010000000000000009
28000,-4793,4650,126062,6573,3733,125610,407,19170,1667,0,25409,0.0009999999999999974
29000,3671,-1132,127010,-13977,-4463,126979,474,19144,1941,1,25410,0.0010000000000000009
30000,-2318,-5578,130251,-3587,-6072,126800,442,19184,1810,1,25411,0.0010000000000000009
31000,9388,-10928,128566,17688,-14216,136931,405,19184,1659,1,25412,0.0010000000000000009
32000,8535,2255,132561,-10271,2252,127731,511,19165,1659,0,25413,0.0010000000000000009
33000,-5821,7657,132626,-11211,3152,126852,383,19187,2093,0,25414,0.0010000000000000009
34000,2927,-5574,127179,5471,-5296,131181,383,19164,1569,0,25415,0.000999999999999994
35000,-11744,12912,129814,-10891,13123,118437,431,19157,1765,1,25416,0.0010000000000000009
36000,-8458,1201,125255,-13850,-1275,130460,353,19186,1446,1,25417,0.0010000000000000009
37000,2207,4438,127028,-4180,3347,120435,401,19186,1642,1,25418,0.0010000000000000009
38000,-5750,8570,133234,-3925,6168,128116,469,19172,1642,1,25419,0.0010000000000000009
39000,1432,-8103,130452,-8748,-9132,136685,512,19155,1921,0,25420,0.0010000000000000009
40000,-7623,-12161,130788,-9473,-12504,131209,512,19184,2097,0,25421,0.0010000000000000009
41000,5107,6397,132715,-5883,5449,127347,409,19171,1675,0,25422,0.000999999999999994
42000,-5341,1510,125072,-10932,-478,123647,472,19147,1933,1,25423,0.0010000000000000009
43000,-17248,13211,126533,-5512,11368,118293,286,19177,1171,1,25424,0.0010000000000000009
44000,-2889,7593,127852,-14470,1608,125585,427,19177,1171,1,25425,0.0010000000000000009
45000,-5334,7411,126716,-17775,5975,124836,504,19166,1749,0,25426,0.0010000000000000009
46000,-7243,-163,129313,-582,-2243,133696,504,19181,2064,0,25427,0.0010000000000000009
47000,7539,-4052,128291,-2746,-4388,132102,375,19170,1536,0,25428,0.0010000000000000009
48002,3424,2,131798,-7449,-5856,130830,427,19169,1749,0,25429,0.001001999999999996
49001,-1305,-4234,126182,7046,4331,124282,526,19181,2154,1,25430,0.0009989999999999999
50000,-2158,6360,126077,-10781,5674,124539,347,19181,2154,1,25431,0.0009989999999999999
51002,-2563,11775,125926,-6613,11876,121727,432,19169,1421,1,25432,0.0010020000000000029
52002,-1649,14396,125155,-119,11432,119436,432,19158,1769,0,25433,0.0010000000000000009
53000,-4475,8312,126215,-3612,415,125696,550,19201,2253,0,25434,0.0009979999999999989
54000,669,-11551,127599,8175,-16651,137328,385,19172,1577,0,25435,0.0010000000000000009
55000,11067,-7538,126968,-3915,-3098,124754,433,19156,1773,1,25436,0.0010000000000000009
56000,7232,6983,130573,3765,4899,126014,324,19156,1773,1,25437,0.000999999999999994
57000,8293,-2049,126395,15855,-4856,131692,383,19181,1327,1,25438,0.0010000000000000009
58000,5908,6135,126006,-8546,10830,116231,383,19171,1569,1,25439,0.0010000000000000009
59000,2411,15023,127073,-6592,8836,125556,456,19161,1868,0,25440,0.0010000000000000009
60000,-3972,-6746,121894,11303,-6228,131654,414,19180,1696,0,25441,0.0010000000000000009
61000,6612,10126,125748,11772,11629,116933,400,19166,1638,0,25442,0.0010000000000000009
62000,9540,6631,129187,-7625,2259,125638,505,19166,1638,1,25443,0.0010000000000000009
63000,7469,-5847,128728,4833,-13358,130282,298,19162,2068,1,25444,0.0010000000000000009
64000,13248,-16133,128696,27744,-12354,135931,298,19171,1221,1,25445,0.0010000000000000009
65000,6539,687,129818,-7747,3205,124510,399,19163,1634,0,25446,0.0010000000000000009
66000,2939,10695,128408,-7162,11479,122404,357,19187,1462,0,25447,0.0010000000000000009
67000,632,6518,125455,13959,4665,127532,404,19168,1655,0,25448,0.000999999999999987
68000,-3829,7469,127437,-5372,8215,120222,453,19168,1855,0,25449,0.0010000000000000009
69000,3059,-1828,125714,-10254,-6640,128680,620,19165,1855,1,25450,0.0010000000000000009
70000,290,-5798,131060,5368,-8579,131430,378,19197,2539,1,25451,0.0010000000000000009
71000,9978,-11615,128676,15854,-12049,135417,378,19171,1548,1,25452,0.0010000000000000009
72000,7740,4129,133051,-16237,4280,126014,462,19152,1892,0,25453,0.0010000000000000009
73008,-5903,5982,130379,-182,-2679,130231,300,19172,1229,0,25454,0.0010080000000000089
74000,1663,-2478,124757,1075,-2004,126804,423,19172,1732,0,25455,0.0009919999999999929
75002,-10581,17311,131116,-15547,16144,118401,502,19173,1732,1,25456,0.0010020000000000029
76000,-8129,-4445,124295,-8435,-5523,133465,373,19211,2056,1,25457,0.0009979999999999989
77000,3501,8697,128437,1699,9351,119090,373,19166,1528,1,25458,0.0010000000000000009
78000,-4104,1750,133265,-8590,-788,132231,440,19158,1802,1,25459,0.0010000000000000009
79000,-1744,-9093,129716,-7722,-11804,136912,547,19177,2240,0,25460,0.0010000000000000009
80002,-1935,-11080,132938,-4286,-9043,133253,387,19177,1585,0,25461,0.001001999999999989
81002,3634,8888,132440,-13399,7111,126679,444,19177,1585,0,25462,0.0010000000000000009
82000,-7095,2309,124023,-4712,181,125857,430,19159,1818,1,25463,0.0009979999999999989
83000,-14880,16709,125381,-7813,12366,117737,430,19190,1761,1,25464,0.0010000000000000009
84000,-1065,8673,125547,-10277,6499,124013,403,19168,1651,1,25465,0.0010000000000000009
85000,-8147,7216,128606,-19734,6510,123202,466,19153,1909,0,25466,0.0010000000000000009
86000,-7654,-2610,129482,2629,-4269,133153,305,19171,1249,0,25467,0.0010000000000000009
87001,6195,-4909,129395,-4829,-7379,129238,405,19171,1249,0,25468,0.0010010000000000019
88003,2647,-834,131091,-12275,-1957,131460,484,19170,1659,0,25469,0.0010020000000000029
