t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,2022,989,128029,-1941,-1655,127804,73,19240,299,0,58220,
1000,691,4426,128349,-4280,908,128286,70,19240,287,0,58221,0.001
2000,384,4609,128112,2539,433,125894,67,19233,287,0,58222,0.001
3000,722,4340,127604,-1727,823,124653,73,19236,274,0,58223,0.001
4000,-975,1353,127534,-3290,-2753,129023,73,19235,299,0,58224,0.001
5000,692,-322,126182,316,-3507,124845,81,19236,332,1,58225,0.001
6000,1471,3449,129053,752,1107,129746,60,19236,246,1,58226,0.001
7000,2210,4982,128216,-3795,4581,125286,70,19233,287,1,58227,0.0009999999999999992
8005,744,2616,126405,3106,-2890,123263,75,19233,287,1,58228,0.0010050000000000007
9014,-639,-891,128409,-2196,-5086,132825,68,19232,307,1,58229,0.0010089999999999995
10002,-194,-523,127696,-3256,-1322,126382,68,19235,279,1,58230,0.0009879999999999993
11000,1556,3166,128116,1352,478,124392,67,19237,274,1,58231,0.0009980000000000006
12000,-4,7506,129294,-2097,3117,126881,71,19233,291,1,58232,0.0010000000000000009
13000,43,3929,127916,-742,360,125830,75,19230,307,1,58233,0.0009999999999999992
14000,1833,-90,127916,-565,-4231,129364,80,19230,307,0,58234,0.0009999999999999992
15000,1067,1265,129868,-594,270,129098,68,19240,328,0,58235,0.0010000000000000009
16000,4186,5481,125579,2889,-2078,122077,68,19235,279,0,58236,0.0010000000000000009
17000,-1425,-754,129676,339,-1117,127847,79,19238,324,0,58237,0.0009999999999999974
18000,-1998,9732,125146,-3814,3442,125106,82,19240,336,0,58238,0.0010000000000000009
19001,2026,-2660,128591,-2827,-5132,127538,79,19236,324,0,58239,0.0010010000000000019
20000,254,9197,129056,-1554,7141,123438,75,19236,324,0,58240,0.0009989999999999999
21002,3108,4401,126768,6000,-1667,128790,76,19233,307,0,58241,0.0010019999999999994
22000,584,-4717,128389,-2881,-9095,131810,76,19239,311,0,58242,0.0009979999999999989
23000,4123,-2801,130215,-5527,1417,127263,80,19235,328,0,58243,0.0010000000000000009
24001,1984,6305,127372,9001,2832,122997,83,19232,340,0,58244,0.0010009999999999984
25000,-2082,7826,129579,-10547,4370,126805,88,19231,360,1,58245,0.0009989999999999999
26000,-4753,5292,126434,-4966,-4570,128837,54,19231,360,1,58246,0.0010000000000000009
27000,5099,-563,126723,8661,678,125377,72,19237,221,1,58247,0.0010000000000000009
28000,1301,5718,129284,-9006,-965,126039,72,19231,295,1,58248,0.0009999999999999974
