t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-3100,-2373,126935,-3426,2137,115706,70,19227,287,0,63730,
1002,-4226,-3526,128075,1236,-10963,141496,103,19229,422,0,63731,0.0010019999999999999
2000,270,10442,126800,-11803,16499,111446,81,19233,332,0,63732,0.0009980000000000002
3000,-2398,16965,127410,-15275,7858,120315,77,19233,332,0,63733,0.001
4000,4110,2300,128191,12629,3773,131782,77,19232,315,0,63734,0.001
5000,1959,116,122806,-3176,-7350,124484,77,19227,315,1,63735,0.001
6000,-3982,1869,127183,-21227,8533,122326,102,19227,418,1,63736,0.001
7000,4063,541,130140,6056,-5823,130235,74,19228,303,1,63737,0.0009999999999999992
8000,-2912,-4357,127172,10130,-2625,130851,73,19232,299,1,63738,0.0010000000000000009
9000,-1474,9327,128878,-28510,2062,126037,71,19232,299,1,63739,0.0009999999999999992
10000,-1967,1083,127100,-3336,2337,121538,87,19227,291,0,63740,0.0010000000000000009
11000,-508,7781,128020,18614,2282,127121,87,19227,356,0,63741,0.0009999999999999992
12000,3464,1717,127970,-15772,730,125055,79,19229,324,0,63742,0.0010000000000000009
13000,-2736,1059,128631,-17940,-1879,129068,83,19233,340,0,63743,0.0009999999999999992
14000,394,3451,127095,18304,2531,125149,75,19231,307,0,63744,0.0009999999999999992
15002,-1785,4834,127024,-5437,166,128858,90,19231,369,0,63745,0.0010020000000000012
16000,-1407,-599,127186,-22864,-1643,122445,94,19226,369,1,63746,0.0009980000000000006
17000,-1220,1856,128266,6067,-80,132232,69,19233,385,1,63747,0.0009999999999999974
18000,3398,8711,128739,11218,5409,121031,69,19230,283,1,63748,0.0010000000000000009
19003,4874,3279,129139,-18171,-8626,130126,63,19233,258,1,63749,0.0010030000000000004
20000,-984,-4159,127694,-948,-5203,129876,76,19224,311,0,63750,0.0009970000000000014
21001,-1897,-5315,126805,17479,-7876,134562,88,19224,360,0,63751,0.0010009999999999984
22000,3604,5456,129057,-18412,9585,117048,83,19233,360,0,63752,0.0009989999999999999
23000,-1430,9551,129040,-11996,5043,128872,72,19234,340,0,63753,0.0010000000000000009
24000,2617,1399,126759,11782,-1896,127308,72,19232,295,0,63754,0.0010000000000000009
25001,178,-564,126606,-15845,-6120,128937,76,19228,311,1,63755,0.0010009999999999984
26001,454,827,129451,-6763,916,125222,84,19236,344,1,63756,0.0010000000000000009
27000,-602,1327,127434,16370,-1077,127338,78,19236,319,1,63757,0.0009989999999999999
28000,4450,6749,130535,-7856,-6476,130352,71,19232,319,1,63758,0.0009999999999999974
29001,4070,675,128640,-5644,1849,127590,71,19232,291,1,63759,0.0010010000000000019
30000,168,-3225,126119,5325,-4035,127832,71,19229,291,1,63760,0.0009989999999999999
31000,2614,3393,128772,1956,807,128793,93,19225,381,0,63761,0.0010000000000000009
32000,3046,4905,129233,-10984,-3394,127190,78,19230,319,0,63762,0.0010000000000000009
33002,4028,-4495,126777,3616,-626,133495,78,19232,319,0,63763,0.001001999999999996
34002,-1447,8556,129784,3587,3080,124655,76,19232,319,0,63764,0.0010000000000000009
35002,5758,-2429,127120,-8283,-9651,134065,93,19229,311,1,63765,0.0010000000000000009
36000,481,-2159,127537,1266,-870,124577,93,19228,381,1,63766,0.0009979999999999989
37000,3731,4380,129038,7006,-151,129583,72,19229,295,1,63767,0.0010000000000000009
