t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-11948,-4239,135606,6441,-23959,149620,946,19132,3875,0,37795,
1002,-6466,-45554,126621,-13241,-40344,159496,870,19101,3563,1,37796,0.0010019999999999999
2000,-25365,-7421,141504,2185,-21147,155919,534,19101,2187,1,37797,0.0009980000000000002
3000,-5675,3655,132286,-6204,26259,98569,767,19144,2187,0,37798,0.001
4000,-239,3983,134999,-14963,-17427,144534,945,19137,3141,0,37799,0.001
5001,7000,8075,143923,24315,-4996,134113,945,19130,3870,1,37800,0.0010009999999999993
6000,-6819,-31447,113457,-11648,-14975,128012,678,19125,2777,0,37801,0.0009990000000000008
7002,-8799,1797,127241,-13344,-7865,121958,811,19135,3322,0,37802,0.0010019999999999994
8000,5171,33206,128503,133,50324,103366,807,19135,3305,1,37803,0.0009980000000000006
9000,-17522,55698,126563,-8724,45595,92230,808,19168,3305,1,37804,0.0009999999999999992
10000,705,4699,116374,-14491,-14733,118020,716,19086,3309,0,37805,0.0010000000000000009
11000,6134,1308,122263,11905,-10263,129882,716,19112,2933,1,37806,0.0009999999999999992
12000,-688,2194,119063,16544,13245,105810,793,19171,3248,1,37807,0.0010000000000000009
13000,9620,44182,127401,-25906,45913,95838,816,19144,3342,0,37808,0.0009999999999999992
14000,19524,41576,132576,32437,23642,114836,849,19144,3477,1,37809,0.0009999999999999992
15000,-3708,-14829,113682,-2183,-24561,140606,694,19102,3477,1,37810,0.0010000000000000009
16000,6469,-29604,123570,2257,-34105,134595,885,19152,2842,0,37811,0.0010000000000000009
17000,17415,-32204,125744,19256,-29549,139223,885,19145,3625,0,37812,0.0009999999999999974
18000,12702,10534,135462,21826,13028,119343,865,19164,3543,1,37813,0.0010000000000000009
19000,23451,13498,139037,-1509,5454,134562,716,19115,2933,0,37814,0.0010000000000000009
20000,-6261,-2334,135467,-12977,-15890,145128,901,19130,3690,0,37815,0.0010000000000000009
21002,-14435,-42585,123914,-467,-38554,160048,1007,19130,3690,1,37816,0.0010019999999999994
22001,-12489,-20955,131919,-3390,-24631,155931,718,19179,4124,0,37817,0.0009989999999999999
23000,-7614,32834,140713,4353,30385,98369,718,19130,2941,0,37818,0.0009989999999999999
24000,1397,-20012,129729,-23162,-25572,149134,766,19112,3137,1,37819,0.0010000000000000009
25000,2586,1785,133881,19700,6026,126616,1026,19170,4202,1,37820,0.0009999999999999974
26001,-4659,-13281,119649,2232,-20761,139567,819,19139,3354,0,37821,0.0010010000000000019
27002,-14487,-12499,115582,-22073,-16208,124031,791,19139,3354,1,37822,0.0010009999999999984
28002,1001,54118,126752,-3390,58080,97734,572,19113,3240,1,37823,0.0010000000000000009
29000,-3783,53749,125538,4839,40427,99387,572,19137,2343,0,37824,0.0009979999999999989
30000,-14875,-14051,108588,-27653,-12595,114168,1013,19149,4149,0,37825,0.0010000000000000009
31000,7248,6889,120263,14083,-618,125717,894,19139,3662,1,37826,0.0010000000000000009
32000,17224,2964,117500,25374,-2646,119753,626,19138,2564,0,37827,0.0010000000000000009
33000,9066,53957,120074,-33033,55449,83735,721,19138,2564,0,37828,0.0010000000000000009
34002,18631,31773,127503,30616,24342,117160,989,19125,2953,1,37829,0.001001999999999996
35002,-5259,-25996,114021,1913,-27823,143678,989,19143,4051,1,37830,0.0010000000000000009
36002,3579,-20245,122170,-1473,-24011,128191,733,19110,3002,0,37831,0.0010000000000000009
37000,21540,-24644,124768,20144,-32662,144269,680,19127,2785,1,37832,0.0009979999999999989
38001,10301,11414,134166,21891,9843,117307,699,19158,2863,1,37833,0.0010010000000000019
39002,16904,14352,139026,5250,11837,130179,858,19158,2863,0,37834,0.001000999999999995
40002,-5272,-19641,132645,-20724,-20992,149589,824,19114,3514,0,37835,0.0010000000000000009
41001,-20039,-30326,129394,-2158,-36029,147442,824,19103,3375,1,37836,0.0009989999999999999
42000,-13829,-10158,134011,6441,-18062,134992,739,19163,3027,0,37837,0.0009989999999999999
43000,-188,21763,140046,-7087,22390,128560,804,19144,3293,0,37838,0.0010000000000000009
44000,-2321,-13432,130718,-15766,-18174,132017,913,19086,3739,1,37839,0.0010000000000000009
45000,-4648,-4901,132015,18994,-32204,139472,558,19086,3739,1,37840,0.0010000000000000009
46000,5350,-14324,122386,-1878,-13440,130698,807,19126,2285,0,37841,0.0010000000000000009
47000,-18934,1439,117233,-13432,31594,110934,807,19140,3305,1,37842,0.0010000000000000009
48002,-2833,53791,127584,-6994,47326,96209,895,19193,3666,1,37843,0.001001999999999996
49000,896,43730,124117,521,17898,122487,752,19106,3080,0,37844,0.0009979999999999989
50000,-21718,-7521,113914,-49,11567,108594,869,19126,3559,0,37845,0.0010000000000000009
51000,10729,-9245,113237,28748,-28203,136638,949,19126,3887,1,37846,0.0010000000000000009
52000,18172,13773,119696,-8797,32487,108410,750,19176,3887,0,37847,0.0010000000000000009
53000,8919,59919,127862,513,66298,83817,819,19140,3072,0,37848,0.0010000000000000009
54001,15167,14152,120637,16422,-16113,151966,819,19109,3354,1,37849,0.0010010000000000019
55001,-6053,-22565,119607,3865,-18983,128441,835,19164,3420,1,37850,0.000999999999999994
56000,11404,-32616,117530,7438,-55905,150888,875,19166,3584,0,37851,0.0009989999999999999
57000,10171,-23627,125095,19589,-8657,133307,831,19166,3404,1,37852,0.0010000000000000009
58000,13788,18939,143548,9709,28524,120235,649,19142,3404,1,37853,0.0010000000000000009
59000,4960,12458,137794,3542,6972,140713,1081,19129,2658,0,37854,0.0010000000000000009
60000,-9028,-28148,134346,-6456,-38995,159211,1081,19147,4427,0,37855,0.0010000000000000009
61001,-20370,-17342,138063,-5951,-17252,150694,932,19149,3817,1,37856,0.0010010000000000019
62000,-14989,-17855,129755,5691,-8979,133779,680,19122,2785,0,37857,0.0009989999999999999
63003,2814,13460,140951,-15020,7944,127846,683,19116,2797,0,37858,0.0010030000000000039
64000,7044,7970,132966,-13452,16966,132534,1083,19116,2797,1,37859,0.0009969999999999979
65001,-22426,-4600,135838,39511,-23558,134754,763,19178,4436,1,37860,0.0010010000000000019
66000,17996,-23099,119722,-17535,-14734,133193,763,19123,3125,0,37861,0.0009989999999999999
67000,-20074,19018,123907,-32687,26134,110306,752,19126,3080,1,37862,0.000999999999999987
68000,-18745,50994,136368,38671,54529,93524,638,19151,2613,1,37863,0.0010000000000000009
69000,18815,20884,117430,-34893,12317,126746,903,19126,3698,0,37864,0.0010000000000000009
70002,-25647,5636,124320,-11210,5296,108059,851,19126,3698,1,37865,0.0010020000000000029
71000,14232,-18194,113507,39564,-23199,134329,516,19102,3485,1,37866,0.0009979999999999989
72001,8915,18642,118657,-12750,31264,111198,516,19149,2113,0,37867,0.0010010000000000019
73000,6262,79075,143805,-5158,73900,77742,738,19139,3023,0,37868,0.0009989999999999999
74000,12380,-12187,113895,17495,-20763,156862,926,19137,3793,1,37869,0.0010000000000000009
75000,-7199,-27727,123297,8662,-29317,132903,667,19124,2732,0,37870,0.0010000000000000009
76000,11900,-33788,124801,761,-43469,140417,805,19124,2732,0,37871,0.0010000000000000009
77002,11429,-19714,130162,17807,-12630,138309,886,19135,3297,1,37872,0.0010020000000000029
78002,17672,32551,150404,15455,33771,116258,886,19176,3629,1,37873,0.0010000000000000009
79000,1038,2193,139891,6505,-2444,145889,782,19091,3203,0,37874,0.0009979999999999989
80000,-14433,-42481,130012,-11154,-45695,161883,716,19112,2933,1,37875,0.0010000000000000009
81000,-21407,-1444,144349,-4236,-5964,141917,826,19158,3383,1,37876,0.0010000000000000009
82000,-16373,-7144,132456,298,-4737,133217,833,19158,3383,0,37877,0.000999999999999987
83000,6426,-2101,132059,-17858,-3066,130165,871,19148,3412,0,37878,0.0010000000000000009
84000,7384,21346,145095,-4881,18990,136332,871,19096,3567,1,37879,0.0010000000000000009
85001,-13050,-28532,125246,38619,-29801,139959,782,19149,3203,0,37880,0.0010010000000000019
86002,11988,-3495,122496,-26147,-9161,126476,958,19161,3924,0,37881,0.0010010000000000019
87000,-11033,30201,134933,-22229,30124,113699,863,19155,3535,1,37882,0.0009979999999999989
88000,-18309,39588,127885,35913,44114,93389,700,19155,3535,1,37883,0.0010000000000000009
89000,13834,14732,118379,-39408,12323,121826,939,19121,2867,0,37884,0.0010000000000000009
90000,-7752,10877,126055,-5110,10759,118792,939,19135,3846,1,37885,0.0010000000000000009
91003,5871,-7933,112883,34476,-15725,110248,965,19181,3952,1,37886,0.0010030000000000039
92000,8110,30576,128258,-15328,41757,97218,688,19141,2818,0,37887,0.0009969999999999979
93000,11816,61925,142162,-326,30254,107761,748,19117,3064,0,37888,0.0010000000000000009
94000,7667,-22775,112004,22896,-35079,150534,1018,19117,4169,1,37889,0.0010000000000000009
95000,-4304,-21181,126029,-1464,-23338,123499,824,19173,4169,0,37890,0.0010000000000000009
96001,15722,-36042,127576,2971,-31470,140766,789,19137,3375,0,37891,0.001000999999999988
97000,9626,-6805,136931,21724,7110,124873,789,19114,3232,1,37892,0.0009989999999999999
98000,26882,27223,148349,2787,11148,126118,530,19155,2171,1,37893,0.0010000000000000009
99000,-10159,-364,138200,-10916,-20352,150545,985,19151,4034,0,37894,0.0010000000000000009
100003,-11475,-43847,126153,-3614,-35449,151837,905,19151,3707,1,37895,0.0010030000000000039
101000,-14296,-5331,142075,-2849,-22807,157814,613,19124,3707,1,37896,0.0009969999999999979
102000,-14703,4003,133200,7602,29625,102723,759,19138,2511,0,37897,0.0010000000000000009
103000,4841,3775,132880,-21924,-23174,141622,759,19130,3109,0,37898,0.0010000000000000009
104005,5946,-166,141834,11842,-3215,135258,981,19158,4018,1,37899,0.0010050000000000059
105000,-10207,-24102,116865,10936,-15483,133934,722,19113,2957,0,37900,0.0009949999999999959
106002,2227,-1336,124842,-25667,-13650,120721,724,19113,2965,0,37901,0.0010020000000000029
107000,-1177,30613,125790,-7751,49198,104051,697,19126,2965,1,37902,0.0009979999999999989
108000,-8003,60254,129005,18756,48582,92959,848,19152,2855,1,37903,0.0010000000000000009
109000,-394,-1812,111029,-33246,-15801,118837,848,19114,3473,0,37904,0.0010000000000000009
110000,1558,8086,124167,7089,4572,121099,802,19111,3285,1,37905,0.0010000000000000009
111000,6866,705,118308,31803,1822,117892,729,19165,2986,1,37906,0.0010000000000000009
112000,4918,43851,126185,-38775,53571,85703,846,19152,3465,0,37907,0.000999999999999987
113000,19425,44162,136241,32127,24738,112404,884,19152,3465,1,37908,0.0010000000000000009
114000,1782,-25023,111343,7309,-32887,149994,547,19096,3621,1,37909,0.0010000000000000009
115000,1157,-27202,124507,-2530,-23347,126106,547,19137,2240,0,37910,0.0010000000000000009
116000,19523,-25520,128562,16288,-29128,142005,801,19142,3281,0,37911,0.0010000000000000009
117002,11420,4393,132323,23329,9356,120627,895,19182,3666,1,37912,0.0010020000000000029
118000,20098,23904,144004,2731,14121,126244,772,19101,3162,0,37913,0.0009979999999999989
119004,-7146,-12969,132216,-16388,-21060,151036,886,19101,3162,0,37914,0.0010040000000000049
120000,-12049,-40918,124580,-5343,-39799,158066,1062,19122,3629,1,37915,0.0009959999999999969
121000,-16744,-7434,136660,6982,-11855,148641,1062,19186,4350,1,37916,0.0010000000000000009
122000,-5858,20795,135860,-5575,23156,108700,754,19140,3088,0,37917,0.0010000000000000009
123000,-124,-9768,133869,-15530,-19487,142665,813,19104,3330,1,37918,0.0010000000000000009
124000,2626,-12218,133833,17828,-14022,133553,858,19160,3514,1,37919,0.0010000000000000009
125001,-4002,-14135,117179,3273,-13739,129125,888,19160,3514,0,37920,0.0010010000000000019
126001,-14245,-1898,123485,-23382,-8563,120743,826,19141,3637,1,37921,0.0010000000000000009
127002,2739,49178,122980,-4659,50972,100964,826,19142,3383,1,37922,0.0010010000000000019
128000,-6122,59475,126446,8501,56178,89370,643,19127,2634,0,37923,0.0009979999999999989
