t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-891,4283,126408,388,1353,126328,41,19231,156,1,55734,
998,963,6255,126581,1031,3997,125410,41,19231,168,1,55735,0.000998
1998,2852,5246,126458,4163,2802,125744,37,19234,152,1,55736,0.0009999999999999998
3000,1400,785,127898,2162,-175,126410,48,19234,197,1,55737,0.0010020000000000003
4005,-2318,-3874,128163,728,-6039,128554,51,19230,209,1,55738,0.0010049999999999998
4998,541,-3567,128127,851,-6948,129966,46,19230,209,1,55739,0.000993
5998,-338,4315,129568,-374,413,126973,40,19233,188,1,55740,0.001
6998,1718,9023,128404,-147,6262,124416,40,19234,164,1,55741,0.001
7998,644,3030,126918,2170,2669,127607,40,19232,164,1,55742,0.001
8998,-2411,-535,127244,-662,-2956,129150,46,19232,188,1,55743,0.0009999999999999992
10001,1397,6700,128769,233,1574,124466,47,19232,192,1,55744,0.0010030000000000004
10999,-2203,10667,129386,1051,9692,125109,50,19232,192,1,55745,0.0009980000000000006
11999,3372,6207,128465,-1370,2197,126648,49,19235,205,0,55746,0.0009999999999999992
12998,-1620,-3352,126951,1801,-8204,130617,49,19232,201,0,55747,0.0009989999999999999
14000,2798,-5861,125728,6521,-8293,129369,44,19232,180,0,55748,0.0010019999999999994
14998,1509,1412,128442,1138,1526,125554,47,19230,192,0,55749,0.0009980000000000006
16000,404,4648,129472,2496,1990,128322,46,19236,188,0,55750,0.0010020000000000012
17000,5034,9046,130165,-683,7319,125355,41,19236,188,0,55751,0.0009999999999999974
17998,-1154,6542,128746,2984,3659,127053,40,19234,168,0,55752,0.0009980000000000024
18998,1678,1902,126358,1602,-1173,127325,40,19234,164,0,55753,0.0009999999999999974
19998,-1358,2390,127168,512,578,125957,41,19233,168,0,55754,0.0010000000000000009
20998,-114,-262,127179,1592,-2876,130252,47,19232,192,1,55755,0.0010000000000000009
21998,2277,3501,128850,-32,718,125733,45,19239,184,1,55756,0.0010000000000000009
22998,-51,543,129506,1827,-1359,127711,43,19239,176,1,55757,0.0009999999999999974
23998,1831,-4293,127630,815,-7388,131122,46,19234,176,1,55758,0.0010000000000000009
24998,-1225,4392,128840,630,2865,124160,41,19234,188,1,55759,0.0010000000000000009
25998,581,6077,127246,376,4517,126704,41,19236,168,1,55760,0.0010000000000000009
26998,1640,11139,127256,1136,8594,123670,40,19232,164,1,55761,0.0009999999999999974
27998,234,9976,127631,1059,7391,122272,38,19232,156,1,55762,0.0010000000000000009
28998,1572,-838,125934,2688,-3699,129715,39,19232,160,1,55763,0.0010000000000000009
