t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,2384,1877,128788,2844,-2284,126539,136,19226,557,0,51087,
998,-314,-6470,124981,-2303,-9962,130087,128,19229,524,0,51088,0.000998
2008,-1006,790,130250,-6617,-2091,128223,131,19229,537,1,51089,0.0010099999999999998
2998,5083,8468,128883,2867,4348,127439,122,19230,537,1,51090,0.00099
3998,-4088,4006,127403,-1098,1570,125474,135,19226,500,1,51091,0.001
4998,-4372,4831,127904,-6835,2104,124179,135,19229,553,1,51092,0.001
5998,1821,2665,128084,-3271,136,126704,129,19225,528,1,51093,0.001
6999,3521,4576,128261,794,1011,126530,152,19214,623,0,51094,0.0010010000000000002
8000,-1999,1317,130470,2213,-377,126567,116,19233,475,0,51095,0.0010010000000000002
8998,1329,-6385,126141,-2933,-10178,131149,137,19233,475,0,51096,0.0009979999999999989
9998,-451,4464,131499,-2817,1475,126497,135,19225,561,0,51097,0.0010000000000000009
10999,2667,-131,126454,1586,-4106,129082,135,19227,553,0,51098,0.0010010000000000002
11998,-1173,8663,128136,-3010,4335,123706,146,19225,598,1,51099,0.0009989999999999999
13001,2290,5519,126354,-1421,957,125011,93,19229,381,1,51100,0.0010029999999999987
13998,3060,1127,126467,2096,-2791,129153,117,19228,479,1,51101,0.0009970000000000014
14998,659,1443,129603,566,-1243,126238,120,19228,479,1,51102,0.0009999999999999992
15998,4077,-1906,126614,2669,-6248,130563,134,19230,491,1,51103,0.0009999999999999992
16998,1308,2261,129081,-2,-570,124722,134,19226,549,0,51104,0.0010000000000000009
17998,5653,3174,127921,1946,-418,128675,113,19226,463,0,51105,0.0010000000000000009
18999,606,1001,127972,-2185,-1646,126496,140,19232,573,0,51106,0.0010009999999999984
19998,-535,4107,128832,2045,675,125520,133,19227,545,0,51107,0.0009989999999999999
20998,2863,-853,127445,381,-3379,127653,137,19227,545,0,51108,0.0010000000000000009
21998,2164,1265,128778,-1555,-2489,129476,173,19224,561,1,51109,0.0010000000000000009
23003,1558,-273,128108,420,1048,126382,173,19238,709,1,51110,0.001004999999999999
24005,4371,1322,129036,4073,-3095,128052,114,19230,467,1,51111,0.0010019999999999994
24998,3316,221,128666,-2104,-986,127871,119,19227,487,1,51112,0.0009930000000000008
25998,3701,1534,127228,2031,-3948,127663,123,19224,504,1,51113,0.0010000000000000009
26998,-1548,2184,129094,1291,-626,127419,154,19224,504,0,51114,0.0009999999999999974
27998,2127,6162,127600,-3344,2613,125483,123,19233,631,0,51115,0.0010000000000000009
28998,-446,129,128773,332,-4448,130168,123,19225,504,0,51116,0.0010000000000000009
29999,2557,879,127835,2823,-1941,127003,127,19235,520,0,51117,0.0010009999999999984
30998,5347,3764,128670,1057,27,126457,126,19225,516,1,51118,0.0009989999999999999
