t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,2103,-1874,128047,-1386,-5797,130253,123,19225,504,0,2528,
999,690,5132,129439,-5988,3205,125505,150,19232,614,1,2529,0.0009989999999999999
1997,2389,4528,126784,2583,903,127956,98,19231,401,1,2530,0.0009980000000000002
2997,2248,6055,127015,-328,3074,125581,107,19231,438,1,2531,0.0009999999999999996
3999,2929,2972,126619,-1709,-374,127281,113,19227,438,1,2532,0.0010020000000000003
4999,2603,3759,126602,262,1998,123087,138,19229,463,0,2533,0.001
5997,1249,2995,128959,-854,-140,129070,138,19222,565,0,2534,0.0009979999999999998
6999,3106,2612,128606,-4771,-772,127799,111,19228,455,0,2535,0.0010020000000000003
7997,-939,1334,128099,-3606,-1733,128701,122,19226,500,0,2536,0.0009979999999999989
9000,-478,2580,127049,-433,-67,125544,119,19225,487,0,2537,0.0010030000000000004
9997,2185,-118,126347,-5103,-2322,128452,142,19225,487,1,2538,0.0009969999999999996
11000,2565,13509,127194,13805,9957,120096,99,19220,582,1,2539,0.0010030000000000004
11997,-1795,3410,126219,-15098,2653,126247,99,19232,405,1,2540,0.0009969999999999996
13000,9600,3823,130193,-12529,-1949,124629,114,19230,467,1,2541,0.0010030000000000004
13997,-6160,-160,128444,24610,769,130853,115,19224,471,1,2542,0.0009969999999999996
14997,2003,-8545,123432,-17803,-12709,128550,130,19219,532,1,2543,0.0010000000000000009
15997,-11940,8200,132051,-17688,2333,130027,128,19219,532,0,2544,0.0010000000000000009
16997,5594,9531,124526,15244,6409,121163,121,19236,524,0,2545,0.0009999999999999974
17997,-4099,18291,128347,-10257,16062,115926,121,19223,496,0,2546,0.0010000000000000009
18997,5912,-1737,127727,-13832,1730,138049,122,19225,500,0,2547,0.0010000000000000009
19997,-1264,-12679,124011,12997,-15306,131705,136,19221,557,1,2548,0.0009999999999999974
20997,111,10375,131871,-5443,10807,122687,133,19232,545,1,2549,0.0010000000000000009
21997,-2003,3091,131043,-15643,-2809,128107,109,19232,545,1,2550,0.0010000000000000009
22997,3976,1698,125077,4827,1643,126621,114,19229,446,1,2551,0.0010000000000000009
23997,-4249,2980,128427,950,-1810,131246,114,19229,467,1,2552,0.0009999999999999974
24997,792,8847,126567,-11037,11045,113401,125,19222,512,0,2553,0.0010000000000000009
25997,-2192,4041,127088,9009,-2297,131491,161,19233,659,0,2554,0.0010000000000000009
26997,4147,2365,128862,-4567,780,128320,123,19229,504,0,2555,0.0010000000000000009
27997,-2055,-2623,127559,-11899,-6537,128156,125,19229,504,0,2556,0.0009999999999999974
28997,2663,2761,129060,7178,2670,124901,129,19227,512,0,2557,0.0010000000000000009
29997,-4899,-1294,126102,-6098,-6508,130167,129,19223,528,0,2558,0.0010000000000000009
30999,-531,9017,129352,-13085,6832,124890,158,19221,647,1,2559,0.0010019999999999994
31997,-2932,3078,127130,1207,1499,125895,94,19231,385,1,2560,0.0009979999999999989
32997,3568,3558,128954,1058,-480,126844,113,19229,463,1,2561,0.0010000000000000009
33999,585,-4038,125978,-4716,-9146,132036,116,19229,475,1,2562,0.0010020000000000029
35014,-199,-937,127456,-223,-1884,126479,141,19228,475,0,2563,0.001014999999999995
