t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,62,4530,123734,-13468,1575,114588,61,19232,250,1,48047,
1002,-914,19524,126589,-12345,17022,121292,73,19232,299,1,48048,0.0010019999999999999
2000,-1146,12597,125943,11019,9606,125207,62,19232,254,1,48049,0.0009980000000000002
3001,-3051,5436,123718,-13947,2488,120172,64,19232,254,1,48050,0.0010009999999999997
4000,-2517,-5611,125877,-6987,-12282,134888,95,19228,262,0,48051,0.0009990000000000003
5000,3308,-5258,126118,9760,196,123029,95,19228,389,0,48052,0.001
6000,1264,7038,130244,-6930,1320,126288,77,19229,315,0,48053,0.001
7000,5269,608,129013,-4422,-1692,128910,67,19232,274,0,48054,0.0009999999999999992
8000,1971,4191,129087,1243,-1072,127440,60,19232,246,0,48055,0.0010000000000000009
9000,-1342,-4603,126147,-4015,-9837,133381,74,19232,246,1,48056,0.0009999999999999992
10000,883,1618,127076,-153,4559,120757,61,19234,303,1,48057,0.0010000000000000009
11000,1246,7534,129473,-3650,2165,131002,61,19233,250,1,48058,0.0009999999999999992
12000,6206,4494,129828,4927,-254,127140,56,19236,229,1,48059,0.0010000000000000009
13000,3105,-1706,127263,-1991,-8837,129015,52,19231,213,0,48060,0.0009999999999999992
14004,1642,-3464,127793,-130,-1797,126589,61,19230,250,0,48061,0.0010039999999999997
15000,913,3300,128564,1510,-2249,125259,76,19230,250,0,48062,0.0009960000000000004
16000,617,-3730,127276,-9074,-6484,132540,67,19232,311,0,48063,0.0010000000000000009
17000,2262,8603,129100,1572,13908,118780,67,19234,274,0,48064,0.0009999999999999974
18001,1014,15494,130181,1327,4148,128759,55,19231,225,0,48065,0.0010010000000000019
19000,3060,-3488,126848,-1573,-6737,127345,69,19229,283,1,48066,0.0009989999999999999
20000,2951,-2532,129079,4438,-6604,132102,52,19231,213,1,48067,0.0010000000000000009
21000,8389,-1964,129772,4944,-1060,130735,55,19231,213,1,48068,0.0009999999999999974
22000,8630,6949,132701,2386,1358,124561,48,19236,225,1,48069,0.0010000000000000009
23000,4794,-4902,131165,4266,-11789,137824,48,19233,197,1,48070,0.0010000000000000009
24000,2080,-7232,130041,1493,-9565,131423,63,19230,258,0,48071,0.0010000000000000009
25000,3178,-5904,131119,-933,-9973,135638,64,19227,262,0,48072,0.0009999999999999974
26007,2764,161,130227,2664,2680,126819,66,19231,270,0,48073,0.001007000000000001
27001,5295,12300,130304,718,6522,126656,50,19231,205,0,48074,0.0009939999999999984
28001,5417,1998,128175,942,-1470,129114,56,19234,205,1,48075,0.0010000000000000009
29000,3907,1127,126382,7947,-2644,127169,67,19236,229,1,48076,0.0009989999999999999
30000,3068,38,125903,302,-1072,126402,67,19230,274,1,48077,0.0010000000000000009
31000,1720,8000,128030,-4299,5899,120686,70,19230,287,1,48078,0.0010000000000000009
32000,5387,6717,127243,2657,2550,126346,54,19235,221,1,48079,0.0010000000000000009
33000,591,2570,126827,-976,-510,125126,62,19235,254,1,48080,0.0010000000000000009
34002,-125,1393,126913,-5903,-2584,125150,88,19225,254,0,48081,0.001001999999999996
35002,-710,-1718,127066,2712,-3964,127225,76,19231,360,0,48082,0.0010000000000000009
36000,1976,2579,128208,-2766,-10,126050,76,19229,311,0,48083,0.0009979999999999989
37002,4083,4264,128060,-2347,1296,124757,65,19232,266,0,48084,0.0010020000000000029
38000,3130,2575,127475,3457,-1815,127003,62,19229,254,1,48085,0.0009979999999999989
39002,434,-2316,126646,-420,-5806,128403,62,19229,254,1,48086,0.001001999999999996
40000,1758,-391,127019,-2028,-2515,126656,61,19233,254,1,48087,0.0009980000000000058
41000,-358,3660,129038,-4602,447,126776,56,19232,250,1,48088,0.000999999999999994
42000,352,197,128154,-2417,-3598,128978,56,19238,229,1,48089,0.0010000000000000009
43000,-1551,4628,128416,-3647,2896,125123,58,19232,238,0,48090,0.0010000000000000009
44000,-3882,11622,129014,-7406,8891,124371,66,19227,270,0,48091,0.0010000000000000009
45000,-4292,6581,126929,-6375,3170,124965,85,19230,348,0,48092,0.0010000000000000009
46000,-3345,1192,126237,-4968,-2119,127954,73,19230,348,0,48093,0.0010000000000000009
47000,-1619,2261,127517,-5538,-539,125732,65,19232,299,0,48094,0.0010000000000000009
48000,2443,4185,128052,-6272,1432,123231,65,19232,266,0,48095,0.0010000000000000009
49003,-2982,10847,130076,4616,5891,129147,81,19227,332,1,48096,0.001002999999999997
50001,-1763,5454,127259,-12376,2398,126128,65,19232,266,1,48097,0.0009979999999999989
51000,-4442,11157,128552,-7468,7219,126402,66,19231,270,1,48098,0.0009989999999999999
52000,115,4032,125764,4695,-3101,128300,59,19231,270,1,48099,0.0010000000000000009
53000,-2059,1552,126912,-6811,-1559,124148,75,19232,242,0,48100,0.0010000000000000009
54000,1887,-1811,130368,-4777,-6623,134579,75,19228,307,0,48101,0.0010000000000000009
55001,2632,-508,129219,1729,2003,126625,72,19229,295,0,48102,0.001000999999999995
56000,-6349,7830,130034,-16305,2965,126443,73,19228,299,0,48103,0.0009989999999999999
57000,-4113,995,126789,-5919,-4226,126442,62,19231,254,0,48104,0.0010000000000000009
58000,845,898,125813,9265,-408,126347,64,19231,254,1,48105,0.0010000000000000009
59000,-3542,1502,126311,-5566,-638,127097,62,19232,262,1,48106,0.0010000000000000009
60000,1214,9207,124722,-18991,13593,114424,62,19229,254,1,48107,0.0010000000000000009
61000,-2989,20933,127284,10358,16403,122478,71,19231,291,1,48108,0.0010000000000000009
62000,-134,11469,124960,-7554,4214,123239,59,19235,242,1,48109,0.0010000000000000009
63000,-5452,2507,124091,-12900,-4389,123694,63,19231,258,1,48110,0.0010000000000000009
64000,762,-8224,124396,9224,-11626,133441,86,19231,258,0,48111,0.0010000000000000009
65000,3568,489,127272,-2637,3922,119899,78,19232,352,0,48112,0.0010000000000000009
66000,1958,7651,131177,-7675,184,127865,78,19227,319,0,48113,0.0010000000000000009
67000,6141,-1374,127481,5970,-3341,128733,67,19233,274,0,48114,0.000999999999999987
68000,-862,1875,128757,-2158,-4160,129838,65,19232,266,1,48115,0.0010000000000000009
69000,-2315,-4582,126653,-3511,-5487,129229,69,19230,283,1,48116,0.0010000000000000009
70001,1008,6254,128426,-192,3474,122386,59,19230,283,1,48117,0.0010010000000000019
71002,3784,3970,129643,-2085,632,131383,53,19232,242,1,48118,0.0010010000000000019
72000,5606,4043,129201,5663,-541,126533,53,19233,217,1,48119,0.0009979999999999989
73000,3073,-4068,126875,-2685,-7496,128858,52,19233,213,0,48120,0.0010000000000000009
74000,3107,43,128466,1916,-817,125334,62,19228,254,0,48121,0.0010000000000000009
75001,-916,310,127837,-2571,-4090,128150,78,19229,319,0,48122,0.0010010000000000019
76000,646,-1807,127356,-6956,-2472,129922,65,19229,266,0,48123,0.0009989999999999999
77001,2173,13831,130558,2161,13018,120733,54,19237,266,0,48124,0.0010010000000000019
78002,1468,7174,127997,-161,295,128591,72,19230,221,0,48125,0.0010010000000000019
79002,3456,-1399,127596,625,-4344,127011,72,19228,295,1,48126,0.0010000000000000009
80000,6432,-4269,129475,3781,-7971,133154,57,19235,233,1,48127,0.0009979999999999989
81000,7671,2503,130794,2974,1764,128568,56,19231,229,1,48128,0.0010000000000000009
82000,6177,4822,132717,3291,-767,126654,49,19231,201,1,48129,0.000999999999999987
83000,4355,-8471,130345,3192,-13211,137804,65,19233,201,0,48130,0.0010000000000000009
84000,31,-7654,131140,86,-10376,131596,66,19233,266,0,48131,0.0010000000000000009
85002,4036,-4444,131406,1092,-6576,134378,66,19232,270,0,48132,0.0010020000000000029
86002,4466,5044,130856,2215,2808,128212,65,19236,266,0,48133,0.0010000000000000009
87000,5782,8594,129890,2095,4966,125100,51,19234,209,0,48134,0.0009979999999999989
88001,5410,2387,126740,2751,-1572,130740,58,19234,238,1,48135,0.0010010000000000019
89002,4828,-75,126535,5123,-2445,125596,63,19235,238,1,48136,0.0010010000000000019
90002,2217,3431,126294,130,355,126870,64,19227,258,1,48137,0.0010000000000000009
91000,2970,8839,127238,-2981,6615,121165,64,19235,262,1,48138,0.0009979999999999989
92000,3334,8364,128066,113,4639,124299,52,19238,213,1,48139,0.0010000000000000009
93002,1159,-2390,126001,848,-5615,125582,61,19228,250,0,48140,0.0010020000000000029
94000,-1197,1206,127251,-5327,-1700,125676,78,19230,319,0,48141,0.0009979999999999989
95000,1958,112,127251,-311,-3503,128260,75,19230,319,0,48142,0.0010000000000000009
96000,2319,2330,127392,1100,-440,123174,65,19228,307,0,48143,0.0010000000000000009
97000,2019,5443,128044,-5557,1988,127035,65,19235,266,0,48144,0.000999999999999987
98000,2571,867,127532,1506,-3645,128057,64,19232,262,1,48145,0.0010000000000000009
99002,891,-1986,126314,4806,-5623,128000,58,19237,238,1,48146,0.0010020000000000029
100000,566,1352,127862,-6560,1606,124371,64,19230,262,1,48147,0.0009979999999999989
101000,-760,3481,128993,-3339,-4408,129855,56,19230,262,1,48148,0.0010000000000000009
102000,2330,-2553,127827,-665,-1333,128140,59,19233,229,1,48149,0.0010000000000000009
103000,-4129,9049,129453,-8249,9383,122623,59,19230,242,0,48150,0.0010000000000000009
104000,-4320,10554,127965,-7286,4869,125926,66,19230,270,0,48151,0.0010000000000000009
105000,-3817,4599,126248,-6102,-483,127040,84,19232,344,0,48152,0.0010000000000000009
106000,-3081,1282,126433,-1187,-452,127969,73,19231,299,0,48153,0.0010000000000000009
107000,1350,3732,126654,-11004,1350,124399,67,19231,299,0,48154,0.0010000000000000009
108000,1179,7725,129126,5633,8337,122727,86,19229,274,1,48155,0.0010000000000000009
109000,-3076,10386,129912,-6193,3403,130847,86,19227,352,1,48156,0.0010000000000000009
110000,-3268,5234,126218,-13168,5437,123924,63,19236,258,1,48157,0.0010000000000000009
111000,-3720,9545,129033,1697,2165,129047,65,19235,266,1,48158,0.0010000000000000009
112002,-1243,-1617,125174,-36,-3569,127031,61,19236,250,1,48159,0.001001999999999989
113002,-1136,2797,129404,-10650,-1993,125562,79,19236,250,0,48160,0.0010000000000000009
114000,3890,-2063,129678,5058,-6229,134784,73,19225,324,0,48161,0.0009979999999999989
115002,-1848,4030,129717,-2463,4169,124209,73,19228,299,0,48162,0.0010020000000000029
116000,-6635,7447,128452,-16555,1005,127545,76,19236,311,0,48163,0.0009979999999999989
117000,-961,-541,125138,-1442,-2700,124479,61,19230,250,0,48164,0.0010000000000000009
118000,40,4377,126028,9795,890,126946,68,19235,279,1,48165,0.0010000000000000009
119000,-1025,1316,124969,-13051,183,124287,67,19235,274,1,48166,0.0010000000000000009
120000,-29,15487,125962,-14489,16043,114546,73,19229,274,1,48167,0.0010000000000000009
121000,-1892,17035,127227,12434,11763,125796,59,19230,299,1,48168,0.0010000000000000009
122000,-1471,7529,123401,-14573,2896,120564,59,19232,242,1,48169,0.0010000000000000009
123000,-4935,-2039,125327,-7173,-8555,128126,65,19226,266,0,48170,0.0010000000000000009
124000,3933,-8787,125022,10401,-9146,130878,84,19231,344,0,48171,0.0010000000000000009
125003,2021,6742,128622,-6244,4827,120557,78,19231,319,0,48172,0.0010030000000000039
126000,4056,3955,130280,-5373,-763,129380,66,19233,319,0,48173,0.0009969999999999979
127000,3339,2392,128290,7024,-510,126555,63,19232,270,0,48174,0.0010000000000000009
128000,-1748,-2265,127364,-3465,-7505,133152,63,19231,258,1,48175,0.0010000000000000009
129000,-1227,-1876,126848,-2672,-3106,125706,64,19237,262,1,48176,0.0010000000000000009
130000,1060,6369,129269,214,2856,124618,59,19233,242,1,48177,0.0010000000000000009
131002,5750,5883,130405,140,2034,130616,53,19233,217,1,48178,0.0010020000000000029
132002,3989,-981,127980,3545,-5270,127507,54,19239,217,1,48179,0.0009999999999999731
133000,2779,-3569,127581,-3653,-5709,128537,63,19232,221,0,48180,0.0009980000000000266
