t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,9249,6161,126386,-1442,1419,125930,39,19236,160,1,33035,
999,7072,-5085,127072,-6148,-7417,131084,44,19237,180,1,33036,0.0009989999999999999
1999,6349,-1930,126604,4451,3123,126227,50,19237,180,0,33037,0.001
3000,6569,5466,129800,-3445,2162,127986,41,19235,205,0,33038,0.0010010000000000002
3999,10248,-262,127426,2381,-880,124296,41,19236,168,0,33039,0.0009989999999999999
4999,8757,-1295,127271,6227,-3675,129615,39,19237,160,0,33040,0.001
5999,10426,-2197,127121,-6495,-619,125149,39,19235,160,0,33041,0.001
6999,9459,1307,126961,151,-423,126553,39,19238,160,0,33042,0.001
7999,8426,2001,127802,7227,3001,127833,40,19238,160,0,33043,0.0009999999999999992
8999,6783,6888,128683,-11318,2279,123656,36,19237,164,0,33044,0.0010000000000000009
9999,8275,-887,127598,-305,-3532,130188,36,19236,147,0,33045,0.0009999999999999992
10999,9658,-1279,127551,9347,-2242,126686,40,19236,164,0,33046,0.0010000000000000009
11999,9042,769,126695,-3185,1496,124665,46,19237,188,1,33047,0.0009999999999999992
12999,9169,3309,128189,-7562,1628,126173,40,19236,164,1,33048,0.0010000000000000009
13999,10823,-1046,127805,7324,-3557,129493,43,19236,164,1,33049,0.0009999999999999992
14999,7212,-2581,127737,-353,-1212,128917,42,19238,176,1,33050,0.0010000000000000009
15999,5464,3796,128390,-6353,2409,124502,42,19236,172,1,33051,0.0009999999999999992
16999,7403,-1035,127040,-1750,-1594,128883,37,19238,152,1,33052,0.0010000000000000009
17999,11811,3271,127807,3289,5096,124237,35,19237,143,1,33053,0.0009999999999999974
18999,10619,3857,127447,2873,1080,125637,38,19239,156,1,33054,0.0010000000000000009
19999,7131,-2541,126717,-2738,-4188,127799,45,19239,156,1,33055,0.0010000000000000009
21000,7623,-4428,127805,-3387,-4475,129823,51,19236,184,1,33056,0.0010009999999999984
21999,7581,1537,129094,762,2706,127950,41,19232,209,0,33057,0.0009989999999999999
23000,8631,6327,129221,-2057,4771,124434,41,19238,168,0,33058,0.0010010000000000019
23999,7399,-419,127350,-2353,-2740,127884,41,19233,168,0,33059,0.0009989999999999999
25001,9163,-3710,125955,1180,-3797,127244,41,19236,168,0,33060,0.0010019999999999994
26001,10753,2550,127504,2471,2646,124609,42,19236,172,0,33061,0.0010000000000000009
26999,8860,2255,128004,-885,359,127290,42,19236,172,0,33062,0.0009979999999999989
28000,7581,-159,127756,-3394,-1004,127600,40,19240,172,0,33063,0.0010009999999999984
29001,6458,1907,128951,-1099,1239,127709,40,19238,164,0,33064,0.0010010000000000019
29999,8187,550,127765,1086,-852,127481,41,19236,168,0,33065,0.0009979999999999989
30999,7785,-780,127272,-669,-1565,126157,44,19233,180,0,33066,0.0010000000000000009
31999,9593,593,127129,-2190,392,126290,52,19233,213,1,33067,0.0010000000000000009
32999,9566,3610,127295,77,3000,124088,41,19236,213,1,33068,0.0010000000000000009
33999,9794,623,127605,2732,-1385,128660,43,19237,168,1,33069,0.0010000000000000009
34999,6673,-4457,127327,-3498,-5067,129412,43,19237,176,1,33070,0.000999999999999994
36001,6732,2086,128131,-1565,1589,125243,42,19238,172,1,33071,0.0010020000000000029
37001,9020,3091,128420,215,1981,127458,38,19234,156,1,33072,0.0010000000000000009
38001,10255,718,126809,1282,-444,126162,37,19241,152,1,33073,0.0010000000000000009
39001,9565,-1150,126843,23,-1686,126776,38,19241,152,1,33074,0.0010000000000000009
39999,9284,2928,127303,404,2114,124453,45,19238,156,1,33075,0.0009979999999999989
40999,8125,27,127733,-184,-1014,128258,45,19237,184,0,33076,0.0010000000000000009
41999,6702,-1221,127977,-2926,-2009,126760,52,19237,213,0,33077,0.000999999999999994
42999,7361,1934,128135,-2541,1605,125556,41,19235,168,0,33078,0.0010000000000000009
43999,9075,1491,127793,-49,661,127119,42,19236,172,0,33079,0.0010000000000000009
44999,9098,-4904,126265,1175,-5454,128673,39,19236,172,0,33080,0.0010000000000000009
45999,9215,-2410,127615,502,818,126668,40,19236,160,0,33081,0.0010000000000000009
46999,9367,4877,128147,-3063,4450,123778,40,19233,164,0,33082,0.0010000000000000009
47999,7073,2491,128178,549,-1530,130105,41,19236,168,0,33083,0.0010000000000000009
48999,6645,-1501,127852,-1768,-1717,128349,41,19240,168,0,33084,0.0010000000000000009
49999,6682,1334,127282,-1392,1804,124914,42,19235,172,0,33085,0.000999999999999994
50999,8704,3098,127697,-791,749,126282,46,19235,172,1,33086,0.0010000000000000009
51999,11225,-171,127508,3005,-1578,126888,41,19233,188,1,33087,0.0010000000000000009
52999,10475,-1544,127751,395,-2053,128669,41,19236,168,1,33088,0.0010000000000000009
53999,7049,220,128277,-4132,-427,126096,46,19233,188,1,33089,0.0010000000000000009
54999,4964,557,128357,-2396,-763,128703,46,19239,188,1,33090,0.0010000000000000009
55999,6882,-270,128316,-1535,174,128472,38,19236,156,1,33091,0.0010000000000000009
56999,9017,3799,127498,677,3429,123528,35,19236,156,1,33092,0.000999999999999994
57999,9779,2657,126738,97,771,125755,39,19238,143,1,33093,0.0010000000000000009
59001,11050,-2726,126314,1697,-4417,127307,39,19238,160,1,33094,0.0010020000000000029
60001,8790,-1207,127308,121,-209,127602,44,19230,180,1,33095,0.0010000000000000009
60999,6617,2199,128711,-4490,1752,127026,50,19237,205,0,33096,0.0009979999999999989
61999,4336,2288,128547,-4437,1183,126535,50,19237,205,0,33097,0.0010000000000000009
63000,8129,550,127899,196,-1495,129029,38,19237,205,0,33098,0.0010010000000000019
63999,9461,-1466,126279,2212,-893,125198,38,19240,156,0,33099,0.0009989999999999999
64999,10776,1716,126973,265,354,124998,38,19239,156,0,33100,0.0010000000000000009
66000,10670,-1686,126770,301,-2256,127747,41,19232,168,0,33101,0.0010010000000000019
67000,8730,1677,128407,-682,1814,126330,40,19240,164,0,33102,0.000999999999999987
67999,6829,3277,128658,-849,1411,127945,38,19238,156,0,33103,0.0009989999999999999
69000,5576,621,127541,-3453,-46,126214,37,19238,152,0,33104,0.0010010000000000019
69999,8077,-196,127480,-398,-1646,127702,41,19236,152,1,33105,0.0009989999999999999
70999,10070,210,126962,2109,294,125858,35,19239,168,1,33106,0.0010000000000000009
71999,11973,2676,127454,982,1971,124843,35,19239,143,1,33107,0.0010000000000000009
72999,8088,-1773,127570,-2801,-3257,128835,45,19237,184,1,33108,0.0010000000000000009
74001,6304,-507,128044,-1931,-807,127896,46,19238,188,1,33109,0.0010020000000000029
