t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,24354,-799,129204,12372,35269,132153,300,19206,971,0,44237,
999,-9719,11871,130683,17382,7945,117183,300,19209,1229,0,44238,0.0009989999999999999
1999,13149,25746,121000,-37799,-22742,91742,276,19203,1130,1,44239,0.001
2999,6231,-7379,131141,7124,-15596,161427,229,19216,938,1,44240,0.001
3999,-8017,-9201,133924,20910,-7427,103874,327,19190,1339,0,44241,0.001
4999,2501,-9434,107083,-17639,-19033,125099,309,19190,1339,0,44242,0.001
6018,-8386,-3662,118666,-16543,7797,127395,337,19196,1266,1,44243,0.001019
6999,-5610,31137,134492,9545,15462,109512,337,19223,1380,0,44244,0.000981
7999,16041,17114,116278,19000,20499,100195,224,19208,917,0,44245,0.0009999999999999992
8999,908,36470,120925,-68178,-13240,105032,277,19196,1135,0,44246,0.0010000000000000009
9999,6791,1447,129599,15749,-34168,146864,376,19193,1540,1,44247,0.0009999999999999992
10999,-14534,-10454,123368,16198,4406,101231,269,19193,1102,1,44248,0.0010000000000000009
11999,5912,3984,128250,-22485,-1840,130777,301,19207,1102,0,44249,0.0009999999999999992
12999,-2919,5667,131770,-23295,-1723,131434,281,19209,1233,1,44250,0.0010000000000000009
13999,6161,19442,130526,-3437,1617,118170,281,19214,1151,1,44251,0.0009999999999999992
14999,3235,10523,133181,18896,10935,132018,229,19209,938,1,44252,0.0010000000000000009
15999,2125,31128,131088,-45059,3481,118647,319,19196,1307,0,44253,0.0009999999999999992
16999,-5167,-15170,129943,17422,10697,135355,294,19196,1204,0,44254,0.0010000000000000009
17999,-5277,-16810,140757,14406,4832,138690,281,19198,1204,1,44255,0.0009999999999999974
19002,8589,-5669,134329,-11291,-5597,135678,218,19227,1151,0,44256,0.0010030000000000004
20000,2977,2321,129376,-6931,-17394,146653,218,19202,893,0,44257,0.0009980000000000024
20999,4680,13126,139303,-13248,-12056,129830,270,19202,1106,0,44258,0.0009989999999999999
21999,5340,8019,126881,10976,-752,139186,360,19205,1474,1,44259,0.0009999999999999974
22999,1034,6580,131757,-12638,9542,127714,250,19209,1024,1,44260,0.0010000000000000009
23999,8832,1425,129398,8941,20913,112093,302,19209,1024,0,44261,0.0010000000000000009
24999,-6596,-11245,125111,31661,-2560,131976,281,19211,1237,1,44262,0.0010000000000000009
25999,9558,-4470,126221,-31087,-8136,125654,281,19201,1151,1,44263,0.0009999999999999974
27000,11096,-5240,120605,2734,-10911,134549,216,19220,885,1,44264,0.0010010000000000019
27999,350,16085,120755,19378,-2688,118543,312,19188,1278,0,44265,0.0009989999999999999
