t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,3479,11009,135329,-4727,6896,130619,355,19201,1319,1,11936,
998,-1486,510,126404,-1445,2025,127952,233,19175,1454,0,11937,0.000998
1998,6616,-14402,131106,14600,6244,142781,233,19215,954,0,11938,0.0009999999999999998
2998,6024,-3999,122645,7344,-9442,124668,331,19194,1356,1,11939,0.001
3998,4916,1812,130055,-13114,5840,120322,314,19199,1286,0,11940,0.001
4998,14672,19026,126811,19654,-1180,130802,347,19217,1421,0,11941,0.001
6000,3288,-14712,124299,18184,-18250,128014,279,19217,1421,1,11942,0.0010020000000000003
6998,4359,-4971,127363,-30045,-8514,126736,306,19182,1143,1,11943,0.0009979999999999998
7998,-12550,-10868,124272,3555,-1645,115068,306,19197,1253,1,11944,0.001
8998,1469,8066,127771,4807,10892,130236,394,19200,1614,0,11945,0.0009999999999999992
9998,-774,-2480,120913,-10741,-7757,119394,248,19209,1016,1,11946,0.0010000000000000009
10998,2415,7433,122458,-5535,5187,117433,337,19199,1380,1,11947,0.0009999999999999992
11998,1297,10546,122416,5780,6787,123010,349,19199,1380,0,11948,0.0010000000000000009
12999,-4158,16065,124104,-7098,15395,111809,233,19179,1429,0,11949,0.0010010000000000002
13999,2923,5662,124740,-4965,-9058,132175,233,19213,954,0,11950,0.0009999999999999992
14998,-5808,2418,124711,-14304,179,118008,323,19193,1323,1,11951,0.0009989999999999999
15998,-3632,7987,131128,-10206,587,132525,317,19195,1298,0,11952,0.0009999999999999992
16999,-4717,3432,125204,-4627,-10249,126357,317,19219,1298,0,11953,0.0010010000000000019
17998,-5301,8137,134257,-15365,3338,132284,281,19219,1298,1,11954,0.0009989999999999999
18998,798,5181,133394,-10901,8126,130832,309,19185,1151,1,11955,0.0009999999999999974
20000,1391,6913,135182,5656,4639,127704,309,19196,1266,0,11956,0.0010020000000000029
20998,6446,-11572,132019,-3649,-11982,146871,379,19203,1552,0,11957,0.0009979999999999989
21998,782,-8266,134341,-11000,2280,126335,244,19211,999,1,11958,0.0010000000000000009
22998,7517,-2351,130373,-5486,-15076,149145,334,19205,1368,1,11959,0.0009999999999999974
23998,3802,10680,132715,111,5472,121320,352,19205,1368,1,11960,0.0010000000000000009
24998,-7467,9927,130374,-14785,3699,133780,278,19184,1442,0,11961,0.0010000000000000009
25998,1290,-1382,128641,8072,174,134025,278,19212,1139,0,11962,0.0010000000000000009
26999,8767,7619,123908,24383,-9623,124789,310,19189,1270,1,11963,0.0010009999999999984
28000,5157,-11256,126449,-13811,-8259,134781,312,19199,1278,0,11964,0.0010009999999999984
28998,15090,11109,128494,-3867,7594,113429,403,19220,1651,0,11965,0.0009980000000000024
29998,10950,4168,128442,32878,-18718,133894,276,19220,1651,1,11966,0.0010000000000000009
30999,2853,9541,122047,-11777,-12500,118153,331,19194,1130,1,11967,0.0010009999999999984
31998,-13206,-20430,125015,-31847,-11758,124501,331,19201,1356,1,11968,0.0009989999999999999
32998,-1796,-7234,123711,11844,-4733,122204,376,19184,1540,0,11969,0.0010000000000000009
33999,-1202,7950,125561,5153,6066,114890,246,19213,1008,1,11970,0.0010010000000000019
34998,4551,15774,120586,-6466,6173,116947,351,19202,1438,1,11971,0.0009989999999999999
35998,3756,12026,120620,-8227,12355,117999,348,19202,1425,0,11972,0.000999999999999994
37000,-1701,8456,121604,5841,3526,118497,288,19183,1425,0,11973,0.0010020000000000029
38003,871,27290,130684,-12865,25770,124792,311,19212,1180,0,11974,0.001002999999999997
38999,-278,-6882,123245,-10412,-15358,137316,311,19187,1274,1,11975,0.0009960000000000038
39998,-10213,-11885,131970,5017,-3572,122908,315,19198,1290,0,11976,0.0009989999999999999
40998,-6945,10192,129984,-31041,3870,128437,352,19217,1442,0,11977,0.0010000000000000009
41999,-713,4812,134045,-8351,7497,124437,275,19217,1126,1,11978,0.001000999999999995
42998,5003,18993,128991,16342,-7893,136342,331,19193,1126,1,11979,0.0009990000000000068
43998,-2970,-15059,128877,-13608,-33084,145882,373,19195,1356,0,11980,0.000999999999999994
44998,-1898,9372,136869,-12423,15482,120661,373,19190,1528,0,11981,0.0010000000000000009
45998,6486,4953,131201,2125,-9034,145422,254,19208,1040,1,11982,0.0010000000000000009
46998,3337,-9665,132972,12624,3104,132090,366,19204,1499,1,11983,0.0010000000000000009
47998,2759,10771,130660,-12235,-8796,138219,341,19204,1397,1,11984,0.0010000000000000009
48998,-4364,-11063,126619,13162,1913,129998,356,19183,1397,0,11985,0.0010000000000000009
