t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,1236,-4531,122654,20496,-16389,124120,953,19135,2724,0,23944,
999,-6774,-1414,120426,-10373,-141,116306,708,19176,3903,0,23945,0.0009989999999999999
1997,-11293,32419,129657,-36384,30403,114239,708,19142,2900,1,23946,0.0009980000000000002
2997,2910,40737,128278,1121,38900,112134,416,19172,1704,0,23947,0.0009999999999999996
3997,-3857,4694,120069,-1287,-1252,133866,701,19177,2871,0,23948,0.001
4997,1397,-8983,119982,-3320,-15476,137644,738,19126,3023,0,23949,0.001
6000,7507,2521,128582,4770,5375,116053,890,19126,3023,1,23950,0.0010030000000000004
6997,10659,22594,137098,2157,23921,126202,620,19194,3645,1,23951,0.0009969999999999996
7997,17747,17575,138142,9723,9342,128159,620,19128,2539,0,23952,0.0009999999999999992
8997,10710,-18990,135872,3493,-27199,152248,526,19154,2154,1,23953,0.0010000000000000009
9997,-12944,-32032,133686,13121,-31700,155999,771,19193,3158,1,23954,0.0009999999999999992
10997,-5446,-2820,133894,-5526,-4519,124874,649,19137,2658,1,23955,0.0010000000000000009
12000,-2917,6796,138698,-15029,6555,138400,962,19137,3940,0,23956,0.0010030000000000004
12997,8008,5856,141146,10649,3126,134739,724,19181,3940,0,23957,0.0009969999999999996
13997,14665,-7446,133213,16396,-12182,149563,424,19114,2965,1,23958,0.0009999999999999992
14997,11284,-7305,129014,21754,-8345,123547,424,19163,1737,0,23959,0.0010000000000000009
15999,1040,-15112,121687,-3292,-18233,124777,701,19170,2871,0,23960,0.0010019999999999994
16997,-7181,-13950,125621,-14345,-15077,126279,734,19122,3006,0,23961,0.0009979999999999989
17997,-7542,11740,125763,10931,11685,121586,998,19122,4088,1,23962,0.0010000000000000009
18997,-4618,5147,124507,-8501,5251,128072,632,19202,4088,1,23963,0.0010000000000000009
19997,4242,12653,116089,-10600,6604,112892,577,19139,2588,0,23964,0.0009999999999999974
20997,-2714,36311,121930,20941,35194,97109,577,19158,2363,1,23965,0.0010000000000000009
21999,1537,963,115464,-2373,583,120342,758,19192,3105,1,23966,0.0010019999999999994
22998,8060,-9270,118313,-12800,-14896,133741,644,19138,2638,1,23967,0.0009989999999999999
23997,-8286,-10748,122941,25292,-9249,124304,940,19138,3850,0,23968,0.0009989999999999999
25000,-6050,1245,121228,-8249,397,107568,712,19181,3850,1,23969,0.0010030000000000004
25997,-14314,37203,132341,-35502,30344,116287,436,19129,2916,1,23970,0.0009970000000000014
