t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,2391,3559,125493,-9463,3430,117626,755,19103,2941,1,28185,
1001,6932,-3328,127821,7402,-5583,129000,755,19120,3092,0,28186,0.001001
2000,-3777,-1934,127911,-1014,1413,132320,1124,19181,4604,0,28187,0.000999
3000,-3864,7813,130314,-12011,5281,125175,825,19125,3379,1,28188,0.001
4000,-6075,15026,136209,-19468,12639,125731,817,19125,3346,1,28189,0.001
5002,5599,4954,129703,23842,-15142,122235,898,19102,3346,0,28190,0.0010019999999999994
6000,1805,-14677,128984,971,-41819,147214,900,19156,3678,1,28191,0.0009980000000000006
7000,8206,-33504,125853,-19798,-21407,126934,900,19133,3686,1,28192,0.0009999999999999992
8001,-5127,31892,133496,10451,31453,109016,878,19084,3596,0,28193,0.0010010000000000002
9000,-4116,46543,124462,-11720,45679,102522,573,19132,2347,0,28194,0.0009989999999999999
10000,-3834,17632,126526,-7343,5112,127844,1078,19158,4415,1,28195,0.0010000000000000009
11000,2987,-17063,117342,14717,-23802,133738,924,19158,4415,0,28196,0.0009999999999999992
12000,-2590,29316,124742,-16,19166,107858,714,19145,3784,0,28197,0.0010000000000000009
13002,9044,11798,132248,3588,15553,124553,714,19114,2924,1,28198,0.0010019999999999994
14000,11589,12786,137660,6163,5773,125942,856,19120,3506,1,28199,0.0009979999999999989
15000,-453,-19483,127187,5106,-25393,150281,1048,19163,4292,0,28200,0.0010000000000000009
16000,519,-12295,133235,-19365,-11292,135967,775,19109,3174,1,28201,0.0010000000000000009
17000,1800,-4503,127332,-6072,-19097,126201,740,19109,3174,1,28202,0.0009999999999999974
18001,-140,-5603,133863,13332,-5600,131411,1085,19111,3031,0,28203,0.0010010000000000019
19000,1749,2331,132170,-8644,-2195,131054,1085,19169,4444,0,28204,0.0009989999999999999
20003,-1651,-6163,127782,-6619,-12364,140402,846,19125,3465,1,28205,0.0010030000000000004
21000,9868,-1577,124488,6693,1652,116613,821,19093,3363,0,28206,0.0009969999999999979
22000,-5261,14369,130484,4947,5363,137791,807,19147,3305,0,28207,0.0010000000000000009
23000,-7442,-3628,127609,-13200,-4849,117375,992,19147,3305,1,28208,0.0010000000000000009
24000,1373,7103,132932,-19624,3854,116298,907,19154,4063,1,28209,0.0010000000000000009
25001,-982,-4404,133094,16331,-9578,130930,907,19077,3715,0,28210,0.0010009999999999984
26000,3857,-20712,126435,7448,-23645,131931,563,19131,2306,1,28211,0.0009989999999999999
27000,538,-16722,126655,-24465,-20081,133820,844,19132,3457,1,28212,0.0010000000000000009
28001,-4422,13131,127919,9274,10600,105610,1002,19141,4104,0,28213,0.0010009999999999984
29002,-5826,37452,127772,-448,52897,108715,745,19141,3051,0,28214,0.0010010000000000019
30004,-3070,16156,121764,-20701,11305,131861,866,19106,3051,1,28215,0.0010019999999999994
31000,4860,-19780,116922,1808,-22670,128383,866,19123,3547,0,28216,0.0009960000000000004
32000,2817,10512,121039,16108,6464,119050,981,19169,4018,0,28217,0.0010000000000000009
33000,2364,12187,127356,-956,6128,124624,819,19111,3354,1,28218,0.0010000000000000009
34003,4244,13717,137344,-19589,-485,130374,803,19103,3289,0,28219,0.001002999999999997
35002,-2518,-16358,129272,6352,-1093,142130,866,19103,3547,0,28220,0.0009989999999999999
36000,100,-15165,130719,-3008,-9226,126814,889,19154,3547,1,28221,0.0009979999999999989
37000,-1303,-5027,129257,-20876,-11311,142900,869,19138,3641,1,28222,0.0010000000000000009
38000,2380,-6276,129282,19435,-3173,122181,869,19089,3559,0,28223,0.0010000000000000009
39000,6484,6822,132295,-4644,-3456,133424,723,19140,2961,0,28224,0.0010000000000000009
40000,182,-6959,126904,-26392,-8377,130382,1023,19155,4190,1,28225,0.0010000000000000009
41000,4515,7922,127553,22130,17377,111417,918,19155,3760,0,28226,0.000999999999999994
42001,-8258,-1719,125776,-1803,-12665,144078,671,19108,3760,0,28227,0.0010010000000000019
43000,-2695,-2127,129635,-19813,14829,113522,874,19112,2748,1,28228,0.0009989999999999999
44000,3305,12242,136127,-2190,11776,125731,874,19126,3580,1,28229,0.0010000000000000009
45005,3092,-10294,131356,12086,-29594,135057,1033,19150,4231,0,28230,0.001004999999999999
46000,8061,-29193,126937,-8947,-34573,142564,749,19100,3068,1,28231,0.0009950000000000028
47001,-4671,-7285,126513,-12005,8468,118715,738,19100,3023,1,28232,0.0010010000000000019
48000,-7199,20248,125064,9954,36453,102955,1027,19113,3023,0,28233,0.0009989999999999999
49000,-3311,45632,129960,-12342,44049,106859,842,19167,4206,1,28234,0.000999999999999994
50000,1818,9678,123941,-10885,-6533,127765,842,19111,3449,1,28235,0.0010000000000000009
51000,7470,-4837,120328,17256,-11270,126972,806,19095,3301,0,28236,0.0010000000000000009
52000,1862,11998,125307,4810,4671,122527,676,19145,2769,0,28237,0.0010000000000000009
53004,8832,23051,126421,-6313,19284,110589,969,19154,3969,1,28238,0.001003999999999998
54000,7229,9688,132591,5562,98,133261,894,19154,3969,0,28239,0.0009960000000000038
55000,-3865,-13746,128455,-11388,-4665,138984,582,19084,3662,0,28240,0.0010000000000000009
56000,5726,1945,131950,-16479,-3578,123832,582,19133,2384,1,28241,0.000999999999999994
57000,576,-4438,128045,6201,-19508,140205,878,19130,3596,1,28242,0.0010000000000000009
58000,2579,6331,132213,2862,7145,125065,974,19128,3989,0,28243,0.0010000000000000009
59000,1786,13274,130396,-13265,-2289,130782,717,19111,2937,1,28244,0.0010000000000000009
60000,5278,-11114,129712,7348,-6529,132273,836,19111,2937,1,28245,0.0010000000000000009
61000,371,561,127965,-8373,37,119437,1062,19113,3424,0,28246,0.0010000000000000009
62000,-4549,4412,129370,-406,-2534,140207,1062,19179,4350,0,28247,0.0010000000000000009
63000,-3953,3014,129371,2179,-510,127979,796,19105,3260,1,28248,0.0010000000000000009
64000,3622,18227,134046,-15252,12791,112204,778,19106,3186,0,28249,0.0010000000000000009
65000,-4204,7563,136479,8136,-10991,130035,1016,19159,4161,0,28250,0.0010000000000000009
66000,12907,-45982,124883,3717,-41452,139122,874,19159,4161,1,28251,0.0010000000000000009
67000,-4178,-10358,131311,-19144,-16331,138698,861,19125,3580,1,28252,0.000999999999999987
68000,-3533,25671,124447,3923,25170,105646,861,19086,3526,0,28253,0.0010000000000000009
69000,-3291,42213,125207,2445,45701,109774,669,19132,2740,1,28254,0.0010000000000000009
70000,1236,19648,123768,-10667,10440,114463,1022,19152,4186,1,28255,0.0010000000000000009
71002,4648,-2802,122208,7961,-10181,127678,894,19135,3662,0,28256,0.0010020000000000029
72001,1085,15629,124828,4401,10291,118731,688,19135,3662,0,28257,0.0009989999999999999
73000,10114,15807,134144,873,10939,116959,857,19116,2818,1,28258,0.0009989999999999999
74000,7119,-1438,130020,5791,-3556,134863,857,19132,3510,0,28259,0.0010000000000000009
75000,-4429,-14784,127922,-988,-15897,147376,1015,19145,4157,0,28260,0.0010000000000000009
76000,-125,-8128,130478,-17566,-14132,139221,750,19100,3072,1,28261,0.0010000000000000009
77000,1504,-7485,128856,-1975,-15296,121741,708,19117,2900,1,28262,0.0010000000000000009
78000,3915,5863,133076,8534,3690,139129,1170,19117,2900,0,28263,0.0010000000000000009
79000,1088,-7859,132188,-5190,-5547,125043,823,19184,4792,1,28264,0.0010000000000000009
