t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,11864,-7700,116986,23893,-9423,124890,583,19166,2388,0,55723,
998,-206,-13779,119831,18600,-12575,120684,481,19170,1970,0,55724,0.000998
1998,844,-10015,115393,-37469,-11449,121675,620,19136,2539,1,55725,0.0009999999999999998
2998,785,18103,125098,-1895,16829,110488,438,19136,2539,1,55726,0.001
3999,21662,35360,122454,11964,35534,107615,546,19181,1794,1,55727,0.0010010000000000002
4999,5674,-14556,121357,-3917,-15830,132209,546,19151,2236,0,55728,0.001
5999,6268,-6080,125184,-14528,-9108,118725,481,19175,1970,0,55729,0.001
7003,6186,-6028,130570,9772,-7020,137664,597,19148,2445,1,55730,0.0010039999999999997
7998,509,17456,137114,-11925,17052,118937,474,19186,1941,1,55731,0.0009950000000000002
8998,1727,-5047,130204,-6975,-5337,143013,526,19186,1941,1,55732,0.0009999999999999992
9998,-4674,3925,133226,-19591,-1823,134283,572,19155,2154,0,55733,0.0010000000000000009
10999,10374,12185,137998,-4428,16547,141049,572,19182,2343,0,55734,0.0010010000000000002
11998,7968,-6892,133888,9303,-10408,137307,553,19162,2265,1,55735,0.0009989999999999999
12998,8291,6112,140319,-8964,4994,140989,500,19193,2048,1,55736,0.0009999999999999992
13998,10374,-11695,138294,-10301,-12232,143466,520,19163,2130,1,55737,0.0010000000000000009
14998,1525,12718,140621,2013,5917,138392,702,19163,2130,0,55738,0.0009999999999999992
15998,4866,-20123,137333,4614,-20203,146990,542,19194,2875,0,55739,0.0009999999999999992
16998,2685,7556,135269,-13780,15280,122319,542,19166,2220,1,55740,0.0010000000000000009
17998,11090,7707,137756,-7739,-2542,143723,698,19202,2859,1,55741,0.0010000000000000009
19000,21194,-5853,128803,13915,-1451,125385,468,19174,1917,1,55742,0.0010019999999999994
19998,7848,-1931,130445,1633,-7744,136283,649,19189,2658,0,55743,0.0009979999999999989
20999,12073,-17176,125452,-2399,-15629,131295,540,19189,2658,0,55744,0.0010010000000000019
