t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,2196,-18906,124453,-24524,-28655,136374,432,19164,1769,1,64629,
999,-10156,-17457,131207,-3998,-21118,137012,563,19224,2306,1,64630,0.0009989999999999999
1998,11052,-8257,128590,4773,-3344,128174,391,19224,2306,1,64631,0.0009989999999999999
2998,-77,21717,130544,-2782,21491,115419,459,19189,1601,1,64632,0.001
3998,-11523,23456,138190,-28073,10637,134214,459,19170,1880,0,64633,0.001
4998,-7721,-7176,124407,-7011,-8111,128527,606,19211,2482,0,64634,0.001
5998,-3092,-1253,125853,-161,-10025,126310,407,19187,1667,0,64635,0.001
6998,-2524,-11160,130502,-8559,-11670,132617,479,19160,1962,1,64636,0.001
7998,-3155,-30,125896,-12214,-2663,126994,415,19160,1700,1,64637,0.001
8998,2502,14404,123548,1922,16933,120016,411,19198,1700,1,64638,0.0009999999999999992
9998,-3653,20830,129929,-11187,12852,126416,493,19185,1683,0,64639,0.0010000000000000009
10999,172,-11107,124090,-16332,-14871,129931,493,19198,2019,0,64640,0.0010010000000000002
11998,-1807,4774,124286,9518,5735,116871,380,19184,1556,0,64641,0.0009989999999999999
12998,-1253,-86,124756,-3161,-3677,134929,437,19177,1790,0,64642,0.0009999999999999992
13998,-6587,4053,125299,-19928,7364,116515,542,19177,2220,1,64643,0.0010000000000000009
14998,-4518,19265,126038,-6663,14337,121617,288,19157,2220,1,64644,0.0009999999999999992
15998,5576,-541,124044,8220,-5152,128047,434,19188,1180,1,64645,0.0009999999999999992
16998,8843,-5228,121971,-3761,-9487,122335,434,19169,1778,0,64646,0.0010000000000000009
17998,-6817,-20425,127414,-5726,-24899,137488,514,19215,2105,0,64647,0.0010000000000000009
18998,11988,2176,128276,6268,7288,122858,404,19185,1655,0,64648,0.0009999999999999974
19998,328,16948,126491,1373,12839,116889,458,19178,1876,1,64649,0.0010000000000000009
20998,-2998,23909,127241,-7332,16674,120845,278,19178,1876,1,64650,0.0010000000000000009
21998,2524,-628,122129,-4392,-6835,121795,418,19190,1139,1,64651,0.0010000000000000009
22998,3806,-7937,124689,7308,-7733,126772,418,19181,1712,1,64652,0.0009999999999999974
23998,3320,-6637,128061,6548,-9950,132766,485,19165,1986,0,64653,0.0010000000000000009
24998,3318,-4045,127765,-3879,-3879,125033,390,19192,1597,0,64654,0.0010000000000000009
25998,11591,17539,132006,4044,13997,125217,418,19181,1712,0,64655,0.0010000000000000009
26998,9371,3489,127352,5013,577,126056,520,19181,1712,1,64656,0.0009999999999999974
28001,-1517,2526,123615,328,-10075,122524,347,19190,2130,1,64657,0.0010030000000000004
28998,1334,-10012,128301,6921,-16646,135013,347,19183,1421,1,64658,0.0009970000000000014
29998,8336,-13728,127683,-7003,-3079,128340,430,19176,1761,0,64659,0.0010000000000000009
30998,-517,9520,132695,5231,12292,126891,533,19218,2183,0,64660,0.0009999999999999974
31998,6693,13188,133150,4785,12205,125357,392,19184,1606,0,64661,0.0010000000000000009
32998,2684,4782,130958,-7015,-3541,130054,444,19184,1606,0,64662,0.0010000000000000009
33998,1352,-11133,128609,-2362,-20071,136704,604,19177,1818,1,64663,0.0010000000000000009
34999,111,-15913,126109,19522,-8805,126355,604,19226,2474,1,64664,0.001000999999999995
35998,3393,6517,130654,3366,3861,129993,393,19182,1610,1,64665,0.0009989999999999999
36998,4296,4334,129215,-30796,5235,128953,468,19162,1917,0,64666,0.0010000000000000009
37998,-1852,20442,134679,3681,22447,122570,390,19193,1597,0,64667,0.0010000000000000009
38998,1380,13158,133656,17417,-4373,129910,408,19193,1597,0,64668,0.0010000000000000009
40002,-463,-22996,125676,-23485,-30581,137637,486,19183,1671,1,64669,0.001003999999999998
41006,-6161,-10408,129959,-12518,-9799,132263,486,19175,1991,1,64670,0.0010040000000000049
41998,6726,-783,128559,9662,5806,126945,315,19186,1290,1,64671,0.0009919999999999998
42998,-787,19289,130093,-9126,19766,118726,439,19175,1798,1,64672,0.0010000000000000009
44000,-9191,12360,135035,-26273,8993,128673,527,19151,2158,0,64673,0.001001999999999996
44998,-10784,-4364,127779,-5818,-4341,134494,278,19151,2158,0,64674,0.0009979999999999989
45998,5797,-12186,121655,2704,-13232,126642,429,19184,1139,0,64675,0.0010000000000000009
46998,-6519,7615,133934,-3182,-222,128139,429,19175,1757,1,64676,0.0010000000000000009
48001,-2236,-6153,124831,-20202,-10834,131239,567,19189,2322,1,64677,0.001002999999999997
48998,2102,14435,126230,1545,17752,117739,368,19185,1507,1,64678,0.0009970000000000048
49998,-2431,12923,126230,-6128,1587,132232,448,19170,1835,0,64679,0.0010000000000000009
50998,-2422,-290,126004,-6733,-902,120518,341,19170,1397,0,64680,0.000999999999999994
51998,-1134,-759,121576,-5614,-4988,128758,415,19189,1397,0,64681,0.0010000000000000009
52998,-3433,10612,128302,-282,4752,122378,470,19179,1700,0,64682,0.0010000000000000009
53998,-274,12765,125045,-9205,7311,123841,470,19162,1925,1,64683,0.0010000000000000009
55000,-12263,14086,126547,-4844,13757,113733,661,19219,2707,1,64684,0.0010020000000000029
56000,10865,8509,125625,-11861,-957,133830,400,19177,1638,1,64685,0.000999999999999994
57000,2846,-15731,124026,8611,-15764,125708,495,19177,2027,0,64686,0.0010000000000000009
57998,3701,6129,128021,5248,4401,126451,357,19178,2027,0,64687,0.0009979999999999989
58998,1371,-10252,124790,5085,-3423,131264,423,19185,1462,0,64688,0.0010000000000000009
59998,5626,21142,131173,-12416,19770,117804,423,19177,1732,1,64689,0.0010000000000000009
60998,-6962,15087,124303,8346,8089,122004,432,19212,1769,1,64690,0.0010000000000000009
61998,6882,5160,122773,-6161,-4674,122619,385,19184,1577,1,64691,0.0010000000000000009
62998,2283,1990,128503,484,-3991,125779,452,19184,1851,1,64692,0.0010000000000000009
63998,2648,-7398,128901,7942,-13994,133346,572,19165,1851,0,64693,0.0010000000000000009
65001,8892,-5002,128435,3917,-4265,129535,391,19201,2343,0,64694,0.0010030000000000039
66000,5215,15419,134337,4897,11903,127299,391,19185,1601,0,64695,0.0009989999999999999
66998,10680,10960,130162,-55,5769,120501,447,19167,1831,1,64696,0.0009979999999999989
67998,-5352,264,123407,5990,-3692,131391,355,19203,1454,1,64697,0.0010000000000000009
68998,4011,-2467,131997,766,-3463,127435,409,19184,1675,1,64698,0.0010000000000000009
69998,6193,-15007,127963,-3833,-18895,133988,484,19184,1675,0,64699,0.000999999999999987
70999,-159,8987,131270,11779,7119,122466,327,19179,1982,0,64700,0.0010010000000000019
71998,4350,-3602,133935,-21053,-16603,138507,327,19186,1339,0,64701,0.0009989999999999999
72998,5743,14017,132920,3037,11749,126846,414,19177,1696,0,64702,0.0010000000000000009
73998,-3948,-4123,128681,-592,-4472,134615,502,19161,2056,1,64703,0.0010000000000000009
74998,3329,-32217,124304,-11608,-10756,131034,284,19189,1163,1,64704,0.0010000000000000009
75998,-3831,6539,132913,27635,7592,131190,443,19189,1163,1,64705,0.0010000000000000009
76998,6006,-6152,127160,-19821,2199,129280,551,19177,1814,0,64706,0.0010000000000000009
77999,2319,19262,131942,-20964,24124,122352,551,19198,2257,0,64707,0.0010010000000000019
78998,-4696,24417,137920,24748,4424,125224,385,19186,1577,0,64708,0.0009989999999999999
79999,17,-23791,122119,-38396,-34140,132149,439,19169,1798,1,64709,0.0010010000000000019
80998,-5557,-24730,128632,-5608,-14912,144914,439,19206,1798,1,64710,0.0009989999999999999
81998,2960,-2764,131481,22192,4827,123830,388,19206,1798,1,64711,0.0010000000000000009
82998,6873,12902,122542,-14501,24409,107747,473,19183,1589,1,64712,0.0010000000000000009
83998,-13005,31794,139282,-30482,9947,139730,473,19169,1937,0,64713,0.000999999999999987
84999,-9202,-9999,126463,4287,-6378,128147,623,19213,2552,0,64714,0.0010010000000000019
85998,-1784,-4092,122427,12940,2545,119696,409,19182,1675,0,64715,0.0009989999999999999
86998,-4821,-5458,130933,-22421,-9647,138683,487,19158,1995,1,64716,0.0010000000000000009
87998,-4473,-4138,126462,-10839,-4815,124971,347,19158,1995,1,64717,0.0010000000000000009
88998,6056,7711,122793,10270,10480,123362,421,19197,1421,1,64718,0.0010000000000000009
89998,-4061,13891,130262,-8855,9138,127677,421,19167,1724,0,64719,0.0010000000000000009
91000,23,1220,125595,-21391,-9466,125588,516,19209,2113,0,64720,0.0010020000000000029
92001,-4334,-1415,123069,11243,-2780,121067,395,19183,1618,0,64721,0.0010010000000000019
92998,-2827,6673,129621,-589,790,133805,439,19176,1798,0,64722,0.0009969999999999979
93998,-7396,3458,122983,-20672,2696,117402,554,19176,2269,1,64723,0.0010000000000000009
95000,-5321,17530,123968,-15362,15482,121019,295,19160,2269,1,64724,0.0010020000000000029
95998,5299,9410,126975,20773,-4128,128969,447,19190,1208,1,64725,0.0009979999999999989
96998,10648,-9143,121401,-6534,-11448,121095,447,19174,1831,0,64726,0.0010000000000000009
97998,-4030,-10106,124604,2108,-14721,133193,410,19194,1679,0,64727,0.0010000000000000009
98998,6115,9,131338,7680,4643,125558,419,19184,1716,0,64728,0.000999999999999987
100003,5470,17937,124494,-1502,19393,114303,464,19184,1900,1,64729,0.0010050000000000059
101008,-4428,18419,126443,-2451,15069,124611,313,19188,1900,1,64730,0.0010050000000000059
102000,2421,3632,122588,-4031,-5221,123652,426,19190,1282,1,64731,0.0009919999999999929
102998,2725,-15179,123042,6512,-16167,128935,426,19181,1745,1,64732,0.0009979999999999989
103998,3449,-8625,127964,5023,-9306,133637,506,19162,2072,0,64733,0.0010000000000000009
105000,4758,1806,128977,791,2036,124718,298,19189,1221,0,64734,0.0010020000000000029
