t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-997,11426,128865,8402,-7054,125637,85,19228,348,1,22362,
1000,-1925,-8552,123670,-4034,1716,129721,93,19228,381,1,22363,0.001
1998,-287,18995,131504,-15019,16830,120357,118,19226,381,0,22364,0.0009979999999999998
2998,-3365,-6651,124425,12775,-3737,133366,105,19224,483,0,22365,0.001
3998,3863,4137,124472,-12001,11788,112783,105,19230,430,0,22366,0.001
4998,3642,1294,126305,16994,-16771,136417,82,19225,336,1,22367,0.001
5998,12576,-9051,122677,3332,8394,117374,69,19231,283,1,22368,0.001
6998,1086,9928,130841,2809,997,130393,111,19226,455,1,22369,0.001
8000,1104,-8944,126263,-5636,-4522,133828,97,19226,455,1,22370,0.0010020000000000003
9000,2380,11119,128547,4671,7855,120065,125,19227,397,0,22371,0.0009999999999999992
9998,-2169,-6630,128606,2198,-6706,135448,125,19224,512,0,22372,0.0009980000000000006
10998,9371,646,127790,1650,-3403,122776,95,19229,389,0,22373,0.0009999999999999992
11998,-502,1373,129725,5927,-5197,127939,95,19229,389,1,22374,0.0010000000000000009
12998,9988,163,129524,3204,-6078,130432,81,19230,332,1,22375,0.0009999999999999992
14000,-1748,6118,131533,6359,3853,125429,91,19230,332,1,22376,0.0010019999999999994
14998,3375,1266,129101,-6493,2463,130401,96,19231,373,0,22377,0.0009980000000000006
15998,3678,-3372,130084,8315,-3250,130989,96,19227,393,0,22378,0.0009999999999999992
16998,-1508,3655,130452,-6068,-5308,127609,111,19224,455,0,22379,0.0010000000000000009
17998,4443,4942,130098,1506,4168,125295,87,19229,356,0,22380,0.0010000000000000009
18999,-3863,-6103,131149,-612,-11538,133941,125,19230,512,1,22381,0.0010009999999999984
19998,4684,-3542,128775,2902,261,123600,92,19230,512,1,22382,0.0009989999999999999
20998,5,14905,131335,5803,5174,129810,90,19229,377,1,22383,0.0010000000000000009
21999,273,-7192,128999,-18501,-1872,129305,90,19224,369,0,22384,0.0010009999999999984
22998,3586,8007,134357,-2784,3522,124487,108,19227,442,0,22385,0.0009989999999999999
23998,-2653,-10766,130503,18417,-17202,139147,97,19235,397,0,22386,0.0010000000000000009
24998,-8467,-8294,129850,-13220,-11113,129272,84,19232,344,1,22387,0.0010000000000000009
25998,-3679,1095,125282,-19197,-629,125024,87,19232,344,1,22388,0.0010000000000000009
26998,-3869,26640,130698,9363,26767,117418,105,19221,356,1,22389,0.0009999999999999974
27998,2051,16654,128266,-3625,10703,124908,105,19228,430,1,22390,0.0010000000000000009
28998,-2189,-5527,126845,-11940,-11262,132327,103,19220,422,0,22391,0.0010000000000000009
29998,1793,-1543,127008,1165,-2859,126211,101,19229,414,0,22392,0.0010000000000000009
31000,-1276,2010,129267,446,-557,126275,94,19229,385,0,22393,0.0010019999999999994
32000,-1595,2229,129150,-4842,1630,127742,120,19229,385,1,22394,0.0010000000000000009
32998,-7181,-3081,124475,-8112,-7438,130007,92,19228,491,1,22395,0.0009979999999999989
33998,-5313,16758,127544,-8941,21703,114581,92,19226,377,1,22396,0.0010000000000000009
34999,4050,16638,126940,-2114,10442,123679,85,19225,348,0,22397,0.001000999999999995
35998,-2197,-5895,124285,8120,-7754,129644,96,19227,393,0,22398,0.0009989999999999999
36998,2105,478,125929,-11827,-3960,125251,109,19225,446,0,22399,0.0010000000000000009
37998,214,7342,127329,4497,303,127167,92,19225,377,0,22400,0.0010000000000000009
38998,3933,16007,128345,2975,11882,117294,119,19225,377,1,22401,0.0010000000000000009
39998,-2641,-10787,124562,-1534,-13370,133689,101,19227,487,1,22402,0.0010000000000000009
40998,440,8034,127838,-7099,7507,121396,101,19226,414,1,22403,0.0010000000000000009
42000,4795,17921,125981,2221,13020,127394,101,19218,414,0,22404,0.001001999999999996
42998,1330,3232,126408,6131,-418,128432,100,19225,410,0,22405,0.0009980000000000058
43998,2882,-1792,126489,-7211,-5134,126917,91,19225,373,0,22406,0.000999999999999994
44998,2593,-3285,126212,13704,-6136,125698,94,19229,373,1,22407,0.0010000000000000009
45998,9395,7719,125715,-2209,5778,125188,107,19234,385,1,22408,0.0010000000000000009
47001,1902,-969,125185,6706,-358,127804,107,19221,438,1,22409,0.0010030000000000039
47998,5543,4612,128153,-92,6323,121519,98,19226,401,1,22410,0.0009969999999999979
48998,2159,8920,129800,212,-2382,132563,117,19222,479,0,22411,0.0010000000000000009
49998,2106,-9377,130059,3654,-3100,130058,100,19222,410,0,22412,0.0010000000000000009
50998,5108,2030,128326,2216,-8332,124867,91,19229,410,0,22413,0.000999999999999994
52001,1343,-451,128808,-878,-1339,129598,98,19231,373,1,22414,0.0010030000000000039
52998,8011,1307,129645,-878,-3645,127860,98,19231,401,1,22415,0.0009969999999999979
53998,921,77,130638,7901,-4233,129623,93,19230,381,1,22416,0.0010000000000000009
54998,7272,4984,132583,-6707,4882,130236,81,19228,332,0,22417,0.0010000000000000009
