t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,6938,2540,122176,-16729,-9846,127997,106,19230,426,1,26155,
999,-3692,-2172,133057,-11753,-8711,133303,120,19222,434,0,26156,0.0009989999999999999
1999,13130,-10691,127228,11586,-4287,146761,120,19229,491,0,26157,0.001
2999,-13437,8140,132897,6493,-381,104860,113,19228,463,0,26158,0.001
4000,-4108,-10968,123918,-27433,-19922,149037,105,19228,430,1,26159,0.0010010000000000002
4999,9034,-11344,124558,11681,-245,119497,100,19226,410,1,26160,0.0009989999999999999
5999,-15070,44110,136684,-1594,43526,107423,119,19226,410,1,26161,0.001
6999,6613,-12872,114746,-20088,-21527,144208,128,19225,487,0,26162,0.001
7999,-6494,-16722,127219,-3801,-9362,131262,128,19221,524,0,26163,0.0009999999999999992
8999,6289,8603,126502,3884,1704,119511,118,19229,483,0,26164,0.0010000000000000009
9999,-6496,4946,128116,6601,7945,130833,109,19227,446,0,26165,0.0009999999999999992
10999,-11709,8045,132136,-22046,-5203,123553,142,19232,582,1,26166,0.0010000000000000009
11999,-400,-14249,117073,-10998,-11744,134601,114,19232,582,1,26167,0.0009999999999999992
12999,-4881,28601,132997,8337,27974,109008,105,19224,467,1,26168,0.0010000000000000009
14000,4118,6932,122170,522,-3315,125992,105,19226,430,0,26169,0.0010009999999999984
14999,-2240,-4438,126223,-8917,-5280,130771,110,19226,451,0,26170,0.0009990000000000016
16001,2825,-11376,123537,2587,-18102,123801,121,19228,496,0,26171,0.0010019999999999977
16999,785,24148,134943,11042,29461,125436,111,19224,455,1,26172,0.0009980000000000024
18000,-2935,7742,125525,-5253,-15849,96605,127,19224,520,1,26173,0.0010009999999999984
18999,9813,-73956,110536,-1964,-72067,172892,105,19235,520,1,26174,0.0009989999999999999
19999,-4869,79307,144337,2523,84093,86871,114,19224,430,1,26175,0.0010000000000000009
21000,11153,5008,118771,6099,-964,121442,114,19219,467,0,26176,0.0010009999999999984
21999,-3288,-12596,125629,9432,-14337,152998,108,19228,442,0,26177,0.0009989999999999999
22999,3970,-6410,123243,-5513,-14072,117848,101,19232,414,0,26178,0.0010000000000000009
23999,13024,-16224,123547,625,-17153,138889,95,19232,389,1,26179,0.0010000000000000009
24999,4940,65063,139372,37126,63633,86503,120,19230,389,1,26180,0.0010000000000000009
25999,2019,-46801,117273,-10397,-53277,156680,114,19224,491,1,26181,0.0009999999999999974
26999,4820,10760,129209,-16760,7903,130193,114,19224,467,0,26182,0.0010000000000000009
27999,4278,10946,130417,33604,9329,122195,141,19225,577,0,26183,0.0010000000000000009
28999,1265,350,121195,-2849,-65,108084,114,19227,467,0,26184,0.0009999999999999974
29999,-1183,7494,143635,-7240,6793,132525,105,19227,430,1,26185,0.0010000000000000009
30999,22462,-31814,116074,15243,-30149,139958,98,19228,430,1,26186,0.0010000000000000009
31999,-7144,-12704,129630,34928,-16563,149003,105,19228,401,1,26187,0.0010000000000000009
32999,-1379,52522,137405,-29727,49155,88476,105,19227,430,1,26188,0.0010000000000000009
33999,11952,-3789,125447,4650,1754,127346,96,19228,393,0,26189,0.0010000000000000009
34999,3746,11171,132361,33530,7679,152203,110,19224,451,0,26190,0.000999999999999994
35999,1316,-32769,122827,-13990,-34917,135979,108,19231,442,0,26191,0.0010000000000000009
36999,937,11045,131407,1242,2215,121086,122,19231,442,1,26192,0.0010000000000000009
37999,4996,30397,133556,12369,29460,126011,92,19222,500,1,26193,0.0010000000000000009
38999,9511,-16243,122210,5881,-16829,154115,92,19226,377,1,26194,0.0010000000000000009
39999,-3259,-9204,125830,-17321,-18727,121616,97,19226,397,0,26195,0.0010000000000000009
40999,-5583,19591,131253,3920,18169,118097,126,19230,516,0,26196,0.0010000000000000009
41999,2499,8027,125691,-521,4924,124351,115,19226,471,0,26197,0.000999999999999994
43001,-19219,-25858,131500,-13749,-16405,151307,97,19226,471,0,26198,0.0010020000000000029
43999,11376,-20195,124217,1179,-6895,135222,76,19228,397,1,26199,0.0009979999999999989
44999,-13556,-5886,123849,-3935,7433,104052,76,19224,311,1,26200,0.0010000000000000009
45999,-14307,41318,135918,10405,10793,135839,119,19227,487,1,26201,0.0010000000000000009
46999,11029,-9563,119929,-8819,-17108,127267,110,19223,451,0,26202,0.0010000000000000009
47999,-15969,-5645,132720,19039,5808,143839,133,19223,545,0,26203,0.0010000000000000009
49000,2817,-1969,126910,-36721,-21827,119894,111,19223,545,0,26204,0.001000999999999995
49999,-12775,10659,126916,13383,28939,112055,118,19227,455,1,26205,0.0009989999999999999
50999,-5976,-9835,130608,5047,-36179,152303,118,19221,483,1,26206,0.0010000000000000009
51999,681,-14016,118528,-19626,696,116024,95,19225,389,1,26207,0.0010000000000000009
52999,-15994,28448,134045,-854,20312,125199,99,19228,405,1,26208,0.0010000000000000009
53999,-1289,-12541,125198,-11052,11470,120698,113,19227,463,0,26209,0.0010000000000000009
54999,3476,18766,125942,17699,3512,125776,120,19227,463,0,26210,0.0010000000000000009
55999,-5046,-51273,118671,9761,-28956,154322,106,19225,491,0,26211,0.0010000000000000009
56999,-1550,14595,124211,-13423,16572,112983,106,19230,434,1,26212,0.000999999999999994
57999,-7374,-11098,125826,-775,1070,125458,151,19228,618,1,26213,0.0010000000000000009
58999,7746,21115,127174,3022,19343,122956,102,19225,418,1,26214,0.0010000000000000009
59999,-10295,-10505,127171,9847,-21592,131353,103,19223,422,0,26215,0.0010000000000000009
60999,762,2310,123674,-4466,7266,127454,117,19223,422,0,26216,0.0010000000000000009
61999,1495,-6697,133637,6782,-15622,126323,109,19227,479,0,26217,0.0010000000000000009
62999,4990,6047,128157,8174,12695,125021,101,19229,446,1,26218,0.0010000000000000009
63999,6593,8394,138215,3790,-3086,126204,101,19229,414,1,26219,0.0010000000000000009
64999,-5726,-14141,125298,19997,-10763,131819,109,19221,446,1,26220,0.0010000000000000009
65999,3067,3316,132559,-16447,-4815,125028,121,19227,496,1,26221,0.0010000000000000009
66999,8035,18211,129740,10464,14551,128682,125,19227,512,0,26222,0.0010000000000000009
67999,10212,20642,133773,23906,15127,115343,113,19217,512,0,26223,0.000999999999999987
68999,1653,-7160,132670,1957,-12803,134893,103,19227,463,0,26224,0.0010000000000000009
70001,4900,-5654,130516,-10224,-8945,132233,103,19228,422,1,26225,0.0010020000000000029
70999,8504,-6571,130873,28572,-9416,122649,134,19231,549,1,26226,0.0009979999999999989
71999,2647,12819,132225,4432,9606,128755,102,19231,418,1,26227,0.0010000000000000009
72999,5493,-765,129862,-12629,-4759,128394,95,19231,389,0,26228,0.0010000000000000009
