t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-12836,-18953,119406,15194,-32017,137991,1029,19173,4214,1,20396,
1002,14084,18998,127971,-18502,29241,113478,669,19127,2740,0,20397,0.0010019999999999999
2001,-5091,26865,133659,-11484,3559,132385,511,19152,2093,0,20398,0.0009989999999999999
3002,-2556,8903,129865,2857,28183,119103,773,19193,3166,1,20399,0.0010010000000000002
4001,2533,-8468,131078,1637,-16352,140044,637,19193,2609,1,20400,0.0009990000000000003
5000,-6705,-14552,129231,2752,-3630,130918,943,19139,2609,0,20401,0.0009989999999999999
6001,-5457,-1811,130001,-12975,-6812,130352,707,19182,3862,0,20402,0.0010009999999999993
7000,13527,-2458,132232,-8163,4847,143267,707,19122,2896,1,20403,0.0009989999999999999
8000,5050,14598,140257,10046,11973,131995,427,19171,1749,1,20404,0.0010000000000000009
9000,4132,19688,130863,4925,-14878,132906,694,19156,2842,0,20405,0.0009999999999999992
10000,-5453,-9902,128500,-21326,2572,133495,670,19156,2744,0,20406,0.0010000000000000009
11001,-986,-22330,138495,9949,-38331,151059,988,19134,2744,1,20407,0.0010010000000000002
12003,-3920,-22053,127892,-1667,-13463,133544,637,19195,4047,1,20408,0.0010019999999999994
13002,15579,16791,133664,11110,30853,111338,637,19130,2609,0,20409,0.0009989999999999999
14000,-1304,25065,132839,-2681,10711,130900,602,19163,2466,0,20410,0.0009979999999999989
15007,3335,8462,125737,-19744,-2300,121289,749,19158,3068,1,20411,0.001007000000000001
16000,-4902,1691,124774,10067,-6961,122947,609,19158,2494,1,20412,0.0009930000000000008
17000,2019,-18715,126731,15731,-29561,136345,915,19143,2494,0,20413,0.0009999999999999974
18000,-10878,-3961,123788,3514,-17608,102348,719,19164,3748,0,20414,0.0010000000000000009
19000,2910,1394,121504,-16018,3981,138510,719,19125,2945,1,20415,0.0010000000000000009
20000,-2074,19806,130366,10138,31278,101888,650,19176,2662,1,20416,0.0010000000000000009
21000,8822,51983,125408,7972,41294,84842,666,19166,2728,0,20417,0.0009999999999999974
22003,-4065,5998,118384,-4894,-21198,138223,665,19136,2724,0,20418,0.0010030000000000004
23002,-4415,-28559,124113,-15457,-25927,120716,968,19136,2724,1,20419,0.0009989999999999999
24002,-11768,-14695,122695,2653,-8970,126942,657,19150,3965,1,20420,0.0010000000000000009
25002,6638,10924,131045,8276,996,125793,657,19134,2691,0,20421,0.0010000000000000009
26002,2325,32762,132475,-15958,20708,119426,560,19158,2294,0,20422,0.0009999999999999974
27000,-2804,15230,129913,-7324,3458,134317,736,19181,3014,1,20423,0.0009980000000000024
28000,10406,7061,128055,5081,9061,115249,618,19139,2531,1,20424,0.0009999999999999974
29000,-4764,1261,127785,-4552,-19787,140236,885,19139,2531,0,20425,0.0010000000000000009
30000,-4244,-14137,136486,-10985,-10029,135222,692,19169,3625,0,20426,0.0010000000000000009
31000,5681,2853,132972,4489,-2350,145094,692,19122,2834,1,20427,0.0010000000000000009
32000,-1054,4050,138082,1202,7451,132979,534,19173,2187,1,20428,0.0010000000000000009
33000,9106,13146,130605,-830,12951,136993,671,19155,2748,0,20429,0.0010000000000000009
34000,-5697,-2527,130751,2944,-7056,138278,650,19137,2662,0,20430,0.000999999999999994
35002,10624,-6077,130587,-2985,-8282,128927,921,19137,2662,1,20431,0.0010020000000000029
36000,41,-7866,128485,-75,-12203,153479,620,19174,3772,1,20432,0.0009979999999999989
37002,13824,9396,134760,16322,5029,120682,620,19146,2539,0,20433,0.0010020000000000029
38000,-7289,16053,129292,1755,-2212,122709,669,19166,2740,0,20434,0.0009979999999999989
39000,5269,9173,132935,-15145,4397,130982,720,19165,2949,1,20435,0.0010000000000000009
40002,-4929,-10825,119796,7485,112,122787,570,19150,2335,1,20436,0.001001999999999996
41001,5008,-6670,129694,14326,-13589,129066,846,19150,2335,0,20437,0.0009989999999999999
42000,-9497,-1716,120433,308,14363,116550,698,19141,3465,0,20438,0.0009989999999999999
43000,4941,8247,120296,-12444,11655,133477,698,19134,2859,1,20439,0.0010000000000000009
44000,1072,14686,126397,-719,7385,105702,688,19179,2818,1,20440,0.0010000000000000009
45000,3701,38359,126394,25451,34921,109832,648,19161,2654,0,20441,0.0010000000000000009
46000,314,6292,123683,-12484,-7897,127020,654,19133,2679,0,20442,0.0010000000000000009
47014,-1833,-39733,117263,-28980,-1190,126362,922,19133,3776,1,20443,0.001014000000000001
48000,-10262,-6077,129876,23790,-16063,126321,631,19145,3776,1,20444,0.0009860000000000008
49000,9517,13668,122427,306,23451,98306,631,19141,2584,0,20445,0.000999999999999994
50003,-4602,28417,134028,-19099,-2609,145110,631,19165,2584,0,20446,0.0010030000000000039
51002,2138,9054,125927,-16152,-3734,125067,711,19166,2912,1,20447,0.0009989999999999999
52002,121,8481,128401,22344,1277,124822,602,19143,2466,1,20448,0.0010000000000000009
53000,-6096,3221,130346,-24117,-10470,133250,852,19143,3490,0,20449,0.0009979999999999989
54000,430,-21021,128937,-24632,-15150,138532,680,19143,3490,0,20450,0.0010000000000000009
55005,11492,-1940,136174,25201,-995,144671,599,19131,2785,1,20451,0.001004999999999999
56000,7040,25126,138337,11185,49631,104610,599,19172,2453,1,20452,0.0009949999999999959
57002,2922,1924,131026,-22884,-2276,140006,637,19149,2609,0,20453,0.0010020000000000029
58000,-6789,-45865,125036,-8692,-26066,144595,628,19144,2572,0,20454,0.0009979999999999989
59002,3875,-13477,132131,23422,-12902,125454,889,19144,3641,1,20455,0.0010020000000000029
60000,-6068,3188,127312,-5346,749,136322,610,19157,3641,1,20456,0.0009979999999999989
61000,19479,3097,130257,-9537,10736,119438,657,19145,2498,0,20457,0.0010000000000000009
62000,-2918,21477,129422,17621,3054,132077,657,19167,2691,0,20458,0.0010000000000000009
63000,5456,-6447,125312,-15018,27175,111855,690,19145,2826,1,20459,0.0010000000000000009
64001,259,-1111,128150,-6109,25375,106462,558,19156,2285,1,20460,0.0010010000000000019
65000,373,-39738,125447,8227,-58970,157108,824,19137,3375,0,20461,0.0009989999999999999
66000,-8177,-27767,117690,-1929,-6339,112908,695,19137,3375,0,20462,0.0010000000000000009
67000,3771,18814,125104,-20417,9724,133719,786,19134,2847,1,20463,0.000999999999999987
68000,-5038,17465,128876,17332,30234,103706,786,19183,3219,1,20464,0.0010000000000000009
69000,4093,55200,124289,182,38478,100082,622,19161,2548,0,20465,0.0010000000000000009
70000,2576,-21129,114955,-23939,-19378,133039,625,19143,2560,0,20466,0.0010000000000000009
71000,-4685,-38075,130073,-2966,-8528,123808,911,19124,3731,1,20467,0.0010000000000000009
72001,-8098,-39445,121278,11631,-47090,140105,583,19124,3731,1,20468,0.0010010000000000019
