t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,2056,-410,127518,1831,-1540,126646,48,19237,197,0,59147,
1002,1362,4080,128563,2446,1889,125565,54,19238,197,1,59148,0.0010019999999999999
2064,-1905,4883,128444,-2746,3079,126716,41,19235,221,1,59149,0.001062
3000,-1745,4598,127720,-57,2869,126590,41,19241,168,1,59150,0.0009360000000000002
4000,342,3140,127615,-1558,434,128365,44,19234,180,1,59151,0.001
5000,-2582,5183,127984,2733,3720,125098,45,19235,184,1,59152,0.001
6000,2355,2490,127868,3904,-1227,127738,42,19235,172,1,59153,0.001
7002,4873,-991,127504,3762,-3123,129854,39,19237,172,1,59154,0.0010019999999999994
8000,3534,4300,128795,5031,2012,124069,39,19238,160,1,59155,0.0009980000000000006
9000,3423,245,127592,685,-2680,129328,39,19236,160,1,59156,0.0009999999999999992
10000,-1040,1839,128208,299,454,127472,44,19233,180,1,59157,0.0010000000000000009
11001,-636,3841,128438,879,1118,127666,50,19236,205,0,59158,0.0010010000000000002
12000,44,3768,127868,331,2498,128320,41,19236,168,0,59159,0.0009989999999999999
13000,1763,8137,128430,1378,5531,122453,45,19235,168,0,59160,0.0009999999999999992
14000,1192,1317,126843,953,-1655,128071,43,19239,184,0,59161,0.0009999999999999992
15000,1163,-647,126938,2779,-2827,127741,43,19240,176,0,59162,0.0010000000000000009
16000,1603,2746,128346,199,282,126979,40,19242,164,0,59163,0.0010000000000000009
17000,-254,3386,127863,185,1182,126937,38,19239,156,0,59164,0.0009999999999999974
18000,695,5512,128624,1605,3347,125228,37,19237,152,0,59165,0.0010000000000000009
19000,-232,2160,127470,1887,-375,128940,40,19237,152,1,59166,0.0010000000000000009
20000,471,3246,126949,1777,1075,126134,35,19234,164,1,59167,0.0010000000000000009
21000,3576,5826,127641,2668,3341,125232,35,19234,143,1,59168,0.0009999999999999974
22000,1574,3243,127520,763,822,126728,45,19233,184,1,59169,0.0010000000000000009
23003,1775,2195,128042,2195,-276,126966,48,19236,197,1,59170,0.0010030000000000004
24000,-248,-226,128454,1240,-2480,129471,45,19236,184,1,59171,0.0009970000000000014
25000,761,955,128360,1444,-1635,127695,43,19236,184,1,59172,0.0009999999999999974
26000,1550,-160,128215,1301,-3029,127259,40,19238,176,1,59173,0.0010000000000000009
27000,499,1677,128279,2023,-637,127524,40,19236,164,1,59174,0.0010000000000000009
28000,1993,2785,126929,1362,-388,127771,42,19235,172,1,59175,0.0009999999999999974
29000,-230,9053,128394,-268,6940,123562,43,19238,176,1,59176,0.0010000000000000009
30002,-717,4664,127202,-42,2953,126622,49,19232,201,1,59177,0.0010019999999999994
31001,-1580,4527,128026,-1395,1819,126374,49,19232,201,0,59178,0.0009989999999999999
32000,-1460,2412,129080,2347,428,127783,46,19240,201,0,59179,0.0009990000000000034
33000,4384,-925,128105,2368,-4032,130533,46,19234,188,0,59180,0.0010000000000000009
34000,1717,4684,129184,2430,2038,125003,45,19236,184,0,59181,0.000999999999999994
35000,2999,3158,127945,2705,1208,127368,43,19238,176,0,59182,0.0010000000000000009
36000,1309,5100,128104,1444,2312,125939,38,19240,156,0,59183,0.0010000000000000009
37002,-83,571,127740,1283,-484,127637,39,19240,156,0,59184,0.0010020000000000029
38000,592,-1267,127769,243,-4082,130686,41,19238,160,0,59185,0.0009979999999999989
39001,-1075,3615,129613,2240,236,126389,41,19237,168,0,59186,0.0010010000000000019
40000,1008,390,128443,1059,-1154,129979,44,19237,180,1,59187,0.0009989999999999999
41000,1448,11050,130291,1951,5536,119985,37,19234,152,1,59188,0.000999999999999994
42000,1829,1525,127068,1102,2172,131293,42,19234,172,1,59189,0.0010000000000000009
43000,265,2825,126155,778,-885,123378,42,19234,172,1,59190,0.0010000000000000009
44000,-2129,3934,127770,595,2317,127015,42,19235,172,1,59191,0.0010000000000000009
45002,-630,619,126556,-1745,-36,127346,42,19234,172,1,59192,0.0010020000000000029
46002,1536,7274,129576,1099,4184,122433,38,19239,156,1,59193,0.0010000000000000009
47000,-305,-886,128411,679,-5165,131504,38,19238,156,1,59194,0.0009979999999999989
48000,1683,-1167,127018,1337,-2251,126526,40,19236,164,1,59195,0.0010000000000000009
49000,-578,4354,128569,1803,2220,126122,47,19236,192,0,59196,0.000999999999999994
50000,323,4431,126912,1054,2698,126509,44,19238,192,0,59197,0.0010000000000000009
51003,1876,7603,127815,368,5383,123205,48,19236,180,0,59198,0.0010030000000000039
52002,-351,1706,127903,1537,-2412,129778,48,19236,197,0,59199,0.0009989999999999999
53000,-104,-1182,127510,66,-2616,126855,50,19237,205,0,59200,0.0009979999999999989
54000,-651,2561,129110,68,377,127347,45,19241,184,0,59201,0.0010000000000000009
55000,1517,3199,129028,1589,625,127461,44,19241,180,0,59202,0.0010000000000000009
56003,1075,3783,128140,510,1387,126126,43,19236,180,0,59203,0.001002999999999997
57002,-386,1491,127533,931,-1064,128593,46,19235,176,0,59204,0.0009989999999999999
58000,-36,1857,126723,215,51,126302,46,19237,188,0,59205,0.0009979999999999989
59001,-838,4364,127808,301,2161,125979,48,19234,197,0,59206,0.0010010000000000019
60000,-237,4905,128684,-874,2532,126919,54,19235,221,1,59207,0.0009989999999999999
61000,-203,2924,128632,1160,511,126738,41,19235,168,1,59208,0.0010000000000000009
62000,855,1221,128676,1294,-1179,128884,47,19239,168,1,59209,0.0010000000000000009
63000,-944,2231,128072,1311,-132,127139,49,19237,192,1,59210,0.0010000000000000009
64001,-1666,4864,127971,-3156,2493,127377,49,19236,201,1,59211,0.0010010000000000019
65000,211,6617,128276,4045,4735,124817,44,19238,180,1,59212,0.0009989999999999999
