t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,6652,3874,127987,1298,-860,128685,163,19223,627,0,63008,
1002,12687,3631,125995,9564,5752,117797,163,19225,668,0,63009,0.0010019999999999999
2000,12626,-1191,127416,14323,-6981,129953,186,19212,762,1,63010,0.0009980000000000002
3000,8252,-6230,126773,4935,-12379,133092,145,19219,594,1,63011,0.001
4000,5056,-2768,129297,-4692,960,126512,169,19219,692,1,63012,0.001
5000,2389,2820,129235,7051,890,129592,208,19215,692,0,63013,0.001
6000,-152,10705,128541,2011,6351,124258,166,19221,852,0,63014,0.001
7000,3023,6464,131258,-4544,1818,127233,166,19228,680,0,63015,0.0009999999999999992
8000,6489,-2924,129189,6626,-6259,126644,164,19216,672,1,63016,0.0010000000000000009
9000,8632,-10654,126597,1891,-18320,134655,232,19224,950,1,63017,0.0009999999999999992
10000,5379,4271,132672,14201,6381,123863,166,19221,680,1,63018,0.0010000000000000009
11000,-1207,736,128680,-13070,-3954,134604,179,19221,680,1,63019,0.0009999999999999992
12000,3162,5581,130349,-23113,8532,122312,192,19212,733,0,63020,0.0010000000000000009
13000,-7616,14661,135756,20325,5727,133077,192,19224,786,0,63021,0.0009999999999999992
14000,1291,-8072,129033,-9775,-11540,128699,166,19218,680,0,63022,0.0009999999999999992
15000,-5393,-11043,129967,-21873,-16274,131414,187,19207,766,1,63023,0.0010000000000000009
16000,7,-4247,130092,9294,-7361,139744,133,19220,545,1,63024,0.0010000000000000009
17002,-6265,17049,128437,1392,20647,108738,171,19220,545,1,63025,0.0010019999999999994
18000,-8614,15081,134394,-31896,10151,126033,201,19218,700,0,63026,0.0009979999999999989
19000,-7489,-7872,127117,-4918,-14634,139352,201,19214,823,0,63027,0.0010000000000000009
20000,-6157,1280,126706,3082,-42,128750,168,19221,688,0,63028,0.0010000000000000009
21003,-603,12096,133174,-23928,12638,126542,172,19218,704,0,63029,0.001002999999999997
22028,766,-9382,125978,-2156,-14036,131645,231,19212,946,1,63030,0.0010250000000000016
23000,-6374,120,127503,2496,-4002,135621,155,19212,946,1,63031,0.0009720000000000006
24001,-4077,3679,126544,-21154,3325,112798,169,19224,635,1,63032,0.0010009999999999984
25000,-7559,14681,126097,-12761,15185,125455,169,19216,692,0,63033,0.0009989999999999999
26000,-2966,9883,128399,-18,2581,130865,204,19224,836,0,63034,0.0010000000000000009
27000,-4169,1159,126886,-2398,-1889,123509,172,19222,704,0,63035,0.0010000000000000009
28002,3161,1239,126639,-11357,-513,124389,181,19215,741,1,63036,0.0010019999999999994
29000,347,1223,125241,3315,-1414,126535,129,19215,741,1,63037,0.0009979999999999989
30000,-624,5655,124082,2376,5785,123840,166,19229,528,1,63038,0.0010000000000000009
31001,2448,6912,127369,-23097,4277,124590,166,19215,680,1,63039,0.0010009999999999984
32000,-4492,1055,125599,7514,-1994,130325,190,19200,778,0,63040,0.0009990000000000034
33000,686,3142,124812,-7424,1767,125128,149,19225,610,0,63041,0.0010000000000000009
34002,4884,11100,127297,-3933,11582,115355,162,19222,664,0,63042,0.001001999999999996
35002,13678,3575,125271,18074,-7042,130464,204,19222,664,1,63043,0.0010000000000000009
36000,7054,-2815,122899,7087,-4667,127551,160,19226,836,1,63044,0.0009979999999999989
37000,2381,4129,127762,-9925,531,125415,160,19220,655,1,63045,0.0010000000000000009
