t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,9326,-6556,125724,-5814,-8485,126550,458,19183,1876,0,16035,
1002,11461,862,129414,6731,3136,123193,396,19174,1876,1,16036,0.0010019999999999999
2000,17492,-3541,129908,8767,-4212,131431,398,19204,1622,1,16037,0.0009980000000000002
3000,9463,-2160,128380,-10533,-2825,130513,398,19182,1630,1,16038,0.001
4000,5754,-8294,128646,-510,-7742,127723,480,19168,1966,0,16039,0.001
5000,5889,14455,131051,10505,14583,126352,300,19200,1229,0,16040,0.001
6000,7707,-16336,125474,-5986,-18748,138303,413,19200,1692,0,16041,0.001
7000,5647,11613,132084,-22609,11326,115380,514,19188,1692,1,16042,0.0009999999999999992
8000,10045,2620,129561,9406,333,131378,347,19197,2105,1,16043,0.0010000000000000009
9000,-2157,-9307,131400,12997,-8247,130124,347,19190,1421,1,16044,0.0009999999999999992
10002,-440,-10043,129738,-39424,-11434,136622,435,19183,1782,1,16045,0.0010019999999999994
11000,-2230,6712,128668,-21,6043,125471,551,19215,2257,0,16046,0.0009980000000000006
12000,9267,33570,132576,-1317,34375,110795,390,19187,1597,0,16047,0.0010000000000000009
13000,11758,-17701,124610,-6229,-17937,140369,454,19187,1597,0,16048,0.0009999999999999992
14000,-2098,-10463,124747,-6380,-13084,125439,603,19174,1859,1,16049,0.0009999999999999992
15001,2973,-1165,130632,-13341,-1589,128380,603,19215,2470,1,16050,0.0010010000000000002
16000,6592,12110,128099,-2447,9346,121245,383,19186,1569,1,16051,0.0009990000000000016
17000,1797,-2927,128331,-4264,-3308,140640,460,19173,1884,0,16052,0.0009999999999999974
18000,-6199,94,125016,-15078,13511,111022,397,19198,1626,0,16053,0.0010000000000000009
19000,8327,15417,129462,-11673,3484,128825,415,19198,1626,0,16054,0.0010000000000000009
20000,10159,-6877,124150,5929,-2028,125428,494,19189,1700,1,16055,0.0010000000000000009
21000,4546,7630,126214,3637,5487,121040,494,19178,2023,1,16056,0.0009999999999999974
22000,12594,-2504,126310,-14899,399,128085,300,19194,1229,1,16057,0.0010000000000000009
23001,6189,7930,126593,5518,1530,125136,424,19180,1737,1,16058,0.0010010000000000019
24000,6621,-15165,123459,-2866,-14141,136938,524,19188,2146,0,16059,0.0009989999999999999
25001,1422,10297,127209,-5571,20712,108919,361,19188,2146,0,16060,0.0010009999999999984
26001,17018,12117,127454,4894,-318,131921,424,19191,1479,0,16061,0.0010000000000000009
27000,14263,-6764,123376,9770,-4310,122765,424,19183,1737,1,16062,0.0009989999999999999
