t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,543,2295,128431,-2184,492,127090,61,19235,250,1,65162,
1002,4005,4519,128098,475,1848,125398,62,19233,254,1,65163,0.0010019999999999999
2002,1599,1513,127267,-1983,-2318,127698,73,19232,299,1,65164,0.001
3000,39,898,127564,-1434,-2293,128219,69,19232,299,1,65165,0.0009980000000000002
4000,-1968,1371,128108,-5095,-991,128719,69,19233,283,1,65166,0.001
5000,1452,7508,128703,-3991,5524,124420,69,19235,283,1,65167,0.001
6000,814,5951,127706,-1087,1212,126118,66,19236,270,1,65168,0.001
7000,1241,-213,127428,256,-4067,128215,68,19235,279,1,65169,0.0009999999999999992
8000,1352,-1827,128014,-3719,-4674,128879,77,19235,315,1,65170,0.0010000000000000009
9000,105,585,129315,-3769,984,125102,87,19235,356,0,65171,0.0009999999999999992
10000,746,7679,128687,-978,5219,127201,63,19235,356,0,65172,0.0010000000000000009
11000,1488,4105,127862,-1757,1762,126684,67,19236,258,0,65173,0.0009999999999999992
12002,-278,2564,127204,-3698,-4999,129611,67,19228,274,0,65174,0.0010019999999999994
13000,308,-2312,127121,833,-501,126037,70,19236,287,0,65175,0.0009980000000000006
14003,444,3241,129064,-4482,1819,126428,69,19234,283,0,65176,0.0010030000000000004
15000,3755,4447,127918,-1248,2372,126196,66,19234,270,0,65177,0.0009969999999999996
16000,534,4002,128007,-1073,-534,127826,68,19233,270,0,65178,0.0010000000000000009
17000,417,1131,127698,-4001,-2352,128451,74,19235,279,0,65179,0.0009999999999999974
18001,-460,1674,127895,-1691,-499,127014,74,19233,303,0,65180,0.0010010000000000019
19000,-476,2959,128515,-4153,803,126228,83,19227,340,1,65181,0.0009989999999999999
20000,1239,3573,128567,-1868,251,126988,53,19233,217,1,65182,0.0010000000000000009
21000,3308,2382,127027,1322,-868,126601,64,19233,262,1,65183,0.0009999999999999974
22000,891,1971,126767,-2157,-809,125567,71,19232,262,1,65184,0.0010000000000000009
23000,-1450,2809,128119,-4631,2432,125672,70,19232,291,1,65185,0.0010000000000000009
