t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-984,6436,129764,-2135,3847,124773,73,19235,299,1,8957,
999,1861,542,126973,-1044,-3406,128259,69,19239,283,1,8958,0.0009989999999999999
2000,116,-1592,129050,4696,-3987,128657,67,19235,274,1,8959,0.0010010000000000002
2998,4090,-172,127665,2012,-3160,127730,70,19235,274,1,8960,0.0009979999999999998
3998,148,1604,128276,-599,-1260,125651,76,19234,287,1,8961,0.001
4998,813,6399,129127,283,3219,126382,76,19237,311,1,8962,0.001
5998,-713,3926,127618,738,922,127727,85,19232,348,0,8963,0.001
6998,1632,5519,128868,582,2324,126314,53,19235,217,0,8964,0.001
7998,3398,-2901,127843,3141,-6112,129433,65,19235,266,0,8965,0.001
8998,2298,717,127312,2264,-2819,126217,70,19235,287,0,8966,0.0009999999999999992
10000,1315,2527,128279,3079,70,125938,69,19236,287,0,8967,0.0010020000000000012
10998,667,3231,128440,-3604,-98,127537,67,19232,283,0,8968,0.0009979999999999989
11998,1863,4987,128119,1971,1786,126213,67,19234,274,0,8969,0.0010000000000000009
12998,-116,4412,129038,4302,2074,125768,65,19230,266,0,8970,0.0009999999999999992
13999,512,-1144,126797,-2988,-4897,128118,72,19230,295,0,8971,0.0010010000000000002
14998,-395,2166,127789,2293,-1339,126138,76,19230,311,1,8972,0.0009989999999999999
15998,3296,4793,127796,899,137,126336,59,19235,311,1,8973,0.0009999999999999992
16998,1074,3006,127704,1809,-712,126860,66,19235,242,1,8974,0.0010000000000000009
17998,1568,3777,127819,-160,1063,127704,66,19233,270,1,8975,0.0010000000000000009
18998,1813,1638,126159,5063,-9193,131818,69,19233,283,1,8976,0.0009999999999999974
19998,666,-776,125940,1092,-3804,127720,66,19232,270,1,8977,0.0010000000000000009
20998,2375,8043,126804,-4963,3590,123249,65,19232,266,1,8978,0.0010000000000000009
21998,-1010,2375,128443,2922,1643,129530,67,19236,266,1,8979,0.0010000000000000009
23000,2156,-1628,128894,2384,-1816,129894,71,19237,274,1,8980,0.0010019999999999994
23998,498,-1367,127773,1333,-2273,127180,71,19235,291,0,8981,0.0009979999999999989
24998,1358,10940,132590,-686,7672,126441,77,19237,315,0,8982,0.0010000000000000009
25998,2949,925,127293,2383,28,124516,68,19231,279,0,8983,0.0010000000000000009
26998,-2114,2249,130412,2979,-3013,128146,76,19233,311,0,8984,0.0009999999999999974
27998,-946,-5920,128375,-1820,-5478,130401,77,19233,311,0,8985,0.0010000000000000009
28998,272,6922,128232,845,2174,122953,73,19229,315,0,8986,0.0010000000000000009
29998,2387,5958,128889,2597,3996,127640,73,19239,299,0,8987,0.0010000000000000009
31000,535,3036,126799,5841,-3147,125400,69,19234,283,0,8988,0.0010019999999999994
32000,6337,-2736,126748,-2463,-9514,129861,72,19235,295,0,8989,0.0010000000000000009
33000,589,-4303,128892,4561,-3072,129283,77,19234,315,0,8990,0.0010000000000000009
33999,2385,7669,126295,-802,2694,123445,81,19234,315,0,8991,0.0009989999999999999
34998,-2319,4710,128766,-3830,3340,127490,84,19229,332,1,8992,0.0009989999999999999
36000,-4973,4557,126261,916,571,127262,84,19235,344,1,8993,0.001001999999999996
36998,7337,4762,125661,1851,1564,126651,57,19241,233,1,8994,0.0009979999999999989
37998,269,2108,127449,1771,-2502,126382,71,19228,291,1,8995,0.0010000000000000009
38998,4369,-59,125944,2743,-2194,124831,74,19233,303,1,8996,0.0010000000000000009
39998,496,386,129469,3173,-3655,128063,72,19233,303,1,8997,0.0010000000000000009
40998,4345,5495,128835,-2596,1499,127892,68,19232,295,1,8998,0.0010000000000000009
41998,-448,6870,128280,4604,4916,125011,68,19234,279,1,8999,0.0010000000000000009
42998,-1505,1311,127601,1095,-3051,125989,67,19233,274,1,9000,0.0010000000000000009
43998,470,306,126480,-6584,-3666,128460,78,19232,319,1,9001,0.000999999999999994
44998,986,807,128645,6601,-1546,126913,87,19235,356,0,9002,0.0010000000000000009
45998,4691,8392,127833,5236,4055,124815,64,19235,356,0,9003,0.0010000000000000009
46999,3731,6217,127758,-6149,3069,127587,71,19232,262,0,9004,0.0010010000000000019
47999,2907,660,128563,8591,-3238,126682,71,19237,291,0,9005,0.0010000000000000009
48998,2054,-2287,125162,4021,-5334,130542,73,19237,299,0,9006,0.0009989999999999999
49998,-1989,5351,129326,-7514,1847,124248,71,19233,291,0,9007,0.0010000000000000009
50998,1727,-1672,126950,3549,-4482,127905,71,19234,291,0,9008,0.000999999999999994
51998,1108,7850,128208,2422,4753,124598,70,19234,287,0,9009,0.0010000000000000009
52998,1777,3439,128867,1052,109,127015,74,19235,287,0,9010,0.0010000000000000009
53998,4814,-4474,126822,3157,-7204,129842,77,19233,303,1,9011,0.0010000000000000009
54998,543,8428,131284,1095,6194,122351,77,19239,315,1,9012,0.0010000000000000009
55998,4119,-826,127407,3531,-4098,128913,62,19230,254,1,9013,0.0010000000000000009
56998,-2910,1168,129042,-2128,-1602,125871,77,19234,315,1,9014,0.0010000000000000009
57998,-4011,-652,126447,1751,-4382,129349,78,19234,319,1,9015,0.000999999999999994
58999,4840,5133,127491,-4951,1460,126072,74,19235,319,1,9016,0.0010010000000000019
59998,1202,12233,128832,6487,8520,124328,70,19230,303,1,9017,0.0009989999999999999
60998,2889,-292,125835,165,-2346,125509,70,19236,287,1,9018,0.0010000000000000009
61998,3749,-4304,127130,-1210,-8931,130019,73,19233,299,1,9019,0.0010000000000000009
62998,2094,158,128050,10644,-1790,128299,79,19234,324,1,9020,0.0010000000000000009
63998,2915,2960,127575,-2964,-1642,127959,84,19234,344,1,9021,0.0010000000000000009
64998,-4703,9033,130100,-728,5810,126191,88,19231,344,1,9022,0.0010000000000000009
65998,812,6653,127373,-3162,4495,124455,57,19235,360,0,9023,0.0010000000000000009
67000,4763,3186,127061,5079,-94,127749,57,19235,233,0,9024,0.001001999999999989
67998,3524,-700,127800,5709,-2002,125374,69,19236,283,0,9025,0.0009980000000000128
68998,3836,-3495,126075,661,-7738,127883,76,19232,311,0,9026,0.0010000000000000009
69998,-567,2709,130469,2713,-110,127462,76,19236,311,0,9027,0.000999999999999987
70998,2611,5784,128936,-2772,2947,128545,72,19236,311,0,9028,0.0010000000000000009
72001,-873,1978,126700,2852,989,126031,69,19232,295,0,9029,0.0010030000000000039
72998,1379,6789,127211,-736,1907,123904,69,19238,283,0,9030,0.0009969999999999979
73998,2954,-2240,125908,2765,-5992,129659,70,19232,287,0,9031,0.0010000000000000009
74998,1245,1457,127851,4324,-4277,125185,82,19236,336,1,9032,0.0010000000000000009
76000,872,3968,129351,-2339,1171,128347,55,19237,225,1,9033,0.0010020000000000029
76998,1641,6022,128819,2402,3657,125490,69,19237,225,1,9034,0.0009979999999999989
77998,803,3442,127841,-1766,-1654,127680,71,19234,283,1,9035,0.0010000000000000009
78998,544,-3422,125940,2984,-5721,129948,71,19234,291,1,9036,0.0010000000000000009
79998,2268,2269,127426,-2262,177,123296,69,19232,283,1,9037,0.0010000000000000009
80998,3832,5432,128038,4118,1849,127329,66,19232,270,1,9038,0.0010000000000000009
81998,576,2025,127945,1962,-1544,126528,69,19237,283,1,9039,0.0010000000000000009
82998,704,1920,127501,-74,-938,127459,70,19237,283,1,9040,0.0010000000000000009
83998,1120,2333,127611,1873,-1431,128411,77,19231,287,1,9041,0.000999999999999987
84998,1938,1141,127417,398,719,125112,77,19235,315,0,9042,0.0010000000000000009
85999,5746,5103,128167,4088,-936,127733,58,19237,238,0,9043,0.0010010000000000019
86998,809,1152,127744,1542,-2856,126398,70,19232,287,0,9044,0.0009989999999999999
87998,-1239,32,128085,471,-2957,128665,75,19231,307,0,9045,0.0010000000000000009
88998,-65,3079,128334,-1082,586,126562,74,19231,307,0,9046,0.0010000000000000009
89999,1249,5771,128618,6,3186,125968,71,19238,303,0,9047,0.0010010000000000019
90998,1451,3500,127973,642,32,126479,71,19235,291,0,9048,0.0009989999999999999
91998,2455,-1539,126930,4064,-5105,127708,69,19236,283,0,9049,0.0010000000000000009
92998,2932,-2931,127496,2187,-5954,129161,72,19233,295,0,9050,0.0010000000000000009
93998,1422,2459,128326,-932,-242,126300,77,19236,315,0,9051,0.0010000000000000009
94998,-696,6281,128350,536,2798,126000,82,19236,315,0,9052,0.0010000000000000009
95998,-1942,5245,127647,-1694,2317,126809,63,19231,336,1,9053,0.0010000000000000009
97000,4110,3904,126782,2184,-352,126148,64,19238,258,1,9054,0.001001999999999989
