t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,1800,2531,128313,-1180,-45,126426,76,19238,311,0,28048,
1002,960,-2161,127256,2356,-5361,128406,77,19234,311,0,28049,0.0010019999999999999
2001,3501,479,127528,1216,-2878,125088,85,19235,315,0,28050,0.0009989999999999999
3002,3026,4424,129313,-1925,992,128797,85,19232,348,0,28051,0.0010010000000000002
4002,984,3683,128911,-4182,750,127542,93,19232,381,1,28052,0.0009999999999999996
5000,-2591,5095,127682,-1364,1897,124732,84,19240,344,1,28053,0.0009980000000000006
6000,521,2005,126741,-345,-1879,128107,69,19240,283,1,28054,0.001
7000,2272,2234,126852,-771,-3127,126391,78,19232,283,1,28055,0.0009999999999999992
8000,2882,-2725,127084,1791,-8819,129487,80,19236,319,1,28056,0.0010000000000000009
9000,3182,7129,128932,-393,2018,125525,80,19235,328,1,28057,0.0009999999999999992
10001,-369,5877,128129,-1332,4306,127418,76,19236,311,1,28058,0.0010010000000000002
11000,1210,-481,127693,-843,-3618,128825,73,19236,299,1,28059,0.0009989999999999999
12000,-210,1257,128598,-1278,-666,126054,74,19233,303,1,28060,0.0010000000000000009
13000,1191,1518,127859,-984,-2506,126487,82,19233,303,1,28061,0.0009999999999999992
14000,823,3081,128694,-1811,604,125000,81,19237,336,0,28062,0.0009999999999999992
15000,-576,3234,126588,-1836,-1015,127630,81,19241,332,0,28063,0.0010000000000000009
16000,3489,7753,129201,1285,3360,126918,66,19237,270,0,28064,0.0010000000000000009
17000,602,1799,127647,-917,771,127608,73,19236,299,0,28065,0.0009999999999999974
18000,1006,-2613,127573,20,-4676,130108,73,19234,299,0,28066,0.0010000000000000009
19000,657,230,127998,-1666,-3077,126938,69,19234,299,0,28067,0.0010000000000000009
20000,2044,5681,127819,-1869,1513,125604,69,19239,283,0,28068,0.0010000000000000009
21000,194,4857,127529,977,1417,125622,69,19230,283,0,28069,0.0009999999999999974
22000,233,4689,127447,-1943,-3397,127741,73,19238,299,0,28070,0.0010000000000000009
23000,1845,637,127465,-116,-662,128949,77,19234,315,1,28071,0.0010000000000000009
24000,978,5256,129843,-203,2036,124704,68,19236,279,1,28072,0.0010000000000000009
25000,6178,5272,128748,-164,312,126874,70,19236,279,1,28073,0.0009999999999999974
26000,988,-1936,128258,-468,-6062,129828,77,19235,287,1,28074,0.0010000000000000009
27000,-1258,614,128200,-2136,-1595,126214,77,19232,315,1,28075,0.0010000000000000009
28000,-1806,5795,128201,-3072,2553,126417,77,19236,315,1,28076,0.0009999999999999974
29000,916,5797,129175,-2675,2832,124970,74,19234,303,1,28077,0.0010000000000000009
30000,2097,5048,128773,826,-787,127207,73,19234,299,1,28078,0.0010000000000000009
31000,1083,-1732,128002,150678,-4519,129652,73,19234,299,1,28079,0.0010000000000000009
32000,1989,-1369,128216,245,-4652,128053,76,19232,299,1,28080,0.0010000000000000009
33001,792,2872,128357,-1476,361,127359,76,19234,311,1,28081,0.001000999999999995
34000,587,8552,129148,-2785,6426,125624,81,19233,332,0,28082,0.0009989999999999999
35000,-1789,2813,126469,-3508,191,125896,91,19244,373,0,28083,0.0010000000000000009
36007,517,2680,127039,1368,-724,127669,63,19238,258,0,28084,0.001007000000000001
37002,1321,-644,126553,-875,-3834,126491,70,19238,258,0,28085,0.0009950000000000028
38002,1362,-49,128210,788,-3184,127715,73,19236,287,0,28086,0.0010000000000000009
39000,2060,1012,128981,-452,-1858,129221,73,19234,299,0,28087,0.0009979999999999989
40000,35,4516,128352,-2459,1253,126630,71,19238,291,0,28088,0.0010000000000000009
41000,2250,4182,127556,8,940,125717,67,19236,274,0,28089,0.000999999999999994
42000,34,2924,126746,-510,-447,124584,70,19234,287,0,28090,0.0010000000000000009
43000,1630,-49,127819,-842,-3405,126993,78,19234,319,0,28091,0.0010000000000000009
44000,536,2231,128154,-1473,-629,127272,72,19233,319,1,28092,0.0010000000000000009
45000,-575,1789,128337,-735,-1610,127605,65,19236,295,1,28093,0.0010000000000000009
46000,2216,4786,128137,-863,1797,127355,65,19236,266,1,28094,0.0010000000000000009
47000,-225,3373,126662,157846,-53,125983,67,19237,274,1,28095,0.0010000000000000009
48002,1747,2093,127023,403,-1109,127119,67,19236,274,1,28096,0.001001999999999996
49002,1557,2856,127544,-2051,-538,126299,66,19236,270,1,28097,0.0010000000000000009
50000,2032,4006,127637,-69,678,125703,66,19234,270,1,28098,0.0009979999999999989
51000,-515,4410,128316,-600,903,127172,68,19234,270,1,28099,0.0010000000000000009
52000,-967,1450,127644,-2518,-2395,128040,68,19232,279,1,28100,0.0010000000000000009
53000,7,1,127750,-505,-4002,129498,69,19237,283,0,28101,0.0010000000000000009
54000,1703,5841,127863,752,889,126727,55,19236,225,0,28102,0.0010000000000000009
55000,4613,3711,127623,1513,-300,125464,71,19236,291,0,28103,0.0010000000000000009
56000,-587,4260,127622,-1352,2330,125219,77,19234,291,0,28104,0.000999999999999994
57001,-971,-1227,127843,-3231,-1442,127223,74,19238,315,0,28105,0.0010010000000000019
58000,-1120,187,129607,-2867,-5917,130989,74,19235,303,0,28106,0.0009989999999999999
59000,381,7751,128903,-4091,5493,125156,68,19238,279,0,28107,0.0010000000000000009
60000,1425,5452,127978,323,3231,122920,68,19238,279,0,28108,0.0010000000000000009
61000,2143,-3428,128124,2101,-4712,130180,69,19236,283,0,28109,0.0010000000000000009
62000,2696,-1866,127206,380,-7072,129392,76,19236,283,0,28110,0.0010000000000000009
63000,712,5142,129282,157846,549,124031,83,19233,311,0,28111,0.0010000000000000009
64002,53,5925,128885,-3540,3688,127231,83,19233,340,1,28112,0.0010020000000000029
65000,-2912,4209,127647,-2621,2826,127075,73,19242,299,1,28113,0.0009979999999999989
66002,1543,-1148,127395,-172,-4047,129256,69,19239,283,1,28114,0.001001999999999989
67002,1574,2363,127896,-1685,-2590,123997,72,19229,295,1,28115,0.0010000000000000009
68000,3193,2902,128290,4964,-169,126546,71,19229,295,1,28116,0.0009979999999999989
69000,2140,3748,128631,-1235,1743,128480,70,19236,291,1,28117,0.0010000000000000009
70000,2026,1760,127843,-6762,-1228,129172,70,19237,287,1,28118,0.0010000000000000009
71000,-1205,3919,128174,2650,1797,125714,70,19234,287,1,28119,0.0010000000000000009
72000,-1201,3686,127074,-2348,148,124515,71,19240,291,1,28120,0.0010000000000000009
73002,-69,-459,127341,-962,-4076,128575,78,19233,319,0,28121,0.0010020000000000029
74000,1041,2146,127757,1049,-1571,127708,50,19233,319,0,28122,0.0009979999999999989
75000,4696,2817,128931,95,100,125984,67,19238,205,0,28123,0.0010000000000000009
76000,1317,6120,128815,-741,2176,125929,67,19237,274,0,28124,0.0010000000000000009
77000,-1370,2975,127339,-934,-2182,127022,71,19238,291,0,28125,0.0010000000000000009
