t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,3786,10394,128321,3716,17324,118642,113,19239,463,0,33754,
1002,6529,27164,128347,6746,20410,117398,93,19238,381,0,33755,0.0010019999999999999
2000,8414,-15681,126626,-19819,-17871,135454,75,19235,307,0,33756,0.0009980000000000002
3000,1723,-7159,125177,-638,-7524,126469,136,19235,557,1,33757,0.001
4000,6506,-4505,131138,304,-3287,136739,81,19237,557,1,33758,0.001
5001,626,14526,129824,-11762,14876,115171,80,19235,332,1,33759,0.0010009999999999993
6000,2517,-609,128360,-8552,-4656,135272,80,19229,328,0,33760,0.0009990000000000008
7002,-1805,7245,124491,-11940,7555,119427,107,19233,438,0,33761,0.0010019999999999994
8000,11409,11811,127446,-4477,9007,119793,79,19240,324,0,33762,0.0009980000000000006
9000,10508,-3210,124015,10827,-3536,129974,89,19229,365,1,33763,0.0009999999999999992
10000,5452,1289,127855,-4729,200,121941,86,19229,365,1,33764,0.0010000000000000009
11000,7434,-8317,125577,-10988,-8661,134620,88,19238,352,1,33765,0.0009999999999999992
12000,4469,8261,128348,10074,7714,121399,88,19231,360,1,33766,0.0010000000000000009
13003,9799,-4380,124441,-3983,-5768,132866,106,19224,434,0,33767,0.0010029999999999987
14000,4762,11147,125187,-8479,10958,114307,95,19238,389,0,33768,0.0009969999999999996
15000,18449,2875,123874,3245,1567,127584,73,19236,299,0,33769,0.0010000000000000009
16002,12406,-4640,124095,15209,-5562,127615,101,19236,299,1,33770,0.0010019999999999994
17000,14146,-3988,122743,1094,-5904,125885,88,19230,414,1,33771,0.0009979999999999989
18000,9084,-2544,127021,3590,-2976,127955,88,19233,360,1,33772,0.0010000000000000009
19000,12006,10148,126997,6470,9060,121444,84,19231,344,0,33773,0.0010000000000000009
20000,14085,-1821,128122,-2669,-389,131764,107,19235,438,0,33774,0.0010000000000000009
21000,10608,5869,125089,11208,4263,117982,82,19238,336,0,33775,0.0009999999999999974
22000,17078,-2525,127499,3444,-682,127174,80,19238,336,0,33776,0.0010000000000000009
23000,12385,-6610,126017,6860,-8200,128174,75,19228,328,1,33777,0.0010000000000000009
24000,15108,-6683,128814,9074,-5904,131619,75,19238,307,1,33778,0.0010000000000000009
25000,8792,4361,127636,3549,1285,121020,79,19236,324,1,33779,0.0009999999999999974
26000,14868,-717,129836,-362,3252,130416,91,19225,373,0,33780,0.0010000000000000009
27000,11152,-1159,126311,7031,-4225,128866,89,19237,365,0,33781,0.0010000000000000009
28000,13934,488,127333,4675,2873,124126,71,19237,365,0,33782,0.0009999999999999974
29000,13052,3209,128525,-746,-577,125655,112,19237,291,1,33783,0.0010000000000000009
30000,6332,-7241,129375,7419,-10932,134339,112,19233,459,1,33784,0.0010000000000000009
31000,9931,-13630,127839,-2166,-12480,133595,82,19236,336,1,33785,0.0010000000000000009
32000,2050,5596,131384,-2277,11305,121064,79,19238,324,1,33786,0.0010000000000000009
33000,17086,10085,128242,4930,5692,127745,120,19230,491,0,33787,0.0010000000000000009
34000,2387,4462,129267,7807,3897,125361,84,19230,491,0,33788,0.000999999999999994
35000,12057,-2960,129818,-33099,-10044,130974,73,19237,344,0,33789,0.0010000000000000009
36000,7563,-5759,130691,18038,-5807,128400,73,19236,299,1,33790,0.0010000000000000009
37000,1283,-8971,130622,7586,-19120,139142,88,19239,360,1,33791,0.0010000000000000009
38001,951,-2285,129951,-27860,3410,122164,84,19239,344,1,33792,0.0010010000000000019
39002,-2894,17369,130194,-6361,12100,127064,93,19228,381,0,33793,0.001000999999999995
40000,9380,4771,127950,-7698,6942,125268,93,19228,381,0,33794,0.0009980000000000058
41000,5142,10060,127258,-1003,4728,120693,77,19236,381,0,33795,0.000999999999999994
42000,5042,-15486,126763,-4721,-14289,137624,101,19236,315,0,33796,0.0010000000000000009
43000,2659,-1483,129228,-9022,-1441,123848,101,19224,414,1,33797,0.0010000000000000009
44001,3210,-6707,128707,-2023,-8334,139496,81,19236,332,1,33798,0.0010010000000000019
45003,-234,10550,127993,-16635,14071,114559,79,19232,324,1,33799,0.0010020000000000029
46000,6621,14359,128045,-14953,8278,125032,115,19232,471,0,33800,0.0009969999999999979
47000,1789,-7129,123546,13173,-6452,132662,92,19230,471,0,33801,0.0010000000000000009
48000,3497,10683,126909,-13411,6800,119711,74,19237,377,0,33802,0.0010000000000000009
49000,9596,3060,126573,-9072,3941,126236,74,19234,303,1,33803,0.000999999999999994
50002,4813,12468,129082,12528,11733,118568,98,19236,401,1,33804,0.0010020000000000029
51000,11347,-15397,127484,-13988,-18873,140774,87,19238,356,1,33805,0.0009979999999999989
52000,3677,-2131,125953,9612,765,121073,89,19238,365,1,33806,0.0010000000000000009
53000,5376,9516,126689,-3770,6886,124950,120,19224,365,0,33807,0.0010000000000000009
54000,8369,7727,124670,-12554,8476,119364,76,19237,491,0,33808,0.0010000000000000009
55000,15757,5898,126085,8224,3847,126653,76,19237,311,0,33809,0.0010000000000000009
56000,13853,-9318,123142,16328,-10014,130791,87,19231,356,1,33810,0.000999999999999994
57000,11682,6044,124582,-1290,5142,113540,81,19235,332,1,33811,0.0010000000000000009
58000,11308,-9654,126122,-69,-10969,137940,90,19233,369,1,33812,0.0010000000000000009
59000,14338,5046,127006,10052,5906,122415,109,19233,369,0,33813,0.0010000000000000009
60000,10852,9102,128754,-610,9575,124627,89,19234,446,0,33814,0.0010000000000000009
61000,12367,476,124996,6037,-275,123120,89,19237,365,0,33815,0.0010000000000000009
62000,15910,-8180,124753,7225,-8264,127715,68,19234,279,1,33816,0.0010000000000000009
63000,14315,-7649,127464,7643,-8215,133368,126,19237,516,1,33817,0.0010000000000000009
64000,15323,4095,127182,6240,3768,119271,86,19238,352,1,33818,0.0010000000000000009
65000,9844,3480,129598,7304,2979,130048,81,19238,352,1,33819,0.0010000000000000009
66000,12918,-2942,126579,-3267,-4316,129242,107,19228,332,0,33820,0.0010000000000000009
67000,10210,1115,128003,2949,-731,127976,107,19232,438,0,33821,0.000999999999999987
68000,15086,-1398,127395,12100,-2274,127430,80,19242,328,0,33822,0.0010000000000000009
69000,13244,4365,129113,1121,4088,119681,79,19227,324,1,33823,0.0010000000000000009
70000,8174,-9398,129575,-3008,-8683,135655,89,19233,365,1,33824,0.0010000000000000009
71000,8353,-9019,128312,1946,-11278,128421,85,19233,365,1,33825,0.0010000000000000009
72000,2619,3368,130984,-598,2040,130477,96,19232,348,0,33826,0.0010000000000000009
73000,10025,404,128366,-8882,8761,117833,96,19227,393,0,33827,0.0010000000000000009
74000,8687,13434,130359,9335,14706,136515,91,19239,373,0,33828,0.0010000000000000009
75000,11326,-15309,125956,-4141,-11367,126225,70,19234,287,0,33829,0.0010000000000000009
76000,6701,11091,131375,-19725,10021,120024,110,19232,451,1,33830,0.0010000000000000009
77001,7996,-12102,129604,15649,-18806,143882,100,19232,451,1,33831,0.0010010000000000019
