t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,13858,12647,132114,8830,4986,127302,636,19154,2605,0,34821,
1001,7955,-6063,129267,8959,-9510,133793,611,19163,2502,1,34822,0.001001
2000,4980,-7222,132384,-18225,-4725,129674,876,19184,3588,1,34823,0.000999
2999,16137,-4261,130126,12688,-7124,138741,611,19143,2502,1,34824,0.0009989999999999999
3999,8952,-1420,128793,3965,533,126373,664,19143,2502,0,34825,0.001
5000,15526,999,121841,459,5978,114956,717,19168,2720,1,34826,0.0010010000000000002
5999,13822,9332,123271,17831,-4040,128009,717,19127,2937,1,34827,0.0009989999999999999
6999,12971,-16491,115770,7067,-12500,125539,482,19166,1974,0,34828,0.001
7998,20668,3273,128738,-21766,8674,113590,794,19174,3252,0,34829,0.0009989999999999999
8998,11172,4869,122889,44337,1630,122023,692,19134,2834,0,34830,0.0009999999999999992
9998,-4220,220,124638,-22733,-3290,118141,772,19134,2834,1,34831,0.0010000000000000009
10998,7953,-7380,121035,-26549,-9079,129624,671,19187,3162,0,34832,0.0009999999999999992
11998,5560,5721,119168,29381,8321,114597,671,19141,2748,0,34833,0.0010000000000000009
12998,15036,25343,122873,-13731,24355,100672,626,19153,2564,1,34834,0.0009999999999999992
14000,9585,-8702,124598,-14236,-14254,129915,869,19193,3559,1,34835,0.0010019999999999994
14998,4492,-11869,120610,19245,-13013,133698,616,19147,2523,1,34836,0.0009980000000000006
16000,-1291,2804,130173,-26103,4747,126613,723,19147,2523,0,34837,0.0010020000000000012
16999,630,20756,129651,-17234,20588,115893,705,19170,2961,1,34838,0.0009989999999999999
17998,1891,3571,128466,4877,-3742,139139,705,19163,2887,1,34839,0.0009989999999999999
18998,6268,-9495,128940,-10749,-6667,133733,518,19172,2122,0,34840,0.0009999999999999974
19999,6289,693,132709,-17240,1786,126485,790,19178,3236,0,34841,0.0010010000000000019
20998,5131,-4927,131401,15202,-5814,138755,689,19139,2822,1,34842,0.0009989999999999999
21998,4599,2176,134266,-20039,1459,133888,660,19139,2703,1,34843,0.0010000000000000009
22998,12533,-2890,131597,-3258,-3796,144262,627,19191,2703,0,34844,0.0009999999999999974
24000,7733,5957,130916,5881,3254,129408,571,19136,2568,0,34845,0.0010020000000000029
24999,10289,-7342,130442,-3749,-6316,131768,571,19158,2339,1,34846,0.0009989999999999999
26000,6953,-4277,132400,-2104,-3737,131889,850,19174,3481,1,34847,0.0010009999999999984
26998,17069,-4782,127072,9080,-6827,136463,615,19141,2519,0,34848,0.0009979999999999989
27998,8390,1173,128599,-2811,780,127206,673,19141,2756,0,34849,0.0010000000000000009
28998,16590,-930,119793,2351,-4200,124479,707,19171,2756,1,34850,0.0010000000000000009
30001,12659,5676,124649,23375,5178,123142,460,19129,2896,1,34851,0.0010030000000000004
30998,14901,-14416,119432,2589,-13508,125551,460,19173,1884,0,34852,0.0009969999999999979
31998,19046,1454,126021,-21888,2484,118048,789,19167,3232,0,34853,0.0010000000000000009
33001,12076,9935,122850,34739,7296,117250,685,19139,2806,0,34854,0.001002999999999997
33998,-3329,2058,123677,5541,3452,122605,764,19139,3129,1,34855,0.0009970000000000048
35001,8096,-3033,119928,-38170,-5455,121819,630,19187,3129,0,34856,0.001002999999999997
35998,9413,5957,124180,14311,5598,117560,566,19153,2580,0,34857,0.0009969999999999979
37013,14362,23070,121720,13979,22860,108187,566,19152,2318,1,34858,0.001015000000000002
37998,3932,-10902,124804,-13442,-4869,123382,853,19189,3494,1,34859,0.0009849999999999998
38998,6164,-10533,120678,-10693,-17476,132015,605,19150,2478,0,34860,0.0010000000000000009
39998,2683,8261,132120,-1712,9205,126237,738,19169,3023,0,34861,0.0010000000000000009
41000,2404,16659,129365,-9077,15131,121646,699,19169,3023,1,34862,0.001001999999999996
41998,-3771,-39,128277,-9467,2034,139913,511,19157,2863,1,34863,0.0009980000000000058
42998,6550,-11337,128347,-13579,-13189,128498,511,19163,2093,0,34864,0.0010000000000000009
43998,9065,9191,135434,-8036,8517,129675,785,19178,3215,0,34865,0.000999999999999994
