t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,3658,-11878,115767,13663,-18422,141204,359,19175,1470,0,51308,
1002,648,-28348,126679,5495,-31635,142036,395,19175,1618,1,51309,0.0010019999999999999
2000,-4020,-15144,109847,2881,-20316,135909,220,19178,1618,1,51310,0.0009980000000000002
3000,22317,-5411,130111,508,-3521,144549,328,19213,901,0,51311,0.001
4000,-4930,4287,126028,30105,10504,103618,328,19194,1343,0,51312,0.001
5000,-2434,23060,132491,-20618,-20414,150926,407,19192,1667,1,51313,0.001
6000,-2163,-48634,117348,2090,-61729,137873,263,19201,1077,0,51314,0.001
7000,5553,15570,144985,35388,-15185,101571,379,19201,1552,0,51315,0.0009999999999999992
8000,18353,8471,128406,-140,-474,115650,389,19196,1552,1,51316,0.0010000000000000009
9000,-534,1677,141719,20148,43608,123921,306,19221,1593,1,51317,0.0009999999999999992
10000,-6510,-20259,130954,-30299,-8387,137426,306,19181,1253,0,51318,0.0010000000000000009
11000,-882,-37160,129315,27527,10579,138700,396,19188,1622,1,51319,0.0009999999999999992
12000,-31479,-561,132672,19137,20688,121194,411,19220,1683,1,51320,0.0010000000000000009
13000,-8735,10628,107231,-33131,5438,118847,287,19220,1175,0,51321,0.0009999999999999992
14000,-15462,-876,127893,32034,1109,137751,394,19193,1175,0,51322,0.0009999999999999992
15000,-5268,25344,112763,-581,-1040,109667,359,19180,1614,1,51323,0.0010000000000000009
16000,789,20114,128961,-13797,42317,97127,359,19212,1470,0,51324,0.0010000000000000009
17000,-7454,-3621,120983,-6391,-21839,142217,366,19195,1499,0,51325,0.0009999999999999974
18001,9444,-12377,139551,16551,32281,106753,366,19211,1499,1,51326,0.0010010000000000019
19000,-374,-36231,140519,21596,7907,132644,264,19201,1081,1,51327,0.0009989999999999999
20000,-6647,-28292,138451,1767,48695,126877,452,19201,1081,0,51328,0.0010000000000000009
21000,-8505,-36488,118344,10411,15035,116220,411,19203,1851,1,51329,0.0009999999999999974
22000,6090,-2483,124621,5383,-3810,139968,411,19202,1683,1,51330,0.0010000000000000009
23000,-3331,9037,126114,2469,-18214,132295,256,19201,1049,0,51331,0.0010000000000000009
24000,6472,57088,118188,-19237,-60537,125011,331,19189,1356,0,51332,0.0010000000000000009
25000,-1174,3386,129568,8500,-13086,153401,465,19217,1905,1,51333,0.0009999999999999974
26000,-11663,-8270,109371,528,-45435,155566,298,19217,1905,0,51334,0.0010000000000000009
27011,2230,-25312,129380,-479,10972,113332,356,19188,1221,0,51335,0.0010110000000000015
28000,5770,15778,122170,16644,16423,141916,356,19192,1458,1,51336,0.0009889999999999968
29000,-8044,-27841,130425,6037,45270,114943,280,19215,1147,1,51337,0.0010000000000000009
30000,5981,-25273,133724,-10696,14436,129253,359,19178,1470,0,51338,0.0010000000000000009
31000,-8992,-7043,125583,37525,-27636,140882,397,19182,1626,1,51339,0.0010000000000000009
32003,-26493,-22842,124326,-36297,-6241,111502,250,19182,1626,1,51340,0.001002999999999997
33000,-1819,4367,117740,-19434,-23093,137767,329,19214,1024,0,51341,0.0009970000000000048
34000,-18813,3828,122763,25429,11874,112845,329,19190,1347,0,51342,0.000999999999999994
35000,602,47911,114317,-23760,4454,103832,411,19193,1683,1,51343,0.0010000000000000009
