t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,-82,-6962,119951,-1959,-19211,133540,350,19190,1433,1,9292,
1003,1744,-13639,127505,18242,-8171,134585,313,19190,1282,1,9293,0.001003
2000,16698,4976,130926,7304,6813,128274,264,19220,1282,0,9294,0.000997
3000,10006,22605,141464,-8709,7966,127628,292,19202,1081,0,9295,0.001
4000,10178,-10767,138471,20358,-24734,161439,292,19206,1196,1,9296,0.001
5000,-11595,-13677,136065,603,-8182,135832,275,19220,1126,1,9297,0.001
6000,-4356,-4040,131381,-2537,-3378,132965,293,19194,1200,0,9298,0.001
7003,-2225,-7840,132225,203,-14992,145198,377,19194,1544,0,9299,0.0010029999999999996
8000,7641,-8909,136059,14718,-11927,145064,342,19201,1544,1,9300,0.0009970000000000005
9000,15819,82,135575,13094,9507,129490,226,19207,1401,1,9301,0.0009999999999999992
10000,12695,6487,131611,17816,-7045,125987,226,19218,926,0,9302,0.0010000000000000009
11000,6668,-18369,124644,-7852,-12946,136701,296,19200,1212,0,9303,0.0009999999999999992
12003,-8795,-18346,124726,276,-648,123795,371,19195,1520,1,9304,0.0010030000000000004
13002,-6542,8113,125353,6977,-2415,121798,353,19220,1446,1,9305,0.0009989999999999999
14000,-7004,12285,124277,-20180,17973,115678,282,19220,1446,0,9306,0.0009979999999999989
15000,580,23993,119835,5695,21785,106565,298,19200,1155,0,9307,0.0010000000000000009
16000,790,22542,122215,13035,8801,114194,298,19205,1221,1,9308,0.0010000000000000009
17000,-3846,6716,118885,-9304,6391,112331,276,19219,1130,1,9309,0.0009999999999999974
18000,7988,-4605,117843,-863,-8070,128457,294,19201,1204,0,9310,0.0010000000000000009
19000,-4301,-6694,123205,17690,-27769,126139,390,19200,1597,0,9311,0.0010000000000000009
20000,-6078,-2031,123010,-16084,3207,115399,328,19200,1597,1,9312,0.0010000000000000009
21000,-2626,17073,127809,-30058,18336,125007,200,19207,1343,1,9313,0.0009999999999999974
22000,-11008,52608,134514,7877,50616,101289,200,19222,819,0,9314,0.0010000000000000009
23000,499,21869,121496,-14544,13594,127494,284,19204,1163,0,9315,0.0010000000000000009
24000,-2669,-9990,117645,-8067,-24222,136890,343,19193,1405,1,9316,0.0010000000000000009
