t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,10129,7916,130390,-10601,8855,125061,183,19185,1593,1,62034,
1001,11981,9072,127651,7896,3884,122603,275,19224,750,1,62035,0.001001
2000,7416,-14560,125772,-2275,-17614,138517,275,19198,1126,1,62036,0.000999
3000,5271,-6713,125498,-100,-3981,122609,316,19196,1294,1,62037,0.001
4000,4459,4724,128579,-4621,4557,126770,362,19182,1483,0,62038,0.001
5000,9449,10189,130913,-3607,7726,124086,162,19182,664,0,62039,0.001
6000,13054,489,128849,6994,-2495,127798,288,19211,664,0,62040,0.001
7000,6747,-4778,125903,761,-4717,127958,323,19199,1180,0,62041,0.0009999999999999992
8001,5506,-2503,126640,-713,-3909,124840,323,19202,1323,0,62042,0.0010010000000000002
9000,6782,-9228,127099,-4826,-8589,133970,370,19192,1515,1,62043,0.0009989999999999999
10000,11288,9705,130443,595,12206,121653,171,19216,700,1,62044,0.0010000000000000009
11000,12429,7458,129103,3057,5199,124804,273,19203,1118,1,62045,0.0009999999999999992
12000,6845,-7059,126671,-690,-9023,129216,307,19203,1118,1,62046,0.0010000000000000009
13000,5769,-14448,125943,1704,-15070,134106,349,19198,1257,1,62047,0.0009999999999999992
14000,7134,1969,128888,-4663,4076,125255,349,19190,1429,0,62048,0.0009999999999999992
15000,8593,16279,130360,-2493,15084,119131,337,19223,1380,0,62049,0.0010000000000000009
16001,14155,-3459,126205,4237,-5360,130759,272,19204,1114,0,62050,0.0010009999999999984
17000,6969,-8238,126845,3140,-9075,128932,304,19203,1245,0,62051,0.0009989999999999999
18000,7912,-5431,126808,2302,-5627,129097,343,19203,1245,0,62052,0.0010000000000000009
19000,8472,5024,129007,-4433,4202,124472,260,19192,1405,1,62053,0.0010000000000000009
20003,14845,7338,128663,1341,3710,127151,260,19227,1065,1,62054,0.0010030000000000004
21000,14994,-481,128062,7256,-687,127200,263,19209,1077,1,62055,0.0009969999999999979
22000,5919,-5047,126049,4724,-6445,127398,298,19197,1221,1,62056,0.0010000000000000009
23000,6532,-8229,125802,-4490,-9389,131092,333,19200,1364,1,62057,0.0010000000000000009
24000,6582,5973,129338,-3552,5324,124597,393,19200,1364,0,62058,0.0010000000000000009
25000,16042,13430,130934,4626,15051,123471,265,19235,1610,0,62059,0.0009999999999999974
26000,12721,-445,126456,2119,-561,129008,265,19209,1085,0,62060,0.0010000000000000009
27000,6643,-13039,127045,3380,-13069,131183,307,19202,1257,0,62061,0.0010000000000000009
28002,7482,-4809,126745,1088,-6316,127625,340,19197,1393,0,62062,0.0010019999999999994
29000,5214,8227,129910,-6621,6016,123204,390,19218,1597,1,62063,0.0009979999999999989
30000,11728,7683,130779,-1701,9426,128154,236,19218,1597,1,62064,0.0010000000000000009
31000,12419,-1541,126010,6368,-2284,125570,279,19211,967,1,62065,0.0010000000000000009
32000,7945,-723,126797,2136,-4494,127814,279,19203,1143,1,62066,0.0010000000000000009
33000,7585,-5841,125735,3357,-4433,128300,318,19198,1302,1,62067,0.0010000000000000009
34000,7408,6309,129440,-6626,9832,123979,374,19215,1532,0,62068,0.000999999999999994
35000,17035,11233,128368,8022,7515,125838,257,19204,1053,0,62069,0.0010000000000000009
36000,7866,2164,125318,-2648,-2295,125856,294,19204,1204,0,62070,0.0010000000000000009
37000,3632,-6165,126258,-2350,-9337,129293,325,19206,1204,0,62071,0.0010000000000000009
38000,6018,-4192,126675,-1341,-953,128423,376,19197,1331,0,62072,0.0010000000000000009
39000,7174,8338,129713,-5099,9670,125423,376,19201,1540,1,62073,0.0010000000000000009
40000,13084,3826,128933,2074,-750,124806,180,19219,737,1,62074,0.0010000000000000009
41000,8191,2085,125987,-1691,3703,121945,281,19199,1151,1,62075,0.000999999999999994
42000,9153,-1483,125329,-2439,-8213,131481,314,19199,1286,1,62076,0.0010000000000000009
43000,5894,-1417,126127,12254,5326,124454,357,19192,1286,1,62077,0.0010000000000000009
44000,1859,13035,129874,-20703,9945,125327,247,19192,1462,0,62078,0.0010000000000000009
45000,17654,280,129233,-7356,-709,124869,247,19216,1012,0,62079,0.0010000000000000009
46000,6453,-2142,128131,18266,-7936,131165,282,19208,1155,0,62080,0.0010000000000000009
47000,7671,-13662,126787,-4833,-12618,132787,319,19200,1307,0,62081,0.0010000000000000009
48001,1586,2845,125650,-12379,5988,120092,366,19200,1499,0,62082,0.001000999999999995
49000,1956,18680,131629,-1946,17990,125027,249,19191,1499,1,62083,0.0009989999999999999
50000,20431,10947,125429,-4028,7199,120896,266,19221,1020,1,62084,0.0010000000000000009
51000,7970,-1862,126617,9268,-4301,129242,266,19205,1089,1,62085,0.0010000000000000009
52002,4764,-14927,125888,-3392,-19330,135978,305,19201,1249,1,62086,0.0010020000000000029
53000,3996,-8696,126332,-5887,-2761,123113,356,19194,1458,0,62087,0.0009979999999999989
54002,2432,18063,134865,-7104,16509,126858,298,19222,1221,0,62088,0.001001999999999996
55002,16425,5781,126667,388,862,124490,284,19222,1221,0,62089,0.0010000000000000009
56002,1030,582,125413,-4582,-747,125778,315,19203,1163,0,62090,0.0010000000000000009
57000,5725,-8605,126265,-2740,-11476,132059,315,19203,1290,0,62091,0.0009979999999999989
58000,7247,-2390,125397,-14,619,121145,348,19192,1425,0,62092,0.0010000000000000009
59002,7040,10696,133283,-3461,8708,130406,411,19220,1683,1,62093,0.0010020000000000029
60000,11799,-2667,126822,-3788,-3209,126281,243,19209,995,1,62094,0.0009979999999999989
61001,6656,2335,127627,5295,1676,125527,293,19209,995,1,62095,0.0010010000000000019
62001,7013,-9604,126759,-3826,-11255,132086,328,19206,1200,1,62096,0.0010000000000000009
63000,7330,-1955,125021,-926,-1981,121932,328,19195,1343,0,62097,0.0009989999999999999
64000,5390,7199,130845,-2261,6227,131812,385,19217,1577,0,62098,0.0010000000000000009
65000,15663,7270,128581,-2771,9704,119799,257,19209,1053,0,62099,0.0010000000000000009
66001,8556,-2009,126472,169,-4193,129907,297,19203,1216,0,62100,0.001000999999999988
