t_us,ax,ay,az,ax1,ay1,az1,shunt_raw,bus_raw,curr_raw,pg_rpm,seq,dt
0,1336,1633,128218,-98,-80,127199,43,19232,164,1,17964,
998,1843,917,128011,-5583,223,127124,43,19239,176,1,17965,0.000998
1998,713,2935,128578,-2418,1145,127336,42,19238,172,1,17966,0.0009999999999999998
2998,-994,-286,127093,1079,-1521,128006,37,19236,152,1,17967,0.001
3998,1088,3163,127469,-5178,2634,125099,35,19239,143,1,17968,0.001
5004,1387,3527,128015,-3373,1589,127321,36,19239,143,1,17969,0.001006
5999,1939,2862,127588,2375,1953,126654,37,19238,147,1,17970,0.0009950000000000002
6998,2438,4469,128415,-2537,3157,125448,37,19238,152,1,17971,0.0009989999999999999
7999,464,2707,128768,-5768,786,126923,40,19237,164,1,17972,0.0010009999999999993
8998,-154,-1231,127405,-1723,-3354,128733,48,19240,197,0,17973,0.0009989999999999999
10001,-804,-1520,127886,-522,-1860,128573,39,19237,160,0,17974,0.0010030000000000004
10998,1342,2963,127861,-4043,1740,126041,42,19237,160,0,17975,0.0009969999999999996
11998,1564,4603,127667,-2415,3586,125222,41,19237,172,0,17976,0.0010000000000000009
12998,1902,4827,128359,-541,3218,126543,41,19234,168,0,17977,0.0009999999999999992
13998,2022,2529,128267,-3737,731,127492,35,19238,143,0,17978,0.0010000000000000009
14999,278,1435,128002,-1993,-63,127042,35,19237,143,0,17979,0.0010010000000000002
15998,365,141,127704,-1149,-1341,127555,39,19236,160,0,17980,0.0009989999999999982
16998,1090,481,127765,-3550,-873,128004,38,19236,160,0,17981,0.0010000000000000009
17998,602,2680,127960,-1674,1330,126325,45,19235,156,1,17982,0.0010000000000000009
18998,788,4375,128062,-2699,3270,125524,45,19238,184,1,17983,0.0009999999999999974
20002,3064,3987,128307,-3505,3126,127065,38,19238,156,1,17984,0.0010040000000000014
20998,1817,2416,128256,-1239,917,127668,40,19237,164,1,17985,0.0009960000000000004
21998,831,-264,127609,-221,-1300,127475,38,19241,156,1,17986,0.0010000000000000009
22998,886,428,127905,-3564,-1089,127422,34,19241,156,1,17987,0.0009999999999999974
23998,451,1390,128074,-3162,689,127544,33,19237,139,1,17988,0.0010000000000000009
